"State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","Region","Number","sales","industry_dum","election_dum","phase_in_dum","rates","log_CIT","log_sales","log_rate","year_effective","group","Post","treatment","rel_year","log_totrev","State_Name","CPI_def","real_totRev","logRealTotRev","population","real_cit","logRealCitRev","Tot_logReal_capita","CIT_logReal_capita","real_totRev_capita","real_cit_capita","detrended_RTR_capita","detrended_CIT_capita","naive_ci","Ann_CORPINC","real_ci","real_ci_cap","log_ci","real_log_nci"
"RI",1993,15573,69846,10399,9685,762934,NA,567081,349934,1432977,497235,NA,39,NA,NA,33.34,NA,NA,NA,9,11.1540480974763,3.50675787732265,2.19722457733622,2015,"t",0,0,-22,14.1752646564373,"Rhode Island",144.5,991679.584775086,13.8071553348729,997.852,48336.3321799308,10.7859387759119,0.0138368769465541,0.0108091568448146,993.814297886947,48.4403821207261,25.3011399616738,-8.89057123116999,776066.666666667,371062353.902289,537070.357554787,538.226468008068,13.5619937061282,13.1938843845638
"RI",1994,17890,79320,10190,7414,722267,NA,607409,309447,1436125,528089,NA,39,NA,NA,33.34,NA,NA,NA,9,11.2812455826337,3.50675787732265,2.19722457733622,2015,"t",0,0,-21,14.1774590721557,"Rhode Island",148.2,969045.209176788,13.7840665452818,993.412,53522.2672064777,10.8878530557598,0.0138754781956346,0.0109600579173191,975.47161618421,53.8772102677215,-7.68035561929048,-3.47109396854606,881333.333333333,409648996.494151,594691.857849752,598.63566964135,13.6891911912856,13.2957986644117
"RI",1995,17884,82160,9910,8223,768656,NA,612566,312046,1490340,530406,NA,39,NA,NA,33.34,NA,NA,NA,9,11.3164238446024,3.50675787732265,2.19722457733622,2015,"t",0,0,-20,14.2145148398102,"Rhode Island",152.4,977913.385826772,13.7931763825457,989.203,53910.7611548556,10.895085387338,0.0139437268008141,0.0110140035840348,988.5871614085,54.4991888973807,-9.20362427322789,-2.86646622325834,912888.888888889,455332995.087407,599008.457276174,605.54654330423,13.7243694532543,13.3030309959899
"RI",1996,13760,86973,9992,9125,782924,NA,667601,317791,1553930,580628,NA,39,NA,NA,33.34,NA,NA,NA,9,11.3733530046422,3.50675787732265,2.19722457733622,2015,"t",0,0,-19,14.2562977638501,"Rhode Island",156.9,990395.156150414,13.8058592900992,987.858,55432.1223709369,10.9229145308913,0.0139755504233394,0.0110571706975004,1002.56834094618,56.1134519039547,-9.86125861377525,-1.26955410105581,966366.666666667,465333748.09638,615912.470788188,623.48279893283,13.7812986132941,13.3308601395432
"RI",1997,19589,89198,9705,4115,850795,NA,728901,361171,1681439,639703,NA,39,NA,NA,33.34,NA,NA,NA,9,11.3986138967921,3.50675787732265,2.19722457733622,2015,"t",0,0,-18,14.3351605323709,"Rhode Island",160.5,1047625.54517134,13.8620367757889,986.966,55575.0778816199,10.9254901402101,0.0140451006172339,0.0110697735689072,1061.46062293062,56.309009511594,34.3922094924374,-1.09134737778798,991088.888888889,491406830.84115,617500.865351333,625.655661239934,13.8065595054439,13.333435748862
"RI",1998,22423,69714,10344,1506,900202,NA,805353,374530,1821305,735639,NA,39,NA,NA,33.34,NA,NA,NA,9,11.1521564374109,3.50675787732265,2.19722457733622,2015,"t",0,0,-17,14.4150638350747,"Rhode Island",163,1117365.03067485,13.926483820256,987.704,42769.3251533742,10.6635764225922,0.0140998556452702,0.0107963280725726,1131.27519041621,43.3017636390804,89.5679630998,-14.1159441346731,774600,503911721.026002,475214.72392638,481.130707100893,13.5601020460628,13.0715220312441
"RI",1999,21269,66318,12223,613,923928,NA,829102,362735,1895196,762784,NA,39,NA,NA,33.34,NA,NA,NA,9,11.102216632539,3.50675787732265,2.19722457733622,2015,"t",0,0,-16,14.4548328212293,"Rhode Island",166.6,1137572.62905162,13.9444072774846,990.819,39806.7226890756,10.5917910887944,0.0140736171565993,0.0106899353855693,1148.11345871609,40.175574639844,91.7674175214524,-17.2594840182809,736866.666666667,508053949.627136,442296.918767507,446.395273776045,13.5101622411909,12.9997366974462
"RI",2000,22879,74825,13391,948,1002948,NA,903808,381882,2034909,828983,NA,39,NA,NA,33.34,NA,NA,NA,9,11.2229073327209,3.50675787732265,2.19722457733622,2015,"t",0,0,-15,14.5259616584143,"Rhode Island",172.2,1181712.54355401,13.9824752524087,1050.268,43452.380952381,10.6794209267154,0.013313245050224,0.010168281740199,1125.15333567624,41.3726600756959,54.1684806033752,-16.0797494668005,831388.888888889,536747035.16888,482804.232804233,459.696223063288,13.6308529413728,13.0873665353672
"RI",2001,25548,77998,11470,959,1119198,NA,1006201,423232,2246605,928203,NA,39,NA,NA,33.34,NA,NA,NA,9,11.2644384643174,3.50675787732265,2.19722457733622,2015,"t",0,0,-14,14.6249307457725,"Rhode Island",177.1,1268551.66572558,14.0533863869718,1057.142,44041.7843026539,10.6928941055167,0.0132937546582879,0.0101149080308196,1199.98227837469,41.6611810926572,114.358609423598,-15.8085793342107,866644.444444444,522438574.160522,489353.158918376,462.902012140636,13.6723840729692,13.1008397141685
"RI",2002,24288,28273,11884,1139,1160626,NA,851794,429029,2127609,823521,NA,39,NA,NA,33.34,NA,NA,NA,9,10.2496625646187,3.50675787732265,2.19722457733622,2015,"t",0,0,-13,14.5705093719598,"Rhode Island",179.9,1182662.03446359,13.9832784169914,1065.995,15715.953307393,9.66243160965033,0.013117583494286,0.00906423727095374,1109.44426049239,14.7429897020089,9.18177766307031,-42.7441216092305,314144.444444444,433192993.186967,174621.703415477,163.810996688988,12.6576081732706,12.0703772183022
"RI",2003,25099,67118,10197,1681,1233877,NA,891988,469660,2256654,824870,NA,39,NA,NA,33.34,NA,NA,NA,9,11.1142075433193,3.50675787732265,2.19722457733622,2015,"t",0,0,-12,14.6293937432061,"Rhode Island",184,1226442.39130435,14.0196281715852,1071.342,36477.1739130435,10.5044419716984,0.0130860436458061,0.00980493807924865,1144.77206280007,34.0481134064038,29.8707660925229,-23.456348789207,745755.555555556,459518909.897828,405301.93236715,378.312371182265,13.5221531519712,12.9123875803503
"RI",2004,30031,69479,3982,1532,1305374,NA,969418,500727,2408861,899939,NA,39,NA,NA,33.34,NA,NA,NA,9,11.1487798276205,3.50675787732265,2.19722457733622,2015,"t",0,0,-11,14.6946645796417,"Rhode Island",188.9,1275204.34092112,14.0586169911223,1074.579,36780.836421387,10.5127322391011,0.0130829068789938,0.0097831171455064,1186.7013415683,34.2281362481372,57.1612309825255,-23.2936768318451,771988.888888889,460182221.332135,408675.960237633,380.312624979302,13.5567254362724,12.920677847753
"RI",2005,29387,113326,4050,1588,1378034,NA,1111368,533947,2628747,998042,NA,39,NA,NA,33.34,NA,NA,NA,9,11.6380238999484,3.50675787732265,2.19722457733622,2015,"t",0,0,-10,14.7820178647716,"Rhode Island",195.3,1346004.60829493,14.112651212877,1067.916,58026.6257040451,10.9686572480538,0.0132151322883794,0.0102710861603851,1260.40307317704,54.3363201825285,116.224148713038,-3.20284378182528,1259177.77777778,574091578.669985,644740.285600502,603.736890916984,14.0459695086002,13.3766028567057
"RI",2006,33256,169865,4300,1480,1398749,NA,1189347,544492,2741734,1019482,NA,39,NA,NA,33.34,NA,NA,NA,9,12.0427592829069,3.50675787732265,2.19722457733622,2015,"t",0,0,-9,14.8241011249165,"Rhode Island",201.6,1359987.1031746,14.1229857747074,1063.096,84258.4325396825,11.3416439326978,0.0132847699311327,0.0106685040040577,1279.27026644311,79.25759530624,120.452528100881,21.7010804575147,1887388.88888889,691909934.941711,936204.805996473,880.639947847112,14.4507048915588,13.7495895413496
"RI",2007,32887,179168,4189,1479,1356587,NA,1264768,480968,2766046,1085600,NA,39,NA,NA,33.34,NA,NA,NA,9,12.0960791921486,3.50675787732265,2.19722457733622,2015,"t",0,0,-8,14.8329294215819,"Rhode Island",207.342,1334050.02363245,14.1037300037295,1057.315,86411.8220138708,11.3668797742962,0.0133391940942193,0.010750703219283,1261.73375354785,81.7276043694365,88.2772013273934,24.1537386363398,1990755.55555556,759097332.606732,960131.355709678,908.084492993741,14.5040248008005,13.7748253829481
"RI",2008,35182,145866,4255,1083,1381115,NA,1237571,534245,2761356,1091705,NA,39,NA,NA,33.34,NA,NA,NA,9,11.8904436710274,3.50675787732265,2.19722457733622,2015,"t",0,0,-7,14.8312324213907,"Rhode Island",215.303,1282544.13547419,14.06435626906,1055.003,67749.1720969982,11.1235675186968,0.0133311054746385,0.0105436359125962,1215.67818809443,64.2170421287884,27.5828219957459,6.62582551132019,1620733.33333333,659370596.574399,752768.578855534,713.52269031987,14.2983892796793,13.5315131273486
"RI",2009,36317,108497,4289,1617,1383764,NA,1069382,569253,2586184,960885,NA,39,NA,NA,33.34,NA,NA,NA,9,11.5944778018108,3.50675787732265,2.19722457733622,2015,"t",0,0,-6,14.7656939881416,"Rhode Island",214.537,1205472.24954204,14.0023819564645,1053.646,50572.6284976484,10.8311657701337,0.0132894558100771,0.0102797009338371,1144.09607168066,47.9977416491387,-58.6381082962514,-9.61082585270098,1205522.22222222,508759519.978518,561918.094418315,533.308240545985,14.0024234104627,13.2391113787856
"RI",2010,32097,121668,4264,2046,1404981,NA,1031342,606500,2568759,909674,NA,39,NA,NA,33.34,NA,NA,NA,9,11.7090513027406,3.50675787732265,2.19722457733622,2015,"t",0,0,-5,14.7589334608702,"Rhode Island",218.056,1178027.20402099,13.9793517363234,1053.994,55796.676083208,10.9294695781938,0.0132632175670103,0.010369574758674,1117.67923159049,52.9383242060277,-99.6937622646487,-4.68759418018346,1351866.66666667,500326311.373204,619963.067591201,588.203602289198,14.1169969113925,13.3374151868457
"RI",2011,31477,130644,4287,2122,1437888,NA,1156228,625064,2713283,1025584,NA,39,NA,NA,33.34,NA,NA,NA,9,11.7802313456692,3.50675787732265,2.19722457733622,2015,"t",0,0,-4,14.81366989877,"Rhode Island",224.939,1206230.57806783,14.003010830422,1053.829,58079.7460644886,10.9695722773212,0.0132877448147868,0.0104092526181394,1144.61699010734,55.1130648942937,-87.3948176260265,-2.53020437628894,1451600,531565721.168298,645330.511827651,612.367387714374,14.1881769543211,13.3775178859731
"RI",2012,47168,136362,4631,2095,1474547,NA,1204828,626000,2868188,1068466,NA,39,NA,NA,33.34,NA,NA,NA,9,11.8230683932021,3.50675787732265,2.19722457733622,2015,"t",0,0,-3,14.8691910294598,"Rhode Island",229.594,1249243.44712841,14.0380486837482,1054.893,59392.6670557593,10.9919260474904,0.0133075569595667,0.0104199440582982,1184.23711895748,56.3020771355572,-62.4135026541135,-1.35854301939691,1515133.33333333,544376930.52199,659918.522841769,625.578634839523,14.2310140018539,13.3998716561423
"RI",2013,54000,144310,4719,2331,1516423,NA,1233302,634965,2940433,1088992,NA,39,NA,NA,33.34,NA,NA,NA,9,11.8797190424301,3.50675787732265,2.19722457733622,2015,"t",0,0,-2,14.894067407382,"Rhode Island",232.957,1262221.35415549,14.0483837061919,1055.56,61947.0546066441,11.0340353412401,0.0133089390524384,0.0104532526253743,1195.78361642682,58.6864362107736,-65.5058190630011,1.00846517144802,1603444.44444444,587537742.752844,688300.606740489,652.071513453038,14.287664651082,13.4419809498919
"RI",2014,52462,137528,5213,2567,1529371,NA,1247164,622684,2974435,1109636,NA,39,NA,NA,33.34,NA,NA,NA,9,11.8315828117213,3.50675787732265,2.19722457733622,2015,"t",0,0,-1,14.9055646629592,"Rhode Island",236.736,1256435.43863206,14.0437892527373,1056.511,58093.4036226007,10.9698074014994,0.013292610538591,0.0103830508167917,1189.23081598967,54.986084974601,-86.6974333783785,-2.70923694909607,1528088.88888889,614431265.852213,645482.262473342,610.95649971779,14.2395284203732,13.3777530101513
"RI",2015,49502,176336,4861,2480,1620523,NA,1391704,661010,3165635,1215368,NA,39,NA,NA,100,NA,NA,NA,7,12.0801465449313,4.60517018598809,1.94591014905531,2015,"t",1,1,0,14.9678642253481,"Rhode Island",237.017,1335615.16684457,14.1049025428157,1056.886,74398.0389592308,11.2171848623989,0.0133457180271247,0.0106134293219883,1263.7268038791,70.393627088665,-26.8402593671758,12.6809542805965,2519085.71428571,662621872.656935,1062829.12798901,1005.62324412378,14.7394065818641,13.8764448993317
"RI",2016,58915,144269,5131,2544,1665438,NA,1380463,691853,3245562,1236194,NA,39,NA,NA,100,NA,NA,NA,7,11.8794348914678,4.60517018598809,1.94591014905531,2015,"t",1,1,1,14.9927990826471,"Rhode Island",240.007,1352278.05855663,14.1173011790519,1057.816,60110.3301153716,11.0039369878726,0.0133457058496486,0.01040250571732,1278.36793786124,56.8249394179816,-26.8379392632633,-0.905084274458417,2060985.71428571,628421667.383155,858719.001648164,811.784848828307,14.5386949284006,13.6631970248054
"RI",2017,64367,129732,5281,2633,1691782,NA,1368660,695392,3266663,1238928,NA,39,NA,NA,100,NA,NA,NA,7,11.7732260630808,4.60517018598809,1.94591014905531,2015,"t",1,1,2,14.9992795325231,"Rhode Island",245.12,1332679.095953,14.1027018319589,1056.554,52925.9138381201,10.8766483625166,0.0133478287261786,0.0102944557140635,1261.34499131422,50.092956761434,-58.4996996885106,-7.65441781537749,1853314.28571429,618227704.037245,756084.483401718,715.613668020487,14.4324861000136,13.5359083994494
"RI",2018,61959,118118,4910,2704,1682021,NA,1447270,633064,3358594,1329152,NA,39,NA,NA,100,NA,NA,NA,7,11.6794394037809,4.60517018598809,1.94591014905531,2015,"t",1,1,3,15.0270329919828,"Rhode Island",251.107,1337515.08321154,14.1063240348562,1059.338,47038.9116989968,10.7587304466543,0.0133161691876023,0.0101560884690763,1262.59520871671,44.4040633858097,-71.888296164248,-13.3606620753733,1687400,659140126.637113,671984.452842812,634.343762654424,14.3386994407137,13.4179904835871
"RI",2019,65712,176463,5057,2774,1877924,NA,1552958,757785,3612575,1376495,NA,39,NA,NA,100,NA,NA,NA,7,12.0808665016516,4.60517018598809,1.94591014905531,2015,"t",1,1,4,15.099931372433,"Rhode Island",255.657,1413055.38279805,14.1612648560847,1058.158,69023.3398655229,11.1421999853034,0.0133829398408222,0.0105298074439766,1335.39167383137,65.2297103698341,-13.7306449278153,7.44763402427966,2520900,811868904.601906,986047.712364613,931.853005283345,14.7401265385844,13.8014600222361
"RI",2020,69691,213303,5266,2843,1898767,NA,1455159,741455,3551200,1241856,NA,39,NA,NA,100,NA,NA,NA,7,12.2704689690581,4.60517018598809,1.94591014905531,2015,"t",1,1,5,15.082796132502,"Rhode Island",258.811,1372120.96858325,14.1318682529026,1096.444,82416.5124357156,11.3195410894588,0.0128888189938589,0.0103238661431489,1251.42822486443,75.167096938572,-112.332907772983,17.3676697086461,3047185.71428571,731497685.095974,1177378.74908165,1073.81567055103,14.9297290059909,13.9788011263915
"RI",2021,80859,257943,7034,3864,2131988,NA,2015621,797057,4344340,1757678,NA,39,NA,NA,100,NA,NA,NA,7,12.4604939092625,4.60517018598809,1.94591014905531,2015,"t",1,1,6,15.2843844064097,"Rhode Island",270.97,1603254.97287523,14.2875464787529,1097.092,95192.4567295272,11.4636559816057,0.0130231069762179,0.0104491291355745,1461.36784597393,86.7679800140072,82.9678994582896,28.9512018997098,3684900,1253564404.96547,1359892.23899325,1239.54257162867,15.1197539461953,14.1229160185385
"RI",2022,86715,290800,8873,4135,2355494,NA,2229803,855584,4796030,1939003,NA,39,NA,NA,100,NA,NA,NA,7,12.5803910246415,4.60517018598809,1.94591014905531,2015,"t",1,1,7,15.3832990503227,"Rhode Island",292.655,1638799.9521621,14.309474795464,1093.842,99366.1478532743,11.5065667697829,0.0130818480141227,0.0105194047858675,1498.20536435984,90.8414084056695,105.166603965972,33.0072794070006,4154285.71428571,1746074924.66558,1419516.39790392,1297.73440579528,15.2396510615743,14.1658268067157
"SC",1976,10745,79732,3653,3890,650360,NA,324264,277752,1042485,244532,NA,40,NA,NA,33.34,NA,NA,NA,6,11.2864262898427,3.50675787732265,1.79175946922805,2007,"t",0,0,-31,13.8571178440624,"South Carolina",56.9,1832135.32513181,14.4209926889182,2943.657,140126.537785589,11.8503011346985,0.0048990057907284,0.0040257071848719,622.401089913604,47.6028755339324,-92.7906959278555,-1.85215455621324,1328866.66666667,110490084.431644,2335442.29642648,793.381258898875,14.0998370066027,14.6637118514585
"SC",1977,12452,106601,3807,4824,710710,NA,396994,295433,1187589,290393,NA,40,NA,NA,33.34,NA,NA,NA,6,11.5768481715329,3.50675787732265,1.79175946922805,2007,"t",0,0,-30,13.9874357594509,"South Carolina",60.6,1959717.82178218,14.4883110523638,2991.681,175909.240924092,12.0777234644457,0.00484286628566475,0.00403710270728923,655.05574350413,58.7994645565795,-64.1798561894786,9.80065179669622,1776683.33333333,149513688.209561,2931820.6820682,979.99107594299,14.390258888293,14.8911341812058
"SC",1978,13636,122924,4208,4998,806707,NA,474168,335230,1364466,351244,NA,40,NA,NA,33.34,NA,NA,NA,6,11.7193215572054,3.50675787732265,1.79175946922805,2007,"t",0,0,-29,14.1262737012679,"South Carolina",65.2,2092739.26380368,14.5539844183233,3044.364,188533.742331288,12.1470322742608,0.00478063215118931,0.00399000654135341,687.414272341836,61.9287780079151,-35.8651412039218,13.3861825782942,2048733.33333333,173062269.010985,3142229.0388548,1032.14630013192,14.5327322739654,14.9604429910209
"SC",1979,13375,140185,4748,5235,877981,NA,555898,352123,1522968,415713,NA,40,NA,NA,33.34,NA,NA,NA,6,11.8507182578445,3.50675787732265,1.79175946922805,2007,"t",0,0,-28,14.2361716204944,"South Carolina",72.6,2097752.0661157,14.5563768846517,3090.267,193092.286501377,12.1709235220019,0.00471039456611733,0.00393846988690682,678.825507995167,62.4840140031193,-48.4977194027399,14.3976359037607,2336416.66666667,193750761.060453,3218204.77502296,1041.40023338532,14.6641289746046,14.9843342387619
"SC",1980,14414,153475,5601,6042,939284,NA,648264,362795,1678049,494789,NA,40,NA,NA,33.34,NA,NA,NA,6,11.9412929662957,3.50675787732265,1.79175946922805,2007,"t",0,0,-27,14.3331423670132,"South Carolina",82.4,2036467.23300971,14.5267271160859,3134.502,186256.067961165,12.1348777153684,0.00463446094980507,0.00387138936755133,649.694028911039,59.4212630782067,-81.673012339017,11.7911023091105,2557916.66666667,209760896.256963,3104267.79935275,990.354384636779,14.7547036830557,14.9482884321284
"SC",1981,15118,152674,6033,6759,999569,NA,723675,383488,1825935,571001,NA,40,NA,NA,33.34,NA,NA,NA,6,11.9360602082091,3.50675787732265,1.79175946922805,2007,"t",0,0,-26,14.4176027425703,"South Carolina",90.9,2008729.37293729,14.5130129273749,3179.255,167958.195819582,12.0314703930137,0.00456490999538411,0.00378436784498687,631.823925082225,52.8294194141653,-103.58693001998,5.65547597533143,2544566.66666667,218461265.651104,2799303.2636597,880.490323569422,14.7494709249691,14.8448811097738
"SC",1982,15327,131546,7202,7783,1073137,NA,773384,426593,1959205,641838,NA,40,NA,NA,33.34,NA,NA,NA,6,11.7871118793167,3.50675787732265,1.79175946922805,2007,"t",0,0,-25,14.4880493366789,"South Carolina",96.5,2030264.24870466,14.5236765143221,3207.614,136317.098445596,11.8227390569598,0.00452787539720244,0.0036858359693404,632.951548629187,42.4979746458258,-106.503120325167,-4.21975146274573,2192433.33333333,214769417.46952,2271951.64075993,708.299577430429,14.6005225960767,14.6361497737199
"SC",1983,15843,128180,6486,8671,1140747,NA,847041,449172,2112640,718861,NA,40,NA,NA,33.34,NA,NA,NA,6,11.7611908050582,3.50675787732265,1.79175946922805,2007,"t",0,0,-24,14.5634489082069,"South Carolina",99.6,2121124.49799197,14.5674569296045,3234.066,128694.779116466,11.7651988264558,0.00450437836754244,0.00363789694658543,655.869267353223,39.7934918818805,-87.6292154532803,-6.46801689642867,2136333.33333333,200953385.328759,2144912.98527443,663.224864698008,14.5746015218183,14.5786095432158
