"State_Acronym","year","CORPINCTX","sales","industry_dum","election_dum","phase_in_dum","rates","log_CIT","year_effective","Post","treatment","rel_year","State_Name","real_cit","logRealCitRev","real_cit_capita","detrended_CIT_capita"
"AL",1999,233024,33.34,NA,NA,NA,5,12.3588967315351,2021,0,0,-22,"Alabama",139870.348139256,11.8484711877905,32.0079554318319,-8.48280969393664
"AL",2000,243099,33.34,NA,NA,NA,5,12.4012240467622,2021,0,0,-21,"Alabama",141172.473867596,11.8577376407567,31.7086676253586,-9.31701712941566
"AL",2001,201533,33.34,NA,NA,NA,6.5,12.2137084186719,2021,0,0,-20,"Alabama",113796.160361378,11.6421640598712,25.4712360863441,-16.0893682974359
"AL",2002,322636,33.34,NA,NA,NA,6.5,12.6842800317516,2021,0,0,-19,"Alabama",179341.856586993,12.0970490767832,40.0308691606334,-2.06465485215228
"AL",2003,242411,33.34,NA,NA,NA,5,12.3983899116856,2021,0,0,-18,"Alabama",131745.108695652,11.7886243400647,29.2539962210765,-13.3764474207149
"AL",2004,292051,33.34,NA,NA,NA,6.5,12.5846837235338,2021,0,0,-17,"Alabama",154606.140815246,11.9486361350144,34.123899446479,-9.0414638243181
"AL",2005,397308,33.34,NA,NA,NA,6.5,12.8924670775174,2021,0,0,-16,"Alabama",203434.715821813,12.2231004256229,44.5171546317212,0.816871731918383
"AL",2006,558768,33.34,NA,NA,NA,6.5,13.2334896391561,2021,0,0,-15,"Alabama",277166.666666667,12.532374288947,59.8763889215935,15.641186392785
"AL",2007,505886,33.34,NA,NA,NA,6.5,13.1340666264439,2021,0,0,-14,"Alabama",243986.264239758,12.4048672085914,52.2136996429919,7.44357748517767
"AL",2008,524808,33.34,NA,NA,NA,6.5,13.1707877603983,2021,0,0,-13,"Alabama",243753.222203128,12.4039116080676,51.6622678626426,6.35722607582266
"AL",2009,493972,33.34,NA,NA,NA,6.5,13.1102341144017,2021,0,0,-12,"Alabama",230250.259861935,12.3469220827247,48.3928667969056,2.55290538107995
"AL",2010,428245,33.34,NA,NA,NA,6.5,12.967450740695,2021,0,0,-11,"Alabama",196392.211175111,12.1878690161482,41.0388959629229,-5.33598508190846
"AL",2011,301178,50,NA,NA,NA,6.5,12.6154567310716,2021,0,0,-10,"Alabama",133893.18882008,11.8047976627236,27.8964949510985,-19.0133057227386
"AL",2012,413253,50,NA,NA,NA,6.5,12.9318152751851,2021,0,0,-9,"Alabama",179992.944066483,12.1006729294734,37.3690462685301,-10.0756740343127
"AL",2013,382202,50,NA,NA,NA,6.5,12.853704543637,2021,0,0,-8,"Alabama",164065.471310156,12.0080208424469,33.9568562600678,-14.0227836717807
"AL",2014,406408,50,NA,NA,NA,6.5,12.915112860092,2021,0,0,-7,"Alabama",171671.397675047,12.0533374498701,35.4419320609371,-13.0726274999171
"AL",2015,533586,50,NA,NA,NA,6.5,13.1873755363578,2021,0,0,-6,"Alabama",225125.623900395,12.3244138538254,46.3717320559445,-2.67774713391541
"AL",2016,473736,50,NA,NA,NA,6.5,13.0684054834909,2021,0,0,-5,"Alabama",197384.24295958,12.1929075798957,40.5570949267079,-9.02730389215773
"AL",2017,520113,50,NA,NA,NA,6.5,13.161801374642,2021,0,0,-4,"Alabama",212187.092036554,12.2652236740779,43.498886946353,-6.62043150151834
"AL",2018,577516,50,NA,NA,NA,6.5,13.266491426622,2021,0,0,-3,"Alabama",229988.01307809,12.3457824694954,47.0166605224457,-3.63757755443135
"AL",2019,684296,50,NA,NA,NA,6.5,13.4361458515341,2021,0,0,-2,"Alabama",267661.749922748,12.4974793351858,54.5361977770314,3.34704007114864
"AL",2020,754272,50,NA,NA,NA,6.5,13.5335083246437,2021,0,0,-1,"Alabama",291437.380945941,12.5825804450443,57.9183739755171,6.19429664062864
"AL",2021,1134256,100,NA,NA,NA,6.5,13.9414874873513,2021,1,0,0,"Alabama",418590.987932243,12.9446495596945,82.8830677953428,30.6240708314486
"AL",2022,1463618,100,NA,NA,NA,6.5,14.1964220104938,2021,1,0,1,"Alabama",500117.202849772,13.1225977556351,98.5665675614555,45.7726509685556
"AK",1976,31103,33.34,NA,NA,NA,9.4,10.3450595565376,NA,0,0,NA,"Alaska",54662.5659050967,10.9089344013934,136.326164628928,-617.343729132612
"AK",1977,35772,33.34,NA,NA,NA,9.4,10.4849207434661,NA,0,0,NA,"Alaska",59029.702970297,10.9857960363789,146.317391036737,-593.804123862069
"AK",1978,33504,33.34,NA,NA,NA,9.4,10.4194201136703,NA,0,0,NA,"Alaska",51386.5030674847,10.8471308307257,126.95360545966,-599.619530576412
"AK",1979,256986,33.34,NA,NA,NA,9.4,12.4567768876854,NA,0,0,NA,"Alaska",353975.20661157,12.7769821518427,878.889062555885,165.864305382547
"AK",1980,565329,33.34,NA,NA,NA,9.4,13.2451631415422,NA,0,0,NA,"Alaska",686078.883495146,13.4387478906148,1692.70538592242,993.229007611816
"AK",1981,894843,33.34,NA,NA,NA,9.4,13.7044035628749,NA,0,0,NA,"Alaska",984425.742574257,13.7998137476795,2352.32237389635,1666.39437444848
"AK",1982,703663,33.34,NA,NA,NA,9.4,13.4640548273482,NA,0,0,NA,"Alaska",729184.455958549,13.4996820049914,1621.829904313,949.450283727864
"AK",1983,266302,33.34,NA,NA,NA,9.4,12.4923862821005,NA,0,0,NA,"Alaska",267371.485943775,12.4963943034981,547.424610412363,-111.406631310039
"AK",1984,304621,33.34,NA,NA,NA,9.4,12.6268236599426,NA,0,0,NA,"Alaska",293186.717998075,12.5885649478256,570.733067027333,-74.5497958323346
"AK",1985,204600,33.34,NA,NA,NA,9.4,12.2288121324997,NA,0,0,NA,"Alaska",190148.698884758,12.1555616707601,357.090111427823,-274.64437256911
"AK",1986,177751,33.34,NA,NA,NA,9.4,12.0881389735287,NA,0,0,NA,"Alaska",162181.569343066,11.9964717850029,297.981085316546,-320.205019817653
"AK",1987,141068,33.34,NA,NA,NA,9.4,11.8569973226093,NA,0,0,NA,"Alaska",124179.577464789,11.7294840023103,230.256823944694,-374.380902326771
"AK",1988,181387,33.34,NA,NA,NA,9.4,12.108388149266,NA,0,0,NA,"Alaska",153327.979712595,11.9403345642698,282.901824803721,-308.18752260501
"AK",1989,459686,33.34,NA,NA,NA,9.4,13.0382989266862,NA,0,0,NA,"Alaska",370714.516129032,12.8231875470693,677.526123355427,99.9851548094299
"AK",1990,185140,33.34,NA,NA,NA,9.4,12.1288675746212,NA,0,0,NA,"Alaska",141652.639632747,11.8611331399791,256.097482703115,-307.895106980148
"AK",1991,253649,33.34,NA,NA,NA,9.4,12.4437067005467,NA,0,0,NA,"Alaska",186232.745961821,12.1347524928194,327.141364445215,-223.302846375314
"AK",1992,200025,33.34,NA,NA,NA,9.4,12.2061976377183,NA,0,0,NA,"Alaska",142569.493941554,11.867584836598,242.847983030311,-294.047848927484
"AK",1993,872260,33.34,NA,NA,NA,9.4,13.6788428235863,NA,0,0,NA,"Alaska",603640.138408304,13.3107335020219,1011.13436574349,487.786912648429
"AK",1994,176070,33.34,NA,NA,NA,9.4,12.0786369222205,NA,0,0,NA,"Alaska",118805.668016194,11.6852443953466,197.803730813611,-311.995343418716
"AK",1995,528005,33.34,NA,NA,NA,9.4,13.1768610323405,NA,0,0,NA,"Alaska",346459.973753281,12.7555225750761,576.14177178372,79.8910764141274
"AK",1996,326270,33.34,NA,NA,NA,9.4,12.6954805384221,NA,0,0,NA,"Alaska",207947.737412365,12.2450420646712,343.761860966882,-138.940455539976
"AK",1997,331337,33.34,NA,NA,NA,9.4,12.7108912633078,NA,0,0,NA,"Alaska",206440.498442368,12.2377675067258,339.068497522145,-130.085440121979
"AK",1998,275758,33.34,NA,NA,NA,9.4,12.527278948481,NA,0,0,NA,"Alaska",169176.687116564,12.0386989336623,274.99237996532,-180.61317881607
"AK",1999,211811,33.34,NA,NA,NA,9.4,12.2634496465893,NA,0,0,NA,"Alaska",127137.454981993,11.7530241028447,205.225916032272,-236.831263886384
"AK",2000,438438,33.34,NA,NA,NA,9.4,12.9909736896917,NA,0,0,NA,"Alaska",254609.756097561,12.4474872836861,405.453436106205,-23.055364949717
"AK",2001,400442,33.34,NA,NA,NA,9.4,12.900324216027,NA,0,0,NA,"Alaska",226110.671936759,12.3287798572263,356.802393408949,-58.1580287842389
"AK",2002,269273,33.34,NA,NA,NA,9.4,12.5034810138402,NA,0,0,NA,"Alaska",149679.266259033,11.9162500588718,233.022955643273,-168.389087687181
"AK",2003,207075,33.34,NA,NA,NA,9.4,12.2408363254665,NA,0,0,NA,"Alaska",112540.760869565,11.6310707538456,173.563126134792,-214.300538332928
"AK",2004,339564,33.34,NA,NA,NA,9.4,12.735417720733,NA,0,0,NA,"Alaska",179758.602435151,12.0993701322137,272.656483582468,-101.658802022518
"AK",2005,588694,33.34,NA,NA,NA,9.4,13.2856618030161,NA,0,0,NA,"Alaska",301430.619559652,12.6162951511215,451.95655954103,91.1896527987785
"AK",2006,821664,33.34,NA,NA,NA,9.4,13.6190868313494,NA,0,0,NA,"Alaska",407571.428571429,12.9179714811403,603.539495768454,256.320967888936
"AK",2007,813762,33.34,NA,NA,NA,9.4,13.60942321894,NA,0,0,NA,"Alaska",392473.30497439,12.8802238010875,576.912104916052,243.241955899269
"AK",2008,1297513,33.34,NA,NA,NA,9.4,14.0759599132398,NA,0,0,NA,"Alaska",602645.109450402,13.3090837609091,876.632084209734,556.510314055685
"AK",2009,632123,33.34,NA,NA,NA,9.4,13.3568392744461,NA,0,0,NA,"Alaska",294645.212713891,12.593527242769,421.587238016999,115.013846725684
"AK",2010,643068,33.34,NA,NA,NA,9.4,13.374005751905,NA,0,0,NA,"Alaska",294909.564515537,12.5944240273583,413.049018764531,120.02400633595
"AK",2011,720733,33.34,NA,NA,NA,9.4,13.4880240286807,NA,0,0,NA,"Alaska",320412.645206034,12.6773649603327,443.570414309473,164.093780743626
"AK",2012,663144,33.34,NA,NA,NA,9.4,13.4047474401548,NA,0,0,NA,"Alaska",288833.331881495,12.5736050944431,395.223562733809,129.295308030696
"AK",2013,630941,33.34,NA,NA,NA,9.4,13.3549676347746,NA,0,0,NA,"Alaska",270840.112123697,12.5092839335845,367.178098553599,114.79822271322
"AK",2014,408938,33.34,NA,NA,NA,9.4,12.9213188342921,NA,0,0,NA,"Alaska",172740.098675318,12.0595434240702,234.358916901696,-4.47258007594874
"AK",2015,227852,33.34,NA,NA,NA,9.4,12.3364515743581,NA,0,0,NA,"Alaska",96133.1887586123,11.4734898918258,130.185919800946,-95.0971983139646
"AK",2016,67457,33.34,NA,NA,NA,9.4,11.1192456368293,NA,0,0,NA,"Alaska",28106.2635673126,10.243747733234,37.8497304209172,-173.885008831259
"AK",2017,87775,33.34,NA,NA,NA,9.4,11.3825320010366,NA,0,0,NA,"Alaska",35808.9915143603,10.4859543004725,48.3263334170424,-149.8600269724
"AK",2018,196321,33.34,NA,NA,NA,9.4,12.1875063536563,NA,0,0,NA,"Alaska",78182.2091777609,11.2667973965297,106.13584295076,-78.5021385759484
"AK",2019,332520,33.34,NA,NA,NA,9.4,12.714455287645,NA,0,0,NA,"Alaska",130064.891632148,11.7757887712968,177.296019280384,6.20641661640977
"AK",2020,194663,33.34,NA,NA,NA,9.4,12.1790251373484,NA,0,0,NA,"Alaska",75214.3456035485,11.228097257749,102.616698232858,-54.9245255683821
"AK",2021,124987,33.34,NA,NA,NA,9.4,11.7359650108761,NA,0,0,NA,"Alaska",46125.7703804849,10.7391270832193,62.7627253201831,-81.230119618323
"AK",2022,413175,33.34,NA,NA,NA,9.4,12.931626511009,NA,0,0,NA,"Alaska",141181.596077292,11.8578022561504,192.535411055718,62.090944979946
"AZ",1976,46499,33.34,NA,NA,NA,10,10.7471860859679,2007,0,0,-31,"Arizona",81720.5623901582,11.3110609308237,34.8316682942182,-16.7976877047822
"AZ",1977,51788,33.34,NA,NA,NA,10,10.8549137411785,2007,0,0,-30,"Arizona",85458.7458745874,11.3557890340914,35.2378573264718,-16.2038490392496
"AZ",1978,63842,33.34,NA,NA,NA,10,11.0641665599538,2007,0,0,-29,"Arizona",97917.1779141104,11.4918772770093,38.9283803363515,-12.325676396091
"AZ",1979,89352,33.34,NA,NA,NA,10,11.4003389042207,2007,0,0,-28,"Arizona",123074.380165289,11.720544168378,46.697425402423,-4.36898169674051
"AZ",1980,117764,33.34,NA,NA,NA,10,11.6764379007771,2007,0,0,-27,"Arizona",142917.475728155,11.8700226498498,52.2020720951238,1.32331462923924
"AZ",1981,126510,33.34,NA,NA,NA,10,11.7480766354087,2007,0,0,-26,"Arizona",139174.917491749,11.8434868202134,49.5265545019279,-1.16455333067771
"AZ",1982,114759,33.34,NA,NA,NA,10,11.6505895562198,2007,0,0,-25,"Arizona",118921.243523316,11.6862167338629,41.1511984567133,-9.35225974261336
"AZ",1983,160429,33.34,NA,NA,NA,10,11.9856067560775,2007,0,0,-24,"Arizona",161073.293172691,11.9896147774751,54.2530690983069,3.93726053225919
"AZ",1984,197363,33.34,NA,NA,NA,10,12.1927999517363,2007,0,0,-23,"Arizona",189954.764196343,12.1545412396192,61.9323127923429,11.8041538595741
"AZ",1985,202301,33.34,NA,NA,NA,10,12.2175119662974,2007,0,0,-22,"Arizona",188012.081784387,12.1442615045578,59.0575899469039,9.11708064741409
"AZ",1986,170821,33.34,NA,NA,NA,10,12.0483715035984,2007,0,0,-21,"Arizona",155858.576642336,11.9567043150726,47.1119205922432,-2.64093907396766
"AZ",1987,198948,33.34,NA,NA,NA,10,12.2007987630275,2007,0,0,-20,"Arizona",175130.281690141,12.0732854427285,50.9528756310593,1.38766559812738
"AZ",1988,148134,33.34,NA,NA,NA,10,11.9058725485194,2007,0,0,-19,"Arizona",125218.934911243,11.7378189635232,35.4207787577737,-13.9567816418793
"AZ",1989,200027,33.34,NA,NA,NA,10,12.2062076364185,2007,0,0,-18,"Arizona",161312.096774194,11.9910962568015,44.534472086377,-4.65543867999701
"AZ",1990,179832,33.34,NA,NA,NA,10,12.0997783607123,2007,0,0,-17,"Arizona",137591.43075746,11.8320439260702,37.3985692953464,-11.6036918377487
"AZ",1991,192325,50,NA,NA,NA,9.3,12.1669419283271,2007,0,0,-16,"Arizona",141207.78267254,11.8579877205998,37.5313650490992,-11.2832464507169
"AZ",1992,210824,50,NA,NA,NA,9.3,12.2587789411611,2007,0,0,-15,"Arizona",150266.571632217,11.9201661400408,38.8553485392172,-9.77161332731996
"AZ",1993,244856,50,NA,NA,NA,9.3,12.4084255616291,2007,0,0,-14,"Arizona",169450.519031142,12.0403162400647,42.4327498769571,-6.00656235630112
"AZ",1994,303239,50,NA,NA,NA,9.3,12.6222765524468,2007,0,0,-13,"Arizona",204614.709851552,12.2288840255729,49.3337433377235,1.08208073774423
"AZ",1995,417481,50,NA,NA,NA,9,12.9419943132554,2007,0,0,-12,"Arizona",273937.664041995,12.520655855991,63.6042525268696,15.5402395601693
"AZ",1996,448040,50,NA,NA,NA,9,13.0126377931257,2007,0,0,-11,"Arizona",285557.680050988,12.5621993193748,64.4264072016177,16.5500438681963
"AZ",1997,600890,50,NA,NA,NA,9,13.3061671684794,2007,0,0,-10,"Arizona",374386.292834891,12.8330434118975,82.2428094405397,34.5540957403973
"AZ",1998,528061,50,NA,NA,NA,9,13.1769670863183,2007,0,0,-9,"Arizona",323963.803680982,12.6883870714996,69.4117370108913,21.9106729440278
"AZ",1999,545388,50,NA,NA,NA,9,13.2092527469514,2007,0,0,-8,"Arizona",327363.745498199,12.6988272032067,68.5100460784641,21.1966316448796
"AZ",2000,523182,50,NA,NA,NA,9,13.1676846748636,2007,0,0,-7,"Arizona",303822.299651568,12.624198268858,58.8736045967586,11.747839796453
"AZ",2001,541174,50,NA,NA,NA,6.97,13.2014961327352,2007,0,0,-6,"Arizona",305575.381140599,12.6299517739345,57.945712314778,11.0075971477514
"AZ",2002,346280,50,NA,NA,NA,6.97,12.7550029753297,2007,0,0,-5,"Arizona",192484.71372985,12.1677720203613,35.6700552012182,-11.0804103325295
"AZ",2003,389406,50,NA,NA,NA,6.97,12.872377780122,2007,0,0,-4,"Arizona",211633.695652174,12.2626122085011,38.4064819769028,-8.15633392356591
"AZ",2004,525650,50,NA,NA,NA,6.97,13.172390871004,2007,0,0,-3,"Arizona",278268.925357332,12.5363432824846,49.2301904388526,2.85502417166283
"AZ",2005,701859,50,NA,NA,NA,6.97,13.4614878081331,2007,0,0,-2,"Arizona",359374.807987711,12.7921211562385,61.5465094890359,15.3589928551251
"AZ",2006,890004,50,NA,NA,NA,6.97,13.6989812360802,2007,0,0,-1,"Arizona",441470.238095238,12.9978658858711,73.2227423600208,27.2228753593889
"AZ",2007,986170,60,NA,1,NA,6.97,13.8015840325163,2007,1,1,0,"Arizona",475624.813110706,13.0723846146639,77.1156635874498,31.3034462200969
"AZ",2008,784511,70,NA,1,NA,6.97,13.5728158727268,2007,1,1,1,"Arizona",364375.322220313,12.8059397203961,58.0182037628265,12.3936360287525
"AZ",2009,592187,80,NA,1,NA,6.97,13.2915777423654,2007,1,1,2,"Arizona",276030.241869701,12.5282657106884,43.5162447371924,-1.92067336360261
"AZ",2010,413193,80,NA,1,NA,6.97,12.9316700751354,2007,1,1,3,"Arizona",189489.397219063,12.1520883505887,29.5737916313915,-15.6754768361246
"AZ",2011,560236,80,NA,1,NA,6.97,13.2361134025067,2007,1,1,4,"Arizona",249061.301063844,12.4254543341587,38.4744779362,-6.58714089803711
"AZ",2012,647809,80,NA,1,NA,6.97,13.3813511787998,2007,1,1,5,"Arizona",282154.150369783,12.5502088330881,43.0352877106179,-1.83868149034026
"AZ",2013,662026,80,NA,1,NA,6.97,13.4030601090724,2007,1,1,6,"Arizona",284183.776405088,12.5573764078823,42.8330150172936,-1.85330455038562
"AZ",2014,575180,85,NA,1,NA,6.97,13.2624383142699,2007,1,1,7,"Arizona",242962.625033793,12.400662904048,36.0860252426851,-8.41264469171517
"AZ",2015,690960,90,NA,1,NA,6,13.4458372139542,2007,1,1,8,"Arizona",291523.392836801,12.5828755314218,42.6652274593909,-1.64579284173042
"AZ",2016,570548,95,NA,1,NA,5.5,13.2543525814671,2007,1,1,9,"Arizona",237721.399792506,12.3788546778719,34.2302916415347,-9.89307902630767
"AZ",2017,368136,100,NA,1,NA,4.9,12.8162077140961,2007,1,1,10,"Arizona",150186.031331593,11.9196300135319,21.3087622248179,-22.6269588097455
"AZ",2018,373076,100,NA,1,NA,4.9,12.8295374312223,2007,1,1,11,"Arizona",148572.520877554,11.9088284740957,20.7381061682507,-23.0099652330338
"AZ",2019,514264,100,NA,1,NA,4.9,13.1504920312574,2007,1,1,12,"Arizona",201153.889782013,12.2118255149091,27.5861520581302,-15.9742697098753
"AZ",2020,523062,100,NA,1,NA,4.9,13.1674552828661,2007,1,1,13,"Arizona",202101.919933851,12.2165274032667,28.1217245750023,-15.2510475597243
"AZ",2021,905953,100,NA,1,NA,4.9,13.7167427072998,2007,1,1,14,"Arizona",334337.011477285,12.719904779643,45.9728579064198,2.78773540497218
"AZ",2022,1163469,100,NA,1,NA,4.9,13.9669166176222,2007,1,1,15,"Arizona",397556.508516854,12.8930923627636,53.9741466667392,10.9766737985705
"AR",1976,56197,33.34,NA,NA,NA,6,10.9366186536741,2021,0,0,-45,"Arkansas",98764.4991212654,11.5004934985299,45.510217500575,6.06243618516065
"AR",1977,67210,33.34,NA,NA,NA,6,11.115577324964,2021,0,0,-44,"Arkansas",110907.590759076,11.6164526178768,50.2069210909303,10.2234939488459
"AR",1978,83528,33.34,NA,NA,NA,6,11.3329371839699,2021,0,0,-43,"Arkansas",128110.429447853,11.7606479010254,57.1124280737795,16.593355105025
"AR",1979,83608,33.34,NA,NA,NA,6,11.3338944882743,2021,0,0,-42,"Arkansas",115162.534435262,11.6540997524317,50.7026201949524,9.64790139952781
"AR",1980,83714,33.34,NA,NA,NA,6,11.3351615065287,2021,0,0,-41,"Arkansas",101594.660194175,11.5287462556014,44.3889428122287,2.79857819013402
"AR",1981,80683,33.34,NA,NA,NA,6,11.2982831753134,2021,0,0,-40,"Arkansas",88760.1760176018,11.393693360118,38.7057985835527,-3.42021186521205
"AR",1982,91706,33.34,NA,NA,NA,6,11.4263430868565,2021,0,0,-39,"Arkansas",95032.1243523316,11.4619702644997,41.4217432276905,-1.23991304774434
"AR",1983,86921,33.34,NA,NA,NA,6,11.3727549391362,2021,0,0,-38,"Arkansas",87270.0803212851,11.3767629605338,37.848710391617,-5.34859171048792
"AR",1984,106241,33.34,NA,NA,NA,6,11.5734653773166,2021,0,0,-37,"Arkansas",102253.1280077,11.5352066651995,44.0790320444543,0.346084115679304
"AR",1985,130231,33.34,NA,NA,NA,6,11.7770650756545,2021,0,0,-36,"Arkansas",121032.527881041,11.7038146139149,52.0112313555645,7.74263760011942
"AR",1986,113205,33.34,NA,NA,NA,6,11.6369556133871,2021,0,0,-35,"Arkansas",103289.233576642,11.5452884248613,44.2924280683926,-0.511811513722556
"AR",1987,115620,33.34,NA,NA,NA,6,11.6580642306365,2021,0,0,-34,"Arkansas",101778.169014085,11.5305509103375,43.4512142754128,-1.88867113337243
"AR",1988,116202,33.34,NA,NA,NA,6,11.6630853349558,2021,0,0,-33,"Arkansas",98226.5426880812,11.4950317499595,41.9295631488708,-3.94596808658452
"AR",1989,111671,33.34,NA,NA,NA,6,11.6233123273563,2021,0,0,-32,"Arkansas",90057.2580645161,11.4082009477394,38.3817209754505,-8.0294560866749
"AR",1990,130300,33.34,NA,NA,NA,6,11.7775947631129,2021,0,0,-31,"Arkansas",99693.9556235654,11.5098603284709,42.3447032244518,-4.60211966434368
"AR",1991,122240,33.34,NA,NA,NA,6.5,11.7137416044003,2021,0,0,-30,"Arkansas",89750.3671071953,11.404787396673,37.8587144318075,-9.62375428365806
"AR",1992,125525,33.34,NA,NA,NA,6.5,11.7402602209029,2021,0,0,-29,"Arkansas",89468.9950106914,11.4016474197826,37.3706485744073,-10.6474659677283
"AR",1993,153926,33.34,NA,NA,NA,6.5,11.9442272464288,2021,0,0,-28,"Arkansas",106523.183391003,11.5761179248644,43.9498673708407,-4.60389299796503
"AR",1994,184281,33.34,NA,NA,NA,6.5,12.12421704556,2021,0,0,-27,"Arkansas",124346.153846154,11.7308245186861,50.7410022611371,1.65159606566129
"AR",1995,191600,50,NA,NA,NA,6.5,12.1631651445189,2021,0,0,-26,"Arkansas",125721.784776903,11.7418266872544,50.691794786183,1.06674276403712
"AR",1996,228801,50,NA,NA,NA,6.5,12.3406079091076,2021,0,0,-25,"Arkansas",145826.003824092,11.8901694353567,58.2172737233375,8.05657587452153
"AR",1997,229982,50,NA,NA,NA,6.5,12.3457563239732,2021,0,0,-24,"Arkansas",143290.965732087,11.8726325673912,56.7712235869739,6.07487991148786
"AR",1998,252870,50,NA,NA,NA,6.5,12.4406308016596,2021,0,0,-23,"Arkansas",155134.969325153,11.952050786841,61.1200248542683,9.88803535211218
"AR",1999,212206,50,NA,NA,NA,6.5,12.2653127799743,2021,0,0,-22,"Arkansas",127374.549819928,11.7548872362297,49.9239232444366,-1.8437120843896
"AR",2000,236969,50,NA,NA,NA,6.5,12.3756846098742,2021,0,0,-21,"Arkansas",137612.659698026,11.8321982038687,51.3750751134648,-0.928206042031483
"AR",2001,202345,50,NA,NA,NA,6.5,12.2177294403372,2021,0,0,-20,"Arkansas",114254.658385093,11.6461850815365,42.4490598186313,-10.3898671635351
"AR",2002,176874,50,NA,NA,NA,6.5,12.0831928936534,2021,0,0,-19,"Arkansas",98317.9544191217,11.495961938685,36.3342966824758,-17.0402761263606
"AR",2003,176875,50,NA,NA,NA,6.5,12.0831985473796,2021,0,0,-18,"Arkansas",96127.7173913044,11.4734329757587,35.2786086808446,-18.6316099546619
"AR",2004,181830,50,NA,NA,NA,6.5,12.1108274636134,2021,0,0,-17,"Arkansas",96257.2789835892,11.4747798750941,35.0066440253866,-19.43922043679
"AR",2005,277311,50,NA,NA,NA,6.5,12.5328948990465,2021,0,0,-16,"Arkansas",141992.319508449,11.8635282471519,51.0562269163746,-3.92528337247209
"AR",2006,368523,50,NA,NA,NA,6.5,12.8172584038605,2021,0,0,-15,"Arkansas",182799.107142857,12.1161430536514,64.7819241753136,9.26476805979684
"AR",2007,362983,50,NA,NA,NA,6.5,12.8021112801944,2021,0,0,-14,"Arkansas",175064.868671084,12.072911862342,61.4553801523825,5.40257821019565
"AR",2008,342529,50,NA,NA,NA,6.5,12.7441116046328,2021,0,0,-13,"Arkansas",159091.605783477,11.9772354523022,55.3447963696202,-1.24365139923674
"AR",2009,346215,50,NA,NA,NA,6.5,12.754815248342,2021,0,0,-12,"Arkansas",161377.757682824,11.9915032166649,55.7081476914089,-1.41594590411812
"AR",2010,385365,50,NA,NA,NA,6.5,12.8619462161006,2021,0,0,-11,"Arkansas",176727.537880178,12.0823644915538,60.4817449841436,2.82200556194651
"AR",2011,376874,50,NA,NA,NA,6.5,12.8396661930604,2021,0,0,-10,"Arkansas",167544.978860936,12.0290071247124,56.9679748649748,-1.22741038389238
"AR",2012,404083,50,NA,NA,NA,6.5,12.9093755813868,2021,0,0,-9,"Arkansas",175998.937254458,12.0782332356751,59.6025492619595,0.871518186422243
"AR",2013,402874,50,NA,NA,NA,6.5,12.9063791369552,2021,0,0,-8,"Arkansas",172939.211957572,12.0606954357651,58.4163509636754,-0.850325938531938
"AR",2014,398493,50,NA,NA,NA,6.5,12.8954452111861,2021,0,0,-7,"Arkansas",168328.010948905,12.0336698009642,56.6997896929003,-3.10253303597711
"AR",2015,476553,50,NA,NA,NA,6.5,13.074334223593,2021,0,0,-6,"Arkansas",201062.792964218,12.2113725410607,67.4768042777732,7.13883572222569
"AR",2016,450159,50,NA,NA,NA,6.5,13.0173561326723,2021,0,0,-5,"Arkansas",187560.779477265,12.1418582290771,62.6913025963388,1.81768821412122
"AR",2017,396989,50,NA,NA,NA,6.5,12.8916638514769,2021,0,0,-4,"Arkansas",161957.000652742,11.9950861509128,53.9163843303826,-7.49287587850506
"AR",2018,390756,50,NA,NA,NA,6.5,12.8758386032522,2021,0,0,-3,"Arkansas",155613.344112271,11.9551296461256,51.6616954114574,-10.2832106241003
"AR",2019,533915,50,NA,NA,NA,6.5,13.1879919292425,2021,0,0,-2,"Arkansas",208840.360326531,12.2493254128942,69.1298898625883,6.64933800036047
"AR",2020,469029,50,NA,NA,NA,6.5,13.0584198792055,2021,0,0,-1,"Arkansas",181224.522914405,12.1074919996061,60.1206373366329,-2.895560352265
"AR",2021,618457,100,NA,NA,NA,6.2,13.3349829453582,2021,1,0,0,"Arkansas",228238.181348489,12.3381450177015,75.3648595494413,11.8130160338733
"AR",2022,826703,100,NA,NA,NA,5.9,13.6252007801201,2021,1,0,1,"Arkansas",282483.811997061,12.5513765252615,92.7269698953459,28.6394805531078
"CA",1976,1284068,33.34,NA,NA,NA,9,14.0655437213313,2011,0,0,-35,"California",2256710.01757469,14.6294185661871,102.877433416354,-5.13665107836431
"CA",1977,1641595,33.34,NA,NA,NA,9,14.311178888145,2011,0,0,-34,"California",2708902.64026403,14.8120541810578,121.190705473544,12.4244768462217
"CA",1978,2076270,33.34,NA,NA,NA,9,14.5460835726146,2011,0,0,-33,"California",3184463.19018405,14.9737942896701,139.449511607266,29.9311388473398
"CA",1979,2374712,33.34,NA,NA,NA,9,14.68038672494,2011,0,0,-32,"California",3270953.16804408,15.0005919890974,140.644539080224,30.3740221876938
"CA",1980,2507183,33.34,NA,NA,NA,9.6,14.7346703700887,2011,0,0,-31,"California",3042697.81553398,14.9282551191613,127.840148882978,16.8174878578438
"CA",1981,2731111,33.34,NA,NA,NA,9.6,14.8202190440825,2011,0,0,-30,"California",3004522.55225523,14.9156292288871,123.714520346211,11.9397151884729
