"","year","State_Acronym","SVRNCTAX","state","sales","year_effective","post_eff","rel_year","population"
"2193",2020,"AL",33403,"Alabama",50,2021,0,-1,5031.864
"2194",2020,"AR",28962,"Arkansas",50,2021,0,-1,3014.348
"2195",2020,"AZ",12704,"Arizona",100,2007,1,13,7186.683
"2196",2020,"CA",119680,"California",100,2011,1,9,39503.2
"2197",2020,"CO",147878,"Colorado",100,2009,1,11,5785.219
"2198",2020,"CT",NA,"Connecticut",100,2016,1,4,3577.586
"2199",2020,"DE",NA,"Delaware",100,2017,1,3,991.862
"2200",2020,"FL",28678,"Florida",50,NA,NA,NA,21591.299
"2201",2020,"GA",NA,"Georgia",100,2006,1,14,10732.39
"2202",2020,"HI",NA,"Hawaii",33.34,NA,NA,NA,1451.181
"2203",2020,"IA",NA,"Iowa",100,1978,1,42,3190.904
"2204",2020,"ID",5781,"Idaho",50,2022,0,-2,1849.339
"2205",2020,"IL",NA,"Illinois",100,1999,1,21,12790.357
"2206",2020,"IN",852,"Indiana",100,2007,1,13,6789.098
"2207",2020,"KS",32412,"Kansas",33.34,NA,NA,NA,2938.124
"2208",2020,"KY",87325,"Kentucky",100,2018,1,2,4508.155
"2209",2020,"LA",447026,"Louisiana",100,2016,1,4,4652.022
"2210",2020,"MA",NA,"Massachusetts",50,2025,0,-5,6997.713
"2211",2020,"MD",NA,"Maryland",71.43,2018,1,2,6173.689
"2212",2020,"ME",NA,"Maine",100,2007,1,13,1364.517
"2213",2020,"MI",14983,"Michigan",100,1991,1,29,10070.627
"2214",2020,"MN",56358,"Minnesota",100,2007,1,13,5710.578
"2215",2020,"MO",1,"Missouri",100,2020,1,0,6154.426
"2216",2020,"MS",36507,"Mississippi",100,NA,NA,NA,2958.409
"2217",2020,"MT",173824,"Montana",33.34,2025,0,-5,1087.211
"2218",2020,"NC",1724,"North Carolina",100,2016,1,4,10453.812
"2219",2020,"ND",2086801,"North Dakota",100,2016,1,4,779.563
"2220",2020,"NE",2396,"Nebraska",100,1988,1,32,1963.273
"2221",2020,"NH",NA,"New Hampshire",50,2022,0,-2,1378.702
"2222",2020,"NJ",NA,"New Jersey",100,2012,1,8,9272.392
"2223",2020,"NM",1415606,"New Mexico",33.34,NA,NA,NA,2118.488
"2224",2020,"NV",122449,"Nevada",NA,NA,NA,NA,3115.84
"2225",2020,"NY",NA,"New York",100,2015,1,5,20104.71
"2226",2020,"OH",66642,"Ohio",NA,NA,NA,NA,11798.292
"2227",2020,"OK",829238,"Oklahoma",33.34,NA,NA,NA,3965.234
"2228",2020,"OR",15521,"Oregon",100,2004,1,16,4245.044
"2229",2020,"PA",NA,"Pennsylvania",100,2007,1,13,12995.477
"2230",2020,"RI",NA,"Rhode Island",100,2015,1,5,1096.444
"2231",2020,"SC",NA,"South Carolina",100,2007,1,13,5132.151
"2232",2020,"SD",5881,"South Dakota",NA,NA,NA,NA,887.852
"2233",2020,"TN",828,"Tennessee",60,2024,0,-4,6926.091
"2234",2020,"TX",4273807,"Texas",NA,NA,NA,NA,29234.361
"2235",2020,"UT",53188,"Utah",100,2011,1,9,3283.982
"2236",2020,"VA",2042,"Virginia",50,NA,NA,NA,8637.193
"2237",2020,"VT",NA,"Vermont",50,2023,0,-3,642.936
"2238",2020,"WA",38408,"Washington",NA,NA,NA,NA,7724.566
"2239",2020,"WI",1890,"Wisconsin",100,2006,1,14,5896.7
"2240",2020,"WV",267049,"West Virginia",50,2022,0,-2,1791.562
"2241",2020,"WY",505573,"Wyoming",NA,NA,NA,NA,577.664
"2242",2021,"AK",387367,"Alaska",33.34,NA,NA,NA,734.923
"2243",2021,"AL",38852,"Alabama",100,2021,1,0,5050.38
"2244",2021,"AR",33004,"Arkansas",100,2021,1,0,3028.443
"2245",2021,"AZ",35610,"Arizona",100,2007,1,14,7272.487
"2246",2021,"CA",130748,"California",100,2011,1,10,39145.06
"2247",2021,"CO",0,"Colorado",100,2009,1,12,5811.596
"2248",2021,"CT",NA,"Connecticut",100,2016,1,5,3603.691
"2249",2021,"DE",NA,"Delaware",100,2017,1,4,1004.881
"2250",2021,"FL",29541,"Florida",50,NA,NA,NA,21830.708
"2251",2021,"GA",NA,"Georgia",100,2006,1,15,10790.385
"2252",2021,"HI",NA,"Hawaii",33.34,NA,NA,NA,1446.745
"2253",2021,"IA",NA,"Iowa",100,1978,1,43,3197.944
"2254",2021,"ID",5870,"Idaho",50,2022,0,-1,1904.537
"2255",2021,"IL",NA,"Illinois",100,1999,1,22,12690.341
"2256",2021,"IN",768,"Indiana",100,2007,1,14,6813.798
"2257",2021,"KS",27553,"Kansas",33.34,NA,NA,NA,2937.946
"2258",2021,"KY",84446,"Kentucky",100,2018,1,3,4507.6
"2259",2021,"LA",301942,"Louisiana",100,2016,1,5,4627.047
"2260",2021,"MA",NA,"Massachusetts",50,2025,0,-4,6991.951
"2261",2021,"MD",NA,"Maryland",75,2018,1,3,6175.045
"2262",2021,"ME",NA,"Maine",100,2007,1,14,1378.787
"2263",2021,"MI",23549,"Michigan",100,1991,1,30,10038.117
"2264",2021,"MN",64652,"Minnesota",100,2007,1,14,5717.968
"2265",2021,"MO",0,"Missouri",100,2020,1,1,6170.393
"2266",2021,"MS",29635,"Mississippi",100,NA,NA,NA,2949.582
"2267",2021,"MT",130998,"Montana",33.34,2025,0,-4,1106.366
"2268",2021,"NC",1801,"North Carolina",100,2016,1,5,10567.1
"2269",2021,"ND",1662082,"North Dakota",100,2016,1,5,777.982
"2270",2021,"NE",2514,"Nebraska",100,1988,1,33,1964.253
"2271",2021,"NH",NA,"New Hampshire",50,2022,0,-1,1387.494
"2272",2021,"NJ",NA,"New Jersey",100,2012,1,9,9269.175
"2273",2021,"NM",1804377,"New Mexico",33.34,NA,NA,NA,2116.95
"2274",2021,"NV",278504,"Nevada",NA,NA,NA,NA,3146.632
"2275",2021,"NY",NA,"New York",100,2015,1,6,19854.526
"2276",2021,"OH",62983,"Ohio",NA,NA,NA,NA,11765.227
"2277",2021,"OK",754292,"Oklahoma",33.34,NA,NA,NA,3991.634
"2278",2021,"OR",15482,"Oregon",100,2004,1,17,4256.465
"2279",2021,"PA",NA,"Pennsylvania",100,2007,1,14,13013.614
"2280",2021,"RI",NA,"Rhode Island",100,2015,1,6,1097.092
"2281",2021,"SC",NA,"South Carolina",100,2007,1,14,5193.848
"2282",2021,"SD",9811,"South Dakota",NA,NA,NA,NA,896.299
"2283",2021,"TN",381,"Tennessee",60,2024,0,-3,6963.709
"2284",2021,"TX",5089433,"Texas",NA,NA,NA,NA,29561.286
"2285",2021,"UT",37985,"Utah",100,2011,1,10,3339.284
"2286",2021,"VA",3453,"Virginia",50,NA,NA,NA,8657.348
"2287",2021,"VT",NA,"Vermont",50,2023,0,-2,647.093
"2288",2021,"WA",43020,"Washington",NA,NA,NA,NA,7741.433
"2289",2021,"WI",3991,"Wisconsin",100,2006,1,15,5879.978
"2290",2021,"WV",274256,"West Virginia",50,2022,0,-1,1785.249
"2291",2021,"WY",435314,"Wyoming",NA,NA,NA,NA,579.548
"2292",2022,"AK",1479380,"Alaska",33.34,NA,NA,NA,733.276
"2293",2022,"AL",60853,"Alabama",100,2021,1,1,5073.903
"2294",2022,"AR",84054,"Arkansas",100,2021,1,1,3046.404
"2295",2022,"AZ",37355,"Arizona",100,2007,1,15,7365.684
"2296",2022,"CA",128600,"California",100,2011,1,11,39040.616
"2297",2022,"CO",306810,"Colorado",100,2009,1,13,5841.039
"2298",2022,"CT",NA,"Connecticut",100,2016,1,6,3608.706
"2299",2022,"DE",NA,"Delaware",100,2017,1,5,1019.459
"2300",2022,"FL",28694,"Florida",50,NA,NA,NA,22245.521
"2301",2022,"GA",NA,"Georgia",100,2006,1,16,10913.15
"2302",2022,"HI",NA,"Hawaii",33.34,NA,NA,NA,1439.399
"2303",2022,"IA",NA,"Iowa",100,1978,1,44,3199.693
"2304",2022,"ID",5828,"Idaho",100,2022,1,0,1938.996
"2305",2022,"IL",NA,"Illinois",100,1999,1,23,12582.515
"2306",2022,"IN",1483,"Indiana",100,2007,1,15,6832.274
"2307",2022,"KS",70203,"Kansas",33.34,NA,NA,NA,2936.716
"2308",2022,"KY",109019,"Kentucky",100,2018,1,4,4511.563
"2309",2022,"LA",491032,"Louisiana",100,2016,1,6,4588.023
"2310",2022,"MA",NA,"Massachusetts",50,2025,0,-3,6982.74
"2311",2022,"MD",NA,"Maryland",100,2018,1,4,6163.981
"2312",2022,"ME",NA,"Maine",100,2007,1,15,1389.338
"2313",2022,"MI",46951,"Michigan",100,1991,1,31,10033.281
"2314",2022,"MN",104616,"Minnesota",100,2007,1,15,5714.3
"2315",2022,"MO",0,"Missouri",100,2020,1,2,6177.168
"2316",2022,"MS",51364,"Mississippi",100,NA,NA,NA,2938.928
"2317",2022,"MT",227029,"Montana",50,2025,0,-3,1122.878
"2318",2022,"NC",1724,"North Carolina",100,2016,1,6,10695.965
"2319",2022,"ND",2858236,"North Dakota",100,2016,1,6,778.912
"2320",2022,"NE",4643,"Nebraska",100,1988,1,34,1968.06
"2321",2022,"NH",NA,"New Hampshire",100,2022,1,0,1399.003
"2322",2022,"NJ",NA,"New Jersey",100,2012,1,10,9260.817
"2323",2022,"NM",2250072,"New Mexico",33.34,NA,NA,NA,2113.476
"2324",2022,"NV",218715,"Nevada",NA,NA,NA,NA,3177.421
"2325",2022,"NY",NA,"New York",100,2015,1,7,19673.2
"2326",2022,"OH",61026,"Ohio",NA,NA,NA,NA,11759.697
"2327",2022,"OK",1529945,"Oklahoma",33.34,NA,NA,NA,4019.271
"2328",2022,"OR",16484,"Oregon",100,2004,1,18,4239.379
"2329",2022,"PA",NA,"Pennsylvania",100,2007,1,15,12972.091
"2330",2022,"RI",NA,"Rhode Island",100,2015,1,7,1093.842
"2331",2022,"SC",NA,"South Carolina",100,2007,1,15,5282.955
"2332",2022,"SD",8035,"South Dakota",NA,NA,NA,NA,909.869
"2333",2022,"TN",826,"Tennessee",60,2024,0,-2,7048.976
"2334",2022,"TX",10945517,"Texas",NA,NA,NA,NA,30029.848
"2335",2022,"UT",97393,"Utah",100,2011,1,11,3381.236
"2336",2022,"VA",3831,"Virginia",50,NA,NA,NA,8679.099
"2337",2022,"VT",NA,"Vermont",50,2023,0,-1,647.11
"2338",2022,"WA",41103,"Washington",NA,NA,NA,NA,7784.477
"2339",2022,"WI",1793,"Wisconsin",100,2006,1,16,5890.543
"2340",2022,"WV",768794,"West Virginia",50,2022,1,0,1774.035
"2341",2022,"WY",770487,"Wyoming",NA,NA,NA,NA,581.629
