"State_Acronym","year","year_effective","State_Name","real_log_nci","Post","rel_year","treated","event_id","rel_year_did"
"UT",1992,2011,"Utah",13.9005301689076,0,-19,0,"NE_1988",4
"VT",1984,2023,"Vermont",12.5779790900794,0,-39,0,"NE_1988",-4
"VT",1985,2023,"Vermont",12.7965977668073,0,-38,0,"NE_1988",-3
"VT",1986,2023,"Vermont",12.6427762599861,0,-37,0,"NE_1988",-2
"VT",1987,2023,"Vermont",12.8374162158192,0,-36,0,"NE_1988",-1
"VT",1988,2023,"Vermont",13.0343636888302,0,-35,0,"NE_1988",0
"VT",1989,2023,"Vermont",12.8333118437192,0,-34,0,"NE_1988",1
"VT",1990,2023,"Vermont",12.4355442348049,0,-33,0,"NE_1988",2
"VT",1991,2023,"Vermont",12.4038265051474,0,-32,0,"NE_1988",3
"VT",1992,2023,"Vermont",12.4966016949939,0,-31,0,"NE_1988",4
"VA",1984,NA,"Virginia",15.1747581179309,0,NA,0,"NE_1988",-4
"VA",1985,NA,"Virginia",15.3099971558335,0,NA,0,"NE_1988",-3
"VA",1986,NA,"Virginia",15.2670275127601,0,NA,0,"NE_1988",-2
"VA",1987,NA,"Virginia",15.363840677296,0,NA,0,"NE_1988",-1
"VA",1988,NA,"Virginia",15.3653964627565,0,NA,0,"NE_1988",0
"VA",1989,NA,"Virginia",15.3566667515124,0,NA,0,"NE_1988",1
"VA",1990,NA,"Virginia",15.1775720643442,0,NA,0,"NE_1988",2
"VA",1991,NA,"Virginia",15.0650728289593,0,NA,0,"NE_1988",3
"VA",1992,NA,"Virginia",14.9929695984686,0,NA,0,"NE_1988",4
"WV",1984,2022,"West Virginia",14.0524238498253,0,-38,0,"NE_1988",-4
"WV",1985,2022,"West Virginia",14.0865182701483,0,-37,0,"NE_1988",-3
"WV",1986,2022,"West Virginia",13.9629615021301,0,-36,0,"NE_1988",-2
"WV",1987,2022,"West Virginia",13.6067315602468,0,-35,0,"NE_1988",-1
"WV",1988,2022,"West Virginia",14.2420806112719,0,-34,0,"NE_1988",0
"WV",1989,2022,"West Virginia",14.3662884433037,0,-33,0,"NE_1988",1
"WV",1990,2022,"West Virginia",14.4002397564229,0,-32,0,"NE_1988",2
"WV",1991,2022,"West Virginia",14.2273500767777,0,-31,0,"NE_1988",3
"WV",1992,2022,"West Virginia",14.148749906705,0,-30,0,"NE_1988",4
"WI",1984,2006,"Wisconsin",15.3828367754467,0,-22,0,"NE_1988",-4
"WI",1985,2006,"Wisconsin",15.3978203618072,0,-21,0,"NE_1988",-3
"WI",1986,2006,"Wisconsin",15.3646572841623,0,-20,0,"NE_1988",-2
"WI",1987,2006,"Wisconsin",15.4727469638826,0,-19,0,"NE_1988",-1
"WI",1988,2006,"Wisconsin",15.4122072771608,0,-18,0,"NE_1988",0
"WI",1989,2006,"Wisconsin",15.3365634193656,0,-17,0,"NE_1988",1
"WI",1990,2006,"Wisconsin",15.2572586749944,0,-16,0,"NE_1988",2
"WI",1991,2006,"Wisconsin",15.2259674148845,0,-15,0,"NE_1988",3
"WI",1992,2006,"Wisconsin",15.1889585168895,0,-14,0,"NE_1988",4
"MI",1987,1991,"Michigan",17.8603339614557,0,-4,1,"MI_1991",-4
"MI",1988,1991,"Michigan",18.0166920368397,0,-3,1,"MI_1991",-3
"MI",1989,1991,"Michigan",17.9728728819177,0,-2,1,"MI_1991",-2
"MI",1990,1991,"Michigan",17.8949475235363,0,-1,1,"MI_1991",-1
"MI",1991,1991,"Michigan",17.7229986610126,1,0,1,"MI_1991",0
"MI",1992,1991,"Michigan",17.7755132955575,1,1,1,"MI_1991",1
"MI",1993,1991,"Michigan",17.8097786362677,1,2,1,"MI_1991",2
"MI",1994,1991,"Michigan",17.9712440671264,1,3,1,"MI_1991",3
"MI",1995,1991,"Michigan",17.9227405722905,1,4,1,"MI_1991",4
"AL",1987,2021,"Alabama",14.8678761001618,0,-34,0,"MI_1991",-4
"AL",1988,2021,"Alabama",14.9152886925518,0,-33,0,"MI_1991",-3
"AL",1989,2021,"Alabama",15.0628069992855,0,-32,0,"MI_1991",-2
"AL",1990,2021,"Alabama",14.8277817603543,0,-31,0,"MI_1991",-1
"AL",1991,2021,"Alabama",14.7200021437839,0,-30,0,"MI_1991",0
"AL",1992,2021,"Alabama",14.6694799335872,0,-29,0,"MI_1991",1
"AL",1993,2021,"Alabama",14.7797989172621,0,-28,0,"MI_1991",2
"AL",1994,2021,"Alabama",14.8951908254039,0,-27,0,"MI_1991",3
"AL",1995,2021,"Alabama",14.9471624054349,0,-26,0,"MI_1991",4
"AK",1987,NA,"Alaska",14.0939444990225,0,NA,0,"MI_1991",-4
"AK",1988,NA,"Alaska",14.3047950609819,0,NA,0,"MI_1991",-3
"AK",1989,NA,"Alaska",15.1876480437814,0,NA,0,"MI_1991",-2
"AK",1990,NA,"Alaska",14.2255936366913,0,NA,0,"MI_1991",-1
"AK",1991,NA,"Alaska",14.4992129895315,0,NA,0,"MI_1991",0
"AK",1992,NA,"Alaska",14.2320453333101,0,NA,0,"MI_1991",1
"AK",1993,NA,"Alaska",15.6751939987341,0,NA,0,"MI_1991",2
"AK",1994,NA,"Alaska",14.0497048920587,0,NA,0,"MI_1991",3
"AK",1995,NA,"Alaska",15.1199830717882,0,NA,0,"MI_1991",4
"AZ",1987,2007,"Arizona",14.3758705357226,0,-20,0,"MI_1991",-4
"AZ",1988,2007,"Arizona",14.0404040565172,0,-19,0,"MI_1991",-3
"AZ",1989,2007,"Arizona",14.2936813497956,0,-18,0,"MI_1991",-2
"AZ",1990,2007,"Arizona",14.1346290190642,0,-17,0,"MI_1991",-1
"AZ",1991,2007,"Arizona",14.2331435064287,0,-16,0,"MI_1991",0
"AZ",1992,2007,"Arizona",14.2953219258697,0,-15,0,"MI_1991",1
"AZ",1993,2007,"Arizona",14.4154720258936,0,-14,0,"MI_1991",2
"AZ",1994,2007,"Arizona",14.6040398114018,0,-13,0,"MI_1991",3
"AZ",1995,2007,"Arizona",14.9286014646429,0,-12,0,"MI_1991",4
"AR",1987,2021,"Arkansas",14.3439616270975,0,-34,0,"MI_1991",-4
"AR",1988,2021,"Arkansas",14.3084424667196,0,-33,0,"MI_1991",-3
"AR",1989,2021,"Arkansas",14.2216116644994,0,-32,0,"MI_1991",-2
"AR",1990,2021,"Arkansas",14.3232710452309,0,-31,0,"MI_1991",-1
"AR",1991,2021,"Arkansas",14.1381554057595,0,-30,0,"MI_1991",0
"AR",1992,2021,"Arkansas",14.1350154288691,0,-29,0,"MI_1991",1
"AR",1993,2021,"Arkansas",14.3094859339509,0,-28,0,"MI_1991",2
"AR",1994,2021,"Arkansas",14.4641925277726,0,-27,0,"MI_1991",3
"AR",1995,2021,"Arkansas",14.4751946963409,0,-26,0,"MI_1991",4
"CA",1987,2011,"California",17.5914313808545,0,-24,0,"MI_1991",-4
"CA",1988,2011,"California",17.5874450695548,0,-23,0,"MI_1991",-3
"CA",1989,2011,"California",17.5974833449176,0,-22,0,"MI_1991",-2
"CA",1990,2011,"California",17.5179416340796,0,-21,0,"MI_1991",-1
"CA",1991,2011,"California",17.3724743895739,0,-20,0,"MI_1991",0
"CA",1992,2011,"California",17.3602154752527,0,-19,0,"MI_1991",1
"CA",1993,2011,"California",17.3760337097885,0,-18,0,"MI_1991",2
"CA",1994,2011,"California",17.330575332105,0,-17,0,"MI_1991",3
"CA",1995,2011,"California",17.5181675025467,0,-16,0,"MI_1991",4
"CO",1987,2009,"Colorado",14.4146194900825,0,-22,0,"MI_1991",-4
"CO",1988,2009,"Colorado",14.5420200258223,0,-21,0,"MI_1991",-3
"CO",1989,2009,"Colorado",14.7357582600795,0,-20,0,"MI_1991",-2
"CO",1990,2009,"Colorado",14.3738746672111,0,-19,0,"MI_1991",-1
"CO",1991,2009,"Colorado",14.276961522947,0,-18,0,"MI_1991",0
"CO",1992,2009,"Colorado",14.3415550555182,0,-17,0,"MI_1991",1
"CO",1993,2009,"Colorado",14.4410015325469,0,-16,0,"MI_1991",2
"CO",1994,2009,"Colorado",14.493989277234,0,-15,0,"MI_1991",3
"CO",1995,2009,"Colorado",14.7293100001754,0,-14,0,"MI_1991",4
"CT",1987,2016,"Connecticut",15.529636753116,0,-29,0,"MI_1991",-4
"CT",1988,2016,"Connecticut",15.4412344047394,0,-28,0,"MI_1991",-3
"CT",1989,2016,"Connecticut",15.6797819683013,0,-27,0,"MI_1991",-2
"CT",1990,2016,"Connecticut",15.4642957131252,0,-26,0,"MI_1991",-1
"CT",1991,2016,"Connecticut",15.1472584061079,0,-25,0,"MI_1991",0
"CT",1992,2016,"Connecticut",15.2581353986124,0,-24,0,"MI_1991",1
"CT",1993,2016,"Connecticut",15.412246689957,0,-23,0,"MI_1991",2
"CT",1994,2016,"Connecticut",15.3707986246322,0,-22,0,"MI_1991",3
"CT",1995,2016,"Connecticut",15.3385353396206,0,-21,0,"MI_1991",4
"DE",1987,2017,"Delaware",13.8769728522427,0,-30,0,"MI_1991",-4
"DE",1988,2017,"Delaware",13.9633829561179,0,-29,0,"MI_1991",-3
"DE",1989,2017,"Delaware",14.1804934976263,0,-28,0,"MI_1991",-2
"DE",1990,2017,"Delaware",13.8508732536697,0,-27,0,"MI_1991",-1
"DE",1991,2017,"Delaware",13.8484081795369,0,-26,0,"MI_1991",0
"DE",1992,2017,"Delaware",13.8687612017615,0,-25,0,"MI_1991",1
"DE",1993,2017,"Delaware",13.7154785930042,0,-24,0,"MI_1991",2
"DE",1994,2017,"Delaware",14.0000865403119,0,-23,0,"MI_1991",3
"DE",1995,2017,"Delaware",14.1943112240371,0,-22,0,"MI_1991",4
"FL",1987,NA,"Florida",16.0716326424175,0,NA,0,"MI_1991",-4
"FL",1988,NA,"Florida",16.0763254368414,0,NA,0,"MI_1991",-3
"FL",1989,NA,"Florida",16.1797395909406,0,NA,0,"MI_1991",-2
"FL",1990,NA,"Florida",16.089843291325,0,NA,0,"MI_1991",-1
"FL",1991,NA,"Florida",15.8659495937157,0,NA,0,"MI_1991",0
"FL",1992,NA,"Florida",16.013640432502,0,NA,0,"MI_1991",1
"FL",1993,NA,"Florida",16.0679771434655,0,NA,0,"MI_1991",2
"FL",1994,NA,"Florida",16.271494168283,0,NA,0,"MI_1991",3
"FL",1995,NA,"Florida",16.2379910381902,0,NA,0,"MI_1991",4
"GA",1987,2006,"Georgia",15.7010674685632,0,-19,0,"MI_1991",-4
"GA",1988,2006,"Georgia",15.7247482878997,0,-18,0,"MI_1991",-3
"GA",1989,2006,"Georgia",15.7694814497373,0,-17,0,"MI_1991",-2
"GA",1990,2006,"Georgia",15.6234982565702,0,-16,0,"MI_1991",-1
"GA",1991,2006,"Georgia",15.4442374956289,0,-15,0,"MI_1991",0
"GA",1992,2006,"Georgia",15.3102415965765,0,-14,0,"MI_1991",1
"GA",1993,2006,"Georgia",15.5072988673135,0,-13,0,"MI_1991",2
"GA",1994,2006,"Georgia",15.5842890524525,0,-12,0,"MI_1991",3
"GA",1995,2006,"Georgia",15.7818578575443,0,-11,0,"MI_1991",4
"HI",1987,NA,"Hawaii",13.8702276444719,0,NA,0,"MI_1991",-4
"HI",1988,NA,"Hawaii",13.8459619727305,0,NA,0,"MI_1991",-3
"HI",1989,NA,"Hawaii",13.9199772771276,0,NA,0,"MI_1991",-2
"HI",1990,NA,"Hawaii",13.9401348839251,0,NA,0,"MI_1991",-1
"HI",1991,NA,"Hawaii",14.1045339661058,0,NA,0,"MI_1991",0
"HI",1992,NA,"Hawaii",13.5341047806135,0,NA,0,"MI_1991",1
"HI",1993,NA,"Hawaii",13.261203426635,0,NA,0,"MI_1991",2
"HI",1994,NA,"Hawaii",13.4890316591147,0,NA,0,"MI_1991",3
"HI",1995,NA,"Hawaii",13.0917147426659,0,NA,0,"MI_1991",4
"ID",1987,2022,"Idaho",13.2008712302005,0,-35,0,"MI_1991",-4
"ID",1988,2022,"Idaho",13.3820581087567,0,-34,0,"MI_1991",-3
"ID",1989,2022,"Idaho",13.4897608707265,0,-33,0,"MI_1991",-2
"ID",1990,2022,"Idaho",13.4519808258673,0,-32,0,"MI_1991",-1
"ID",1991,2022,"Idaho",13.214062720788,0,-31,0,"MI_1991",0
"ID",1992,2022,"Idaho",13.3168903766465,0,-30,0,"MI_1991",1
"ID",1993,2022,"Idaho",13.3284628460783,0,-29,0,"MI_1991",2
"ID",1994,2022,"Idaho",13.5405786149369,0,-28,0,"MI_1991",3
"ID",1995,2022,"Idaho",13.8755946600965,0,-27,0,"MI_1991",4
"IL",1987,1999,"Illinois",16.7588775672982,0,-12,0,"MI_1991",-4
"IL",1988,1999,"Illinois",16.8396848748718,0,-11,0,"MI_1991",-3
"IL",1989,1999,"Illinois",16.7074324131218,0,-10,0,"MI_1991",-2
"IL",1990,1999,"Illinois",16.5215492584805,0,-9,0,"MI_1991",-1
"IL",1991,1999,"Illinois",16.4820423355918,0,-8,0,"MI_1991",0
"IL",1992,1999,"Illinois",16.4835400903328,0,-7,0,"MI_1991",1
"IL",1993,1999,"Illinois",16.5768126781174,0,-6,0,"MI_1991",2
"IL",1994,1999,"Illinois",16.665096050384,0,-5,0,"MI_1991",3
"IL",1995,1999,"Illinois",16.8237544567785,0,-4,0,"MI_1991",4
"IN",1987,2007,"Indiana",15.6242347063946,0,-20,0,"MI_1991",-4
"IN",1988,2007,"Indiana",15.6860956682286,0,-19,0,"MI_1991",-3
"IN",1989,2007,"Indiana",15.7160237358107,0,-18,0,"MI_1991",-2
"IN",1990,2007,"Indiana",15.8532335577793,0,-17,0,"MI_1991",-1
"IN",1991,2007,"Indiana",15.7180382838461,0,-16,0,"MI_1991",0
"IN",1992,2007,"Indiana",16.4609443712037,0,-15,0,"MI_1991",1
"IN",1993,2007,"Indiana",16.4075490013181,0,-14,0,"MI_1991",2
"IN",1994,2007,"Indiana",16.5786177011033,0,-13,0,"MI_1991",3
"IN",1995,2007,"Indiana",16.641240861115,0,-12,0,"MI_1991",4
"KS",1987,NA,"Kansas",14.8017608301008,0,NA,0,"MI_1991",-4
"KS",1988,NA,"Kansas",15.1164571591809,0,NA,0,"MI_1991",-3
"KS",1989,NA,"Kansas",15.0835429381066,0,NA,0,"MI_1991",-2
"KS",1990,NA,"Kansas",15.0904187478128,0,NA,0,"MI_1991",-1
"KS",1991,NA,"Kansas",15.0609512568359,0,NA,0,"MI_1991",0
"KS",1992,NA,"Kansas",14.9635300414964,0,NA,0,"MI_1991",1
"KS",1993,NA,"Kansas",15.0301483189142,0,NA,0,"MI_1991",2
"KS",1994,NA,"Kansas",15.2740785030092,0,NA,0,"MI_1991",3
"KS",1995,NA,"Kansas",15.2713750517453,0,NA,0,"MI_1991",4
"KY",1987,2018,"Kentucky",14.9930740633407,0,-31,0,"MI_1991",-4
"KY",1988,2018,"Kentucky",14.908109915859,0,-30,0,"MI_1991",-3
"KY",1989,2018,"Kentucky",15.0559718874433,0,-29,0,"MI_1991",-2
"KY",1990,2018,"Kentucky",14.8971310293089,0,-28,0,"MI_1991",-1
"KY",1991,2018,"Kentucky",14.8908205269263,0,-27,0,"MI_1991",0
"KY",1992,2018,"Kentucky",14.6663179104165,0,-26,0,"MI_1991",1
"KY",1993,2018,"Kentucky",14.574983745774,0,-25,0,"MI_1991",2
"KY",1994,2018,"Kentucky",14.6042801569706,0,-24,0,"MI_1991",3
"KY",1995,2018,"Kentucky",14.8129981868222,0,-23,0,"MI_1991",4
"LA",1987,2016,"Louisiana",14.559233070573,0,-29,0,"MI_1991",-4
"LA",1988,2016,"Louisiana",14.658575950353,0,-28,0,"MI_1991",-3
"LA",1989,2016,"Louisiana",15.0607104360451,0,-27,0,"MI_1991",-2
"LA",1990,2016,"Louisiana",15.1420445588238,0,-26,0,"MI_1991",-1
"LA",1991,2016,"Louisiana",14.9134465288964,0,-25,0,"MI_1991",0
"LA",1992,2016,"Louisiana",14.5418713903106,0,-24,0,"MI_1991",1
"LA",1993,2016,"Louisiana",14.5677464776295,0,-23,0,"MI_1991",2
"LA",1994,2016,"Louisiana",14.4300303300118,0,-22,0,"MI_1991",3
"LA",1995,2016,"Louisiana",14.6578608788525,0,-21,0,"MI_1991",4
"ME",1987,2007,"Maine",13.420432463882,0,-20,0,"MI_1991",-4
"ME",1988,2007,"Maine",13.5946183111303,0,-19,0,"MI_1991",-3
"ME",1989,2007,"Maine",13.6762086296956,0,-18,0,"MI_1991",-2
"ME",1990,2007,"Maine",13.1103036409575,0,-17,0,"MI_1991",-1
"ME",1991,2007,"Maine",13.3459853280135,0,-16,0,"MI_1991",0
"ME",1992,2007,"Maine",13.232262302266,0,-15,0,"MI_1991",1
"ME",1993,2007,"Maine",13.2719941294604,0,-14,0,"MI_1991",2
"ME",1994,2007,"Maine",13.4514158701589,0,-13,0,"MI_1991",3
"ME",1995,2007,"Maine",13.0498979516046,0,-12,0,"MI_1991",4
"MD",1987,2018,"Maryland",15.0397334276412,0,-31,0,"MI_1991",-4
"MD",1988,2018,"Maryland",15.1453885386272,0,-30,0,"MI_1991",-3
"MD",1989,2018,"Maryland",15.1542609538926,0,-29,0,"MI_1991",-2
"MD",1990,2018,"Maryland",14.9779233099219,0,-28,0,"MI_1991",-1
"MD",1991,2018,"Maryland",14.8012365499965,0,-27,0,"MI_1991",0
"MD",1992,2018,"Maryland",14.608050989441,0,-26,0,"MI_1991",1
"MD",1993,2018,"Maryland",14.7611287449233,0,-25,0,"MI_1991",2
"MD",1994,2018,"Maryland",14.9421562622599,0,-24,0,"MI_1991",3
"MD",1995,2018,"Maryland",15.0476515052199,0,-23,0,"MI_1991",4
"MA",1987,2025,"Massachusetts",16.280510378419,0,-38,0,"MI_1991",-4
"MA",1988,2025,"Massachusetts",16.1988706807432,0,-37,0,"MI_1991",-3
"MA",1989,2025,"Massachusetts",16.2590884641974,0,-36,0,"MI_1991",-2
"MA",1990,2025,"Massachusetts",15.8951934065414,0,-35,0,"MI_1991",-1
"MA",1991,2025,"Massachusetts",15.662760222724,0,-34,0,"MI_1991",0
"MA",1992,2025,"Massachusetts",15.6835231193854,0,-33,0,"MI_1991",1
"MA",1993,2025,"Massachusetts",15.8911898961513,0,-32,0,"MI_1991",2
"MA",1994,2025,"Massachusetts",15.9684540067272,0,-31,0,"MI_1991",3
"MA",1995,2025,"Massachusetts",16.0665117712832,0,-30,0,"MI_1991",4
"MN",1987,2007,"Minnesota",15.1814901610421,0,-20,0,"MI_1991",-4
"MN",1988,2007,"Minnesota",15.1145063386251,0,-19,0,"MI_1991",-3
"MN",1989,2007,"Minnesota",15.2364646722168,0,-18,0,"MI_1991",-2
"MN",1990,2007,"Minnesota",15.1715403953231,0,-17,0,"MI_1991",-1
"MN",1991,2007,"Minnesota",15.0490495837501,0,-16,0,"MI_1991",0
"MN",1992,2007,"Minnesota",14.9388579139805,0,-15,0,"MI_1991",1
"MN",1993,2007,"Minnesota",15.0959303402559,0,-14,0,"MI_1991",2
"MN",1994,2007,"Minnesota",15.1503760829262,0,-13,0,"MI_1991",3
"MN",1995,2007,"Minnesota",15.3101278590747,0,-12,0,"MI_1991",4
"MS",1987,NA,"Mississippi",14.4093916811634,0,NA,0,"MI_1991",-4
"MS",1988,NA,"Mississippi",14.3015514262643,0,NA,0,"MI_1991",-3
"MS",1989,NA,"Mississippi",14.649730182266,0,NA,0,"MI_1991",-2
"MS",1990,NA,"Mississippi",14.4231198528629,0,NA,0,"MI_1991",-1
"MS",1991,NA,"Mississippi",14.5349106818204,0,NA,0,"MI_1991",0
"MS",1992,NA,"Mississippi",14.5505887401068,0,NA,0,"MI_1991",1
"MS",1993,NA,"Mississippi",14.6773282961345,0,NA,0,"MI_1991",2
"MS",1994,NA,"Mississippi",14.6333027668085,0,NA,0,"MI_1991",3
"MS",1995,NA,"Mississippi",14.797023632235,0,NA,0,"MI_1991",4
"MO",1987,2020,"Missouri",15.2370564980299,0,-33,0,"MI_1991",-4
"MO",1988,2020,"Missouri",15.1480973588724,0,-32,0,"MI_1991",-3
"MO",1989,2020,"Missouri",15.1823672251917,0,-31,0,"MI_1991",-2
"MO",1990,2020,"Missouri",14.7736805088323,0,-30,0,"MI_1991",-1
"MO",1991,2020,"Missouri",14.7471977973852,0,-29,0,"MI_1991",0
"MO",1992,2020,"Missouri",14.7394151932524,0,-28,0,"MI_1991",1
"MO",1993,2020,"Missouri",14.5342419470069,0,-27,0,"MI_1991",2
"MO",1994,2020,"Missouri",14.8179349087917,0,-26,0,"MI_1991",3
"MO",1995,2020,"Missouri",15.1709505798341,0,-25,0,"MI_1991",4
"MT",1987,2025,"Montana",13.0187980384165,0,-38,0,"MI_1991",-4
"MT",1988,2025,"Montana",13.2683091731772,0,-37,0,"MI_1991",-3
"MT",1989,2025,"Montana",13.4161201514026,0,-36,0,"MI_1991",-2
"MT",1990,2025,"Montana",13.7216173793502,0,-35,0,"MI_1991",-1
"MT",1991,2025,"Montana",13.5540617388183,0,-34,0,"MI_1991",0
"MT",1992,2025,"Montana",13.3197326616853,0,-33,0,"MI_1991",1
"MT",1993,2025,"Montana",13.6785599874155,0,-32,0,"MI_1991",2
"MT",1994,2025,"Montana",13.4422401425676,0,-31,0,"MI_1991",3
"MT",1995,2025,"Montana",13.5064420246586,0,-30,0,"MI_1991",4
"NH",1987,2022,"New Hampshire",14.37956191673,0,-35,0,"MI_1991",-4
"NH",1988,2022,"New Hampshire",14.2468427737135,0,-34,0,"MI_1991",-3
"NH",1989,2022,"New Hampshire",14.2422859587155,0,-33,0,"MI_1991",-2
"NH",1990,2022,"New Hampshire",14.0066951067477,0,-32,0,"MI_1991",-1
"NH",1991,2022,"New Hampshire",13.9302296779938,0,-31,0,"MI_1991",0
"NH",1992,2022,"New Hampshire",13.6554099840126,0,-30,0,"MI_1991",1
"NH",1993,2022,"New Hampshire",13.9675354009574,0,-29,0,"MI_1991",2
"NH",1994,2022,"New Hampshire",14.1445257724736,0,-28,0,"MI_1991",3
"NH",1995,2022,"New Hampshire",14.2603778304636,0,-27,0,"MI_1991",4
"NJ",1987,2012,"New Jersey",16.1805697994931,0,-25,0,"MI_1991",-4
"NJ",1988,2012,"New Jersey",16.2224827428661,0,-24,0,"MI_1991",-3
"NJ",1989,2012,"New Jersey",16.2780856236902,0,-23,0,"MI_1991",-2
"NJ",1990,2012,"New Jersey",16.0718108893839,0,-22,0,"MI_1991",-1
"NJ",1991,2012,"New Jersey",15.9446625217837,0,-21,0,"MI_1991",0
"NJ",1992,2012,"New Jersey",15.7173982043722,0,-20,0,"MI_1991",1
"NJ",1993,2012,"New Jersey",15.8005114955131,0,-19,0,"MI_1991",2
"NJ",1994,2012,"New Jersey",15.9116943166942,0,-18,0,"MI_1991",3
"NJ",1995,2012,"New Jersey",15.8306536585603,0,-17,0,"MI_1991",4
"NM",1987,NA,"New Mexico",13.9537868031745,0,NA,0,"MI_1991",-4
"NM",1988,NA,"New Mexico",13.2202304783415,0,NA,0,"MI_1991",-3
"NM",1989,NA,"New Mexico",13.6075054478452,0,NA,0,"MI_1991",-2
"NM",1990,NA,"New Mexico",13.3398452180744,0,NA,0,"MI_1991",-1
"NM",1991,NA,"New Mexico",13.0674187930637,0,NA,0,"MI_1991",0
"NM",1992,NA,"New Mexico",13.5001258829632,0,NA,0,"MI_1991",1
"NM",1993,NA,"New Mexico",13.6212218500671,0,NA,0,"MI_1991",2
"NM",1994,NA,"New Mexico",13.8997242660989,0,NA,0,"MI_1991",3
"NM",1995,NA,"New Mexico",14.0763581107329,0,NA,0,"MI_1991",4
"NY",1987,2015,"New York",16.8583315341183,0,-28,0,"MI_1991",-4
"NY",1988,2015,"New York",16.8311637765936,0,-27,0,"MI_1991",-3
"NY",1989,2015,"New York",16.7059385667674,0,-26,0,"MI_1991",-2
"NY",1990,2015,"New York",16.5898771131871,0,-25,0,"MI_1991",-1
"NY",1991,2015,"New York",16.6227012853682,0,-24,0,"MI_1991",0
"NY",1992,2015,"New York",16.8086219929759,0,-23,0,"MI_1991",1
"NY",1993,2015,"New York",16.825199575856,0,-22,0,"MI_1991",2
"NY",1994,2015,"New York",16.9679075389402,0,-21,0,"MI_1991",3
"NY",1995,2015,"New York",16.8369264955787,0,-20,0,"MI_1991",4
"NC",1987,2016,"North Carolina",15.7789437709595,0,-29,0,"MI_1991",-4
"NC",1988,2016,"North Carolina",15.8495095592296,0,-28,0,"MI_1991",-3
"NC",1989,2016,"North Carolina",16.0230010009212,0,-27,0,"MI_1991",-2
"NC",1990,2016,"North Carolina",15.7166469498284,0,-26,0,"MI_1991",-1
"NC",1991,2016,"North Carolina",15.3708025087716,0,-25,0,"MI_1991",0
"NC",1992,2016,"North Carolina",15.5941088972849,0,-24,0,"MI_1991",1
"NC",1993,2016,"North Carolina",15.6633146014619,0,-23,0,"MI_1991",2
"NC",1994,2016,"North Carolina",15.6747807062544,0,-22,0,"MI_1991",3
"NC",1995,2016,"North Carolina",15.852941196623,0,-21,0,"MI_1991",4
"ND",1987,2016,"North Dakota",12.5438494825483,0,-29,0,"MI_1991",-4
"ND",1988,2016,"North Dakota",12.7255552910184,0,-28,0,"MI_1991",-3
"ND",1989,2016,"North Dakota",12.6943651895947,0,-27,0,"MI_1991",-2
"ND",1990,2016,"North Dakota",12.7388866804535,0,-26,0,"MI_1991",-1
"ND",1991,2016,"North Dakota",12.7826750103071,0,-25,0,"MI_1991",0
"ND",1992,2016,"North Dakota",12.4764487169626,0,-24,0,"MI_1991",1
"ND",1993,2016,"North Dakota",12.7856419747958,0,-23,0,"MI_1991",2
"ND",1994,2016,"North Dakota",13.0373095272729,0,-22,0,"MI_1991",3
"ND",1995,2016,"North Dakota",12.9869912358082,0,-21,0,"MI_1991",4
"OK",1987,NA,"Oklahoma",14.2612679428522,0,NA,0,"MI_1991",-4
"OK",1988,NA,"Oklahoma",14.1629715862201,0,NA,0,"MI_1991",-3
"OK",1989,NA,"Oklahoma",14.4144445374638,0,NA,0,"MI_1991",-2
"OK",1990,NA,"Oklahoma",14.1992676286133,0,NA,0,"MI_1991",-1
"OK",1991,NA,"Oklahoma",14.3364318910037,0,NA,0,"MI_1991",0
"OK",1992,NA,"Oklahoma",14.3874520668662,0,NA,0,"MI_1991",1
"OK",1993,NA,"Oklahoma",14.309045690494,0,NA,0,"MI_1991",2
"OK",1994,NA,"Oklahoma",14.4166899200184,0,NA,0,"MI_1991",3
"OK",1995,NA,"Oklahoma",14.4162992349797,0,NA,0,"MI_1991",4
"OR",1987,2004,"Oregon",14.4137582724875,0,-17,0,"MI_1991",-4
"OR",1988,2004,"Oregon",14.5760774408881,0,-16,0,"MI_1991",-3
"OR",1989,2004,"Oregon",14.4721742337625,0,-15,0,"MI_1991",-2
"OR",1990,2004,"Oregon",14.3538731295521,0,-14,0,"MI_1991",-1
"OR",1991,2004,"Oregon",14.3213444351643,0,-13,0,"MI_1991",0
"OR",1992,2004,"Oregon",14.3121821856225,0,-12,0,"MI_1991",1
"OR",1993,2004,"Oregon",14.5809076815915,0,-11,0,"MI_1991",2
"OR",1994,2004,"Oregon",14.8072071207078,0,-10,0,"MI_1991",3
"OR",1995,2004,"Oregon",14.9475237516059,0,-9,0,"MI_1991",4
"PA",1987,2007,"Pennsylvania",16.1687915216878,0,-20,0,"MI_1991",-4
"PA",1988,2007,"Pennsylvania",16.1579577896085,0,-19,0,"MI_1991",-3
"PA",1989,2007,"Pennsylvania",16.221854600163,0,-18,0,"MI_1991",-2
"PA",1990,2007,"Pennsylvania",16.103431748802,0,-17,0,"MI_1991",-1
"PA",1991,2007,"Pennsylvania",15.6180955726973,0,-16,0,"MI_1991",0
"PA",1992,2007,"Pennsylvania",16.0612950753352,0,-15,0,"MI_1991",1
"PA",1993,2007,"Pennsylvania",15.9322820355136,0,-14,0,"MI_1991",2
"PA",1994,2007,"Pennsylvania",15.9180514174485,0,-13,0,"MI_1991",3
