"Abbreviation","State","EffectiveYear","Year","Revenue","GDPDEF","RealRev","population","RealRevPerCapita"
"CA","California",2011,1980,2507183,42.247,5934582.33720738,23800.8,249.343817737529
"CA","California",2011,1997,5803652,74.39475,7801158.01182207,32217.708,242.138826629817
"CA","California",2011,1956,157340,15.3125,1027526.53061224,13713,74.9308342895238
"CA","California",2011,1959,175405,16.4025,1069379.66773358,15467,69.1394367190522
"CA","California",2011,1976,1284068,31.4675,4080616.50909669,21935.909,186.024500242807
"CA","California",2011,1982,2643946,49.1005,5384763.90260792,24820.009,216.952536262494
"CA","California",2011,2003,6803559,82.61875,8234884.93834632,35253.159,233.592823223199
"CA","California",2011,1985,3658093,54.5315,6708220.01962169,26441.109,253.704185388808
"CA","California",2011,1978,2076270,35.76175,5805840.03858872,22835.958,254.241141912624
"CA","California",2011,2019,13792519,112.31475,12280238.3480353,39437.61,311.383939037769
"CA","California",2011,1964,404757,17.4655,2317465.86126936,18151,127.677034944045
"CA","California",2011,1998,5587671,75.23225,7427228.34954424,32682.794,227.251940257747
"CA","California",2011,1991,4440479,65.7795,6750551.46360188,30414.114,221.954565686243
"CA","California",2011,1974,1046031,27.30475,3830948.82758494,21173.865,180.928178562815
"CA","California",2011,1990,4928377,63.6315,7745184.38194919,29950.111,258.602860668837
"CA","California",2011,1953,119107,14.4295,825440.936969403,12251,67.3774334315079
"CA","California",2011,1973,866347,25.0445,3459230.56958614,20868.728,165.761447922755
"CA","California",2011,1965,416447,17.78375,2341727.7008505,18585,126.000952426715
"CA","California",2011,2013,7462000,101.7475,7333841.1263176,38253.768,191.715522672632
"CA","California",2011,1962,290797,17.00825,1709740.86105272,17072,100.148832067287
"CA","California",2011,2008,11849097,94.4225,12549018.5072414,36604.337,342.828733853079
"CA","California",2011,1961,273361,16.803,1626858.29911325,16497,98.615402746757
"CA","California",2011,1995,5747929,71.81975,8003270.68807675,31493.525,254.124322001959
"CA","California",2011,1951,98428,14.013,702404.909726682,11134,63.0864837189404
"CA","California",2011,1987,4758950,57.00375,8348485.84522948,27777.158,300.552196348866
"CA","California",2011,1981,2731111,46.244,5905871.03191765,24285.933,243.18073478658
"CA","California",2011,2017,10112520,107.743,9385779.1225416,39337.785,238.594499475291
"CA","California",2011,2021,26097277,118.8655,21955299.8977836,39142.991,560.899904092245
"CA","California",2011,2002,5333036,81.02425,6582024.51735129,34871.843,188.748971981529
"CA","California",2011,1986,3833261,55.6325,6890326.69752393,27102.237,254.234611612463
"CA","California",2011,1971,533121,22.75975,2342385.13164688,20345.939,115.127895136562
"CO","Colorado",2009,2011,383513,98.161,390697.935025112,5121.9,76.2798834465944
"CO","Colorado",2009,1977,80575,33.4185,241108.966590362,2696.14,89.4274654099424
"CO","Colorado",2009,1999,301043,76.29125,394597.021283568,4056.133,97.2840440102847
"CO","Colorado",2009,2007,479445,92.638,517546.795051707,4803.868,107.735432166685
"CO","Colorado",2009,2009,329545,95.02275,346806.422672465,4972.195,69.7491596110903
"CO","Colorado",2009,1992,123458,67.27675,183507.675385627,3459.995,53.0369770435006
"CO","Colorado",2009,2013,652180,101.7475,640978.893830315,5270.774,121.610012842576
"CO","Colorado",2009,1960,10723,16.62725,64490.5200799892,1769,36.4559186432952
"CO","Colorado",2009,1970,33513,21.66325,154699.779580626,2209.596,70.0126989642568
"CO","Colorado",2009,2012,492224,99.9985,492231.383470752,5193.66,94.7754345626691
"CO","Colorado",2009,1983,56184,51.012,110138.790872736,3133.63,35.1473501570817
"CO","Colorado",2009,1953,5515,14.4295,38220.3125541426,1431,26.7088138044323
"CO","Colorado",2009,1993,137748,68.87275,200003.629882646,3560.884,56.1668478621168
"CO","Colorado",2009,2018,782679,110.33475,709367.628965489,5697.155,124.512608304582
"CO","Colorado",2009,1955,5677,14.807,38339.9743364625,1546,24.7994659356161
"CO","Colorado",2009,1972,36463,23.74125,153585.005001843,2404.619,63.870827354289
"CO","Colorado",2009,1968,26719,19.613,136231.071228267,2120,64.2599392586165
"CO","Colorado",2009,2006,457673,90.201,507392.379241915,4720.423,107.488752436363
"CO","Colorado",2009,1971,28837,22.75975,126701.743208954,2303.524,55.0034396033877
"CO","Colorado",2009,1967,25799,18.81325,137132.074468792,2053,66.79594469985
"CO","Colorado",2009,1984,87721,52.85775,165956.74238877,3169.992,52.3524167848909
"CO","Colorado",2009,2001,340039,79.782,426210.172720664,4425.687,96.303731538327
"CO","Colorado",2009,2015,669054,104.6895,639084.148840142,5454.328,117.170098468618
"CO","Colorado",2009,1963,21036,17.20275,122282.774556394,1936,63.1625901634266
"CO","Colorado",2009,1997,224275,74.39475,301466.165287201,3891.293,77.4719778971157
"CO","Colorado",2009,1956,6071,15.3125,39647.3469387755,1625,24.3983673469388
"CO","Colorado",2009,2010,360003,96.1615,374373.319883737,5047.539,74.1694754381763
"CO","Colorado",2009,1982,91400,49.1005,186148.817221821,3061.564,60.8018702930336
"CO","Colorado",2009,2003,199853,82.61875,241897.874271881,4528.732,53.4140404580975
"CO","Colorado",2009,2020,696612,113.7685,612306.569920496,5784.865,105.846302363235
"CO","Colorado",2009,2016,626109,105.73675,592139.440639134,5543.844,106.810263896158
"CO","Colorado",2009,1961,18555,16.803,110426.709516158,1844,59.8843327094132
"CO","Colorado",2009,1978,86202,35.76175,241045.250861605,2766.748,87.1222282844715
"CO","Colorado",2009,1964,24735,17.4655,141622.054908248,1970,71.88936797373
"CO","Colorado",2009,1998,271143,75.23225,360407.936755846,3968.967,90.8064835902758
"CO","Colorado",2009,2008,507986,94.4225,537992.533559268,4889.73,110.024998018146
"CO","Colorado",2009,1950,6003,13.079,45898.0044345898,1325,34.6400033468602
"CO","Colorado",2009,1966,24759,18.28275,135422.734544858,2007,67.4752040582252
"CO","Colorado",2009,1990,123357,63.6315,193861.530845572,3303.862,58.6772482765842
"CO","Colorado",2009,2000,334980,78.02075,429347.321065229,4326.921,99.2269840529164
"CO","Colorado",2009,1989,171176,61.33125,279100.784673392,3275.818,85.2003330689898
"CO","Colorado",2009,1962,20268,17.00825,119165.698999015,1899,62.751816218544
"CO","Colorado",2009,1979,112292,38.7415,289849.386316999,2849.234,101.728880926242
"CO","Colorado",2009,1958,11025,16.1795,68141.7843567477,1667,40.8768952350016
"CO","Colorado",2009,1975,58115,29.8215,194876.179937294,2586.192,75.352556939815
"CO","Colorado",2009,2002,205217,81.02425,253278.493784268,4490.406,56.4043638335304
"CO","Colorado",2009,2005,315834,87.4985,360959.330731384,4631.888,77.9292009503218
"CO","Colorado",2009,1954,6153,14.56225,42253.0858898865,1493,28.300794299991
"CO","Colorado",2009,1991,114514,65.7795,174087.671691028,3367.567,51.6953847365258
"CO","Colorado",2009,1994,146042,70.3425,207615.595123858,3653.91,56.8201173876363
"CO","Colorado",2009,1980,110607,42.247,261810.306057235,2908.803,90.0062005083311
"CO","Colorado",2009,2021,1278046,118.8655,1075203.48629333,5811.297,185.019538029691
"CO","Colorado",2009,2014,717506,103.6485,692249.284842521,5352.637,129.328643964185
"CO","Colorado",2009,1959,12226,16.4025,74537.4180765127,1710,43.5891333780776
"CO","Colorado",2009,1976,69597,31.4675,221171.049495511,2632.306,84.0217852694599
"CO","Colorado",2009,1986,116937,55.6325,210195.479261223,3237.45,64.9262472814169
"CO","Colorado",2009,1952,6121,14.255,42939.3195370046,1365,31.4573769501865
"CO","Colorado",2009,1985,101654,54.5315,186413.357417273,3208.723,58.0958086495073
"CO","Colorado",2009,1957,4399,15.82125,27804.3770245714,1664,16.7093611926511
"CO","Colorado",2009,2019,794659,112.31475,707528.61934875,5758.486,122.867125030564
"CO","Colorado",2009,1981,103465,46.244,223737.133465963,2977.898,75.1325711847629
"CO","Colorado",2009,1973,38993,25.0445,155694.863143604,2495.868,62.381048654658
"CO","Colorado",2009,1969,32000,20.577,155513.437332945,2166,71.7975241611011
"CO","Colorado",2009,2004,239591,84.8365,282414.998261362,4575.013,61.7298788574725
"CO","Colorado",2009,1995,190026,71.81975,264587.387174141,3738.061,70.7819875529428
"CO","Colorado",2009,1996,205700,73.133,281268.374058223,3812.716,73.7711316705002
"CO","Colorado",2009,1987,124085,57.00375,217678.661491569,3260.48,66.7627654491268
"CO","Colorado",2009,1965,23929,17.78375,134555.422787657,1985,67.7861071978121
"CO","Colorado",2009,1974,52745,27.30475,193171.517776211,2541.406,76.0097039891347
"CO","Colorado",2009,1988,146776,59.01325,248717.025413784,3262.281,76.2402213095022
"CO","Colorado",2009,1951,6535,14.013,46635.2672518376,1326,35.1698848053074
"CO","Colorado",2009,2017,528543,107.743,490559.015434877,5617.421,87.328155649163
"CT","Connecticut",2017,2016,765492,105.73675,723960.212508896,3579.83,202.233126296192
"CT","Connecticut",2017,1967,80071,18.81325,425609.610248096,2935,145.011792248074
"CT","Connecticut",2017,1992,593720,67.27675,882503.985403575,3274.997,269.467112612187
"CT","Connecticut",2017,1960,30773,16.62725,185075.704040055,2544,72.7498836635436
"CT","Connecticut",2017,1966,67959,18.28275,371711.039094228,2903,128.043761313892
"CT","Connecticut",2017,1980,246139,42.247,582618.884181125,3113.174,187.146264288834
"CT","Connecticut",2017,1999,474512,76.29125,621974.341749545,3282.031,189.508978358079
"CT","Connecticut",2017,1983,357364,51.012,700548.890457147,3162.354,221.527662765505
"CT","Connecticut",2017,1993,713381,68.87275,1035795.72472422,3272.325,316.532045174064
"CT","Connecticut",2017,1965,57339,17.78375,322423.560835032,2857,112.853888986711
"CT","Connecticut",2017,1981,248720,46.244,537842.7471672,3128.836,171.898670038059
"CT","Connecticut",2017,1962,38533,17.00825,226554.760189908,2647,85.5892558329838
"CT","Connecticut",2017,1958,30481,16.1795,188392.719181681,2446,77.0207355607854
"CT","Connecticut",2017,1975,140365,29.8215,470683.902553527,3082.5,152.69550772215
"CT","Connecticut",2017,1989,799953,61.33125,1304315.49984714,3283.403,397.245022876308
"CT","Connecticut",2017,1988,601212,59.01325,1018774.59723028,3271.953,311.365902025573
"CT","Connecticut",2017,1971,126796,22.75975,557106.295104296,3060.938,182.005089650393
"CT","Connecticut",2017,1994,701942,70.3425,997891.743967019,3268.346,305.320105021628
"CT","Connecticut",2017,2001,387812,79.782,486089.594144043,3432.835,141.600046068058
"CT","Connecticut",2017,1970,119538,21.66325,551800.860904989,3032.217,181.979344125103
"CT","Connecticut",2017,1997,567955,74.39475,763434.247712372,3268.514,233.572274040243
"CT","Connecticut",2017,1963,47064,17.20275,273584.165322405,2727,100.324226374186
"CT","Connecticut",2017,2017,897247,107.743,832765.933749756,3575.324,232.920410499791
"CT","Connecticut",2017,1976,143685,31.4675,456613.966791134,3083.335,148.090936207429
"CT","Connecticut",2017,1972,122948,23.74125,517866.582425104,3068.699,168.757699085216
"CT","Connecticut",2017,1955,23190,14.807,156615.114472884,2300,68.0935280316887
"CT","Connecticut",2017,1968,79846,19.613,407107.530719421,2964,137.350718866201
"CT","Connecticut",2017,1961,30792,16.803,183252.990537404,2586,70.8634920871632
"CT","Connecticut",2017,2002,149454,81.02425,184455.888206309,3458.749,53.3302324644862
"CT","Connecticut",2017,2019,2065833,112.31475,1839324.75476284,3566.022,515.791757527811
"CT","Connecticut",2017,1984,401801,52.85775,760155.322540214,3180.014,239.041501873958
"CT","Connecticut",2017,1964,51081,17.4655,292468.008359337,2798,104.527522644509
"CT","Connecticut",2017,2018,770941,110.33475,698729.094868117,3574.561,195.472701366159
"CT","Connecticut",2017,2011,681415,98.161,694180.988376239,3588.632,193.43888935289
"CT","Connecticut",2017,1990,679726,63.6315,1068222.49986249,3289.056,324.780879335131
"CT","Connecticut",2017,1959,27469,16.4025,167468.373723518,2523,66.3766839966381
"CT","Connecticut",2017,1969,86228,20.577,419050.396073286,3000,139.683465357762
"CT","Connecticut",2017,1982,349283,49.1005,711363.428070997,3139.013,226.620096212089
"CT","Connecticut",2017,2003,344684,82.61875,417198.275209925,3484.336,119.73537431807
"CT","Connecticut",2017,2020,2062263,113.7685,1812683.65145009,3597.362,503.892477723979
"CT","Connecticut",2017,2013,568632,101.7475,558865.819799012,3595.792,155.422176755222
"CT","Connecticut",2017,1995,698918,71.81975,973155.712739184,3265.293,298.030134734979
"CT","Connecticut",2017,1978,199569,35.76175,558051.549490727,3091.627,180.504164794371
"CT","Connecticut",2017,1998,534939,75.23225,711050.114811135,3272.563,217.276218918057
"CT","Connecticut",2017,1991,515879,65.7795,784254.973053915,3288.64,238.473950646442
"CT","Connecticut",2017,1977,201742,33.4185,603683.588431557,3085.722,195.637710860394
"CT","Connecticut",2017,1987,630687,57.00375,1106395.63186632,3247.291,340.713422932013
"CT","Connecticut",2017,2004,379822,84.8365,447710.59626458,3496.094,128.060228433383
"CT","Connecticut",2017,2000,426617,78.02075,546799.409131545,3411.777,160.268214813437
"CT","Connecticut",2017,1956,28507,15.3125,186168.163265306,2316,80.3834901836382
"CT","Connecticut",2017,2014,627358,103.6485,605274.557760122,3595.697,168.333026325667
"CT","Connecticut",2017,1996,641389,73.133,877017.215210644,3267.03,268.444800081617
"CT","Connecticut",2017,1979,231139,38.7415,596618.613115135,3095.917,192.711436745602
"CT","Connecticut",2017,2006,634990,90.201,703972.239775612,3517.46,200.136530273439
"CT","Connecticut",2017,2009,444061,95.02275,467320.720564286,3561.807,131.203268611771
"CT","Connecticut",2017,1951,18646,14.013,133062.1565689,2028,65.6125032391026
"CT","Connecticut",2017,1954,25337,14.56225,173990.969802057,2249,77.3637037803722
"CT","Connecticut",2017,2005,574984,87.4985,657135.836614342,3506.956,187.380690437617
"CT","Connecticut",2017,1950,12200,13.079,93279.3026989831,2016,46.2694953864003
"CT","Connecticut",2017,1957,29765,15.82125,188133.048905744,2359,79.7511864797558
"CT","Connecticut",2017,2015,650014,104.6895,620897.03360891,3588.561,173.021173001911
"CT","Connecticut",2017,1973,138556,25.0445,553239.23416319,3067.814,180.336628675399
"CT","Connecticut",2017,2021,2607064,118.8655,2193289.05359419,3623.355,605.319946180871
"CT","Connecticut",2017,2007,894317,92.638,965388.933267126,3527.27,273.692950431106
"CT","Connecticut",2017,2010,507752,96.1615,528020.049604052,3579.173,147.525713231535
"CT","Connecticut",2017,1952,22189,14.255,155657.663977552,2081,74.7994540978145
"CT","Connecticut",2017,2012,625320,99.9985,625329.379940699,3595.211,173.933986055533
"CT","Connecticut",2017,1985,489507,54.5315,897659.151132832,3201.131,280.41937400651
"CT","Connecticut",2017,2008,604413,94.4225,640115.438587201,3545.579,180.539042731018
"CT","Connecticut",2017,1953,19858,14.4295,137620.846183166,2168,63.4782500844862
"CT","Connecticut",2017,1974,139873,27.30475,512266.180792719,3074.047,166.64227345669
"CT","Connecticut",2017,1986,616824,55.6325,1108747.58459534,3223.74,343.932074111231
"DE","Delaware",2020,2009,208677,95.02275,219607.409804494,891.73,246.271191733478
"DE","Delaware",2020,2001,158703,79.782,198920.809205084,795.699,249.995047379831
"DE","Delaware",2020,2016,318152,105.73675,300890.655330337,949.989,316.730673018674
"DE","Delaware",2020,2000,240319,78.02075,308019.341008642,786.373,391.696231951812
"DE","Delaware",2020,2017,246175,107.743,228483.5209712,957.942,238.51498417566
"DE","Delaware",2020,2002,251643,81.02425,310577.388868148,806.169,385.250969546271
"DE","Delaware",2020,2010,142417,96.1615,148101.891089469,899.647,164.622225261096
"DE","Delaware",2020,2003,208283,82.61875,252101.369241244,818.003,308.191252649738
"DE","Delaware",2020,1990,117802,63.6315,185131.577913455,669.063,276.702758803663
"DE","Delaware",2020,1952,0,14.255,0,341,0
"DE","Delaware",2020,1969,15079,20.577,73280.8475482334,540,135.705273237469
"DE","Delaware",2020,1989,155400,61.33125,253378.171812901,658.273,384.913511283162
"DE","Delaware",2020,1951,0,14.013,0,331,0
"DE","Delaware",2020,1968,11578,19.613,59032.2745118034,534,110.547330546448
"DE","Delaware",2020,2018,254802,110.33475,230935.403397388,966.985,238.820047257598
"DE","Delaware",2020,1950,0,13.079,0,321,0
"DE","Delaware",2020,1967,12723,18.81325,67627.8686563991,525,128.814987916951
"DE","Delaware",2020,2004,217768,84.8365,256691.400517466,830.803,308.967830541616
"DE","Delaware",2020,1953,0,14.4295,0,351,0
"DE","Delaware",2020,1970,13446,21.66325,62068.2492239161,548.104,113.241737378155
"DE","Delaware",2020,1987,105097,57.00375,184368.572243054,636.947,289.456693010649
"DE","Delaware",2020,1966,12991,18.28275,71056.050101872,516,137.70552345324
"DE","Delaware",2020,1983,29790,51.012,58398.0239943543,605.458,96.4526424530757
"DE","Delaware",2020,2013,309644,101.7475,304325.904813386,924.062,329.334941609314
"DE","Delaware",2020,1962,7295,17.00825,42890.9499801567,469,91.451918934236
"DE","Delaware",2020,1958,2348,16.1795,14512.1913532557,433,33.5154534717222
"DE","Delaware",2020,1975,17545,29.8215,58833.3920158275,586.589,100.297468953266
"DE","Delaware",2020,1992,128737,67.27675,191354.368336758,690.158,277.261682595519
"DE","Delaware",2020,1954,0,14.56225,0,368,0
"DE","Delaware",2020,1971,12383,22.75975,54407.4517514472,564.708,96.3461678450583
"DE","Delaware",2020,1988,119323,59.01325,202196.964241081,647.622,312.21447733567
"DE","Delaware",2020,1984,44857,52.85775,84863.6198097725,611.565,138.764677196655
"DE","Delaware",2020,1977,29036,33.4185,86886.006254021,591.829,146.809308523274
"DE","Delaware",2020,2014,278872,103.6485,269055.509727589,933.131,288.336267606144
"DE","Delaware",2020,1963,8890,17.20275,51677.7840752205,483,106.993341770643
"DE","Delaware",2020,1959,5163,16.4025,31476.9090077732,441,71.37621090198
"DE","Delaware",2020,1972,17518,23.74125,73787.1847522772,572.913,128.793001297365
"DE","Delaware",2020,1955,0,14.807,0,389,0
"DE","Delaware",2020,2019,289974,112.31475,258179.802741848,976.668,264.347560012049
"DE","Delaware",2020,1965,10185,17.78375,57271.3853939692,507,112.96131241414
"DE","Delaware",2020,2012,262378,99.9985,262381.935729036,915.518,286.593967272119
"DE","Delaware",2020,1985,82480,54.5315,151252.028643995,618.28,244.633545713908
"DE","Delaware",2020,1978,41900,35.76175,117164.28866037,594.776,196.988931396643
"DE","Delaware",2020,2011,341965,98.161,348371.552857041,907.59,383.842431997974
"DE","Delaware",2020,1960,7478,16.62725,44974.3643717392,449,100.165622208773
"DE","Delaware",2020,1991,122457,65.7795,186162.862289923,680.495,273.56977243025
"DE","Delaware",2020,1973,18585,25.0445,74207.9099203418,577.759,128.440941500421
"DE","Delaware",2020,1956,0,15.3125,0,408,0
