State_Acronym,year,BUSLICTAX,CORPINCTX,CORPLICTAX,PROPTAX,SLGRTAX,SVRNCTAX,TLINCTAX,TLSLTAX,TOTLTAX,INCTAX,SALESTAX,state,sales,Log_CORPINCTX,group,type,year_pass_intro,year_effective,Post,treatment
IL,2013,430765,4462627,345961,61806,14705739,0,21001289,6546736,38715320,16538662,NA,Illinois,100,15.311248164048825,t,Step-wise,1998,1999,1,1
IL,2014,469458,4439832,346589,54710,17492510,0,21081986,7243099,41656539,16642154,NA,Illinois,100,15.3061270958547,t,Step-wise,1998,1999,1,1
IL,2015,455585,4054267,358214,60959,17641282,NA,19968083,7152130,40821385,15913816,NA,Illinois,100,15.215280464703495,t,Step-wise,1998,1999,1,1
IL,2016,469273,2742812,363019,60814,18524265,NA,15385485,7179785,37118719,12642673,NA,Illinois,100,14.824494229473924,t,Step-wise,1998,1999,1,1
IL,2017,465109,2877499,364482,63283,18629894,NA,16134268,7266528,37978923,13256769,NA,Illinois,100,14.872432072054222,t,Step-wise,1998,1999,1,1
IL,2018,552696,3319420,342729,59589,18699777,NA,20602157,7362911,42575392,17282737,NA,Illinois,100,15.015300626835879,t,Step-wise,1998,1999,1,1
IL,2019,444895,3822382,355316,60781,19534290,NA,22584556,7520749,45453840,18762174,NA,Illinois,100,15.156384346459296,t,Step-wise,1998,1999,1,1
IN,1976,9223,85487,1977,24989,1268197,508,490919,365608,1915551,405432,NA,Indiana,33.34,11.356119596580942,t,Step-wise,2006,2007,0,0
IN,1977,9044,86198,2275,23568,1432495,580,565457,386924,2162900,479259,NA,Indiana,33.34,11.36440225452647,t,Step-wise,2006,2007,0,0
IN,1978,10713,192068,2357,23650,1549762,649,730293,429030,2454685,538225,NA,Indiana,33.34,12.165604754974376,t,Step-wise,2006,2007,0,0
IN,1979,10556,126876,2722,20883,1759217,673,720448,448896,2668557,593572,NA,Indiana,33.34,11.750965510520526,t,Step-wise,2006,2007,0,0
IN,1980,11516,179191,2926,30313,1761331,1582,735900,429737,2695759,556709,NA,Indiana,33.34,12.096207555047453,t,Step-wise,2006,2007,0,0
IN,1981,13958,154873,3762,29862,1797195,1811,797784,435945,2808811,642911,NA,Indiana,33.34,11.950360705208029,t,Step-wise,2006,2007,0,0
IN,1982,16662,125845,3052,26083,1972883,1780,874614,462430,3063657,748769,NA,Indiana,33.34,11.742806269937104,t,Step-wise,2006,2007,0,0
IN,1983,15193,139968,3555,28575,2010813,1616,959188,487967,3195745,819220,NA,Indiana,33.34,11.84916910403644,t,Step-wise,2006,2007,0,0
IN,1984,18393,129939,4161,20154,2481455,1521,1344914,511908,4043446,1214975,NA,Indiana,33.34,11.774820388545281,t,Step-wise,2006,2007,0,0
IN,1985,15527,178346,4321,39028,2632614,1518,1465396,519682,4336068,1287050,NA,Indiana,33.34,12.091480762725045,t,Step-wise,2006,2007,0,0
IN,1986,19200,183565,4941,25352,2727274,1253,1510426,565937,4458168,1326861,NA,Indiana,33.34,12.120324107187695,t,Step-wise,2006,2007,0,0
IN,1987,19202,235709,4620,39957,2856221,556,1690595,604161,4787287,1454886,NA,Indiana,33.34,12.370353272327598,t,Step-wise,2006,2007,0,0
IN,1988,19762,261125,5043,23707,3018823,675,2025623,656913,5311824,1764498,NA,Indiana,33.34,12.472754498858867,t,Step-wise,2006,2007,0,0
IN,1989,19383,282022,4161,3189,3390994,987,2226922,810330,5902572,1944900,NA,Indiana,33.34,12.5497403610617,t,Step-wise,2006,2007,0,0
IN,1990,23119,340978,3987,3541,3371882,756,2430518,820418,6101619,2089540,NA,Indiana,33.34,12.739573238055367,t,Step-wise,2006,2007,0,0
IN,1991,22139,310394,3852,4910,3385256,803,2494366,846921,6182409,2183972,NA,Indiana,33.34,12.645597737207469,t,Step-wise,2006,2007,0,0
IN,1992,22369,672100,3954,4431,3403885,762,3261016,813285,6963139,2588916,NA,Indiana,33.34,13.418162417958058,t,Step-wise,2006,2007,0,0
IN,1993,37420,656228,3651,3041,3148217,692,3463008,847984,6915288,2806780,NA,Indiana,33.34,13.39426356851651,t,Step-wise,2006,2007,0,0
IN,1994,38445,798600,4146,3020,3353438,696,3814329,847564,7475528,3015729,NA,Indiana,33.34,13.590615473611258,t,Step-wise,2006,2007,0,0
IN,1995,40297,874305,4330,3174,3575884,640,4131604,866068,8045753,3257299,NA,Indiana,33.34,13.681184564013433,t,Step-wise,2006,2007,0,0
IN,1996,47215,894403,4348,2876,3761281,574,4372373,893637,8437031,3477970,NA,Indiana,50,13.703911735581283,t,Step-wise,2006,2007,0,0
IN,1997,44913,904265,4726,4203,4131854,611,4655091,1088980,9100842,3750826,NA,Indiana,50,13.714877738009632,t,Step-wise,2006,2007,0,0
IN,1998,50340,928218,4932,3377,4408797,642,4361664,1252525,9115798,3433446,NA,Indiana,50,13.741021897973516,t,Step-wise,2006,2007,0,0
IN,1999,44480,989627,4832,3890,4676062,506,4688943,1367876,9736077,3699316,NA,Indiana,50,13.80508338343923,t,Step-wise,2006,2007,0,0
IN,2000,52805,924623,4663,3739,5036689,467,4677962,1457273,10104353,3753339,NA,Indiana,50,13.737141365848759,t,Step-wise,2006,2007,0,0
IN,2001,63543,825017,5715,4583,5031149,565,4604822,1425141,10115870,3779805,NA,Indiana,50,13.623159271165122,t,Step-wise,2006,2007,0,0
IN,2002,35802,709412,5562,6291,5424647,652,4250231,1626157,10200590,3540819,NA,Indiana,50,13.472191736882001,t,Step-wise,2006,2007,0,0
IN,2003,35589,729164,5892,4510,6224623,652,4373323,2014361,11216456,3644159,NA,Indiana,50,13.499653951396253,t,Step-wise,2006,2007,0,0
IN,2004,40284,644787,5298,8923,6906954,563,4452648,2147509,11957470,3807861,NA,Indiana,50,13.37667530868099,t,Step-wise,2006,2007,0,0
IN,2005,39955,824802,5418,8874,7195173,695,5038282,2194124,12853976,4213480,NA,Indiana,50,13.62289863651221,t,Step-wise,2006,2007,0,0
IN,2006,44032,1043873,6847,7569,7573932,947,5425421,2239657,13625667,4381548,NA,Indiana,50,13.858448392515484,t,Step-wise,2006,2007,1,1
IN,2007,39189,987111,7111,5427,7942905,1003,5602716,2519404,14198709,4615605,NA,Indiana,60,13.80253777409832,t,Step-wise,2006,2007,1,1
IN,2008,43592,909494,3364,7170,8396009,1680,5747018,2657180,15117458,4837524,NA,Indiana,70,13.720643679887218,t,Step-wise,2006,2007,1,1
IN,2009,40733,838974,3629,7499,8856580,1475,5152733,2650942,14901436,4313759,NA,Indiana,80,13.639934995696223,t,Step-wise,2006,2007,1,1
IN,2010,41033,597347,10206,0,8490450,1426,4465440,2549406,13795221,3868093,NA,Indiana,90,13.300253463051458,t,Step-wise,2006,2007,1,1
IN,2011,35082,681537,7171,5232,8987066,1825,5265514,2717345,15060893,4583977,NA,Indiana,100,13.432105820647902,t,Step-wise,2006,2007,1,1
IN,2012,43865,794508,7113,6336,9925550,2212,5559975,3293596,16289491,4765467,NA,Indiana,100,13.585478334134141,t,Step-wise,2006,2007,1,1
IN,2013,31739,781585,7421,7008,10345746,2421,5754395,3540677,16881138,4972810,NA,Indiana,100,13.5690791881243,t,Step-wise,2006,2007,1,1
IN,2014,46157,866747,7045,8052,10610831,2500,5763064,3607405,17062642,4896317,NA,Indiana,100,13.672502402335626,t,Step-wise,2006,2007,1,1
IN,2015,33230,903572,9098,8834,10639926,2015,6136549,3360322,17435854,5232977,NA,Indiana,100,13.714111075933411,t,Step-wise,2006,2007,1,1
IN,2016,43437,1034367,9769,10699,10688193,1013,6252533,3381862,17658175,5218166,NA,Indiana,100,13.849300203378684,t,Step-wise,2006,2007,1,1
IN,2017,36207,1025498,9488,12251,11013349,1011,6460790,3457023,18170514,5435292,NA,Indiana,100,13.840688906224509,t,Step-wise,2006,2007,1,1
IN,2018,51828,698725,8582,12927,12119558,1074,9173644,4324467,22056726,8474919,NA,Indiana,100,13.45701252463608,t,Step-wise,2006,2007,1,1
IN,2019,34442,752352,10234,13225,12580882,1118,9605266,4493766,22968677,8852914,NA,Indiana,100,13.5309595785207,t,Step-wise,2006,2007,1,1
KS,1976,9698,92848,4488,13872,470305,785,286578,169940,853936,193730,NA,Kansas,33.34,11.43871902643039,c,Never,NA,NA,NA,0
KS,1977,10058,122712,4980,15447,520649,816,331883,193941,969005,209171,NA,Kansas,33.34,11.717595425427945,c,Never,NA,NA,NA,0
KS,1978,11920,128513,5119,16561,558025,841,369737,208749,1051119,241224,NA,Kansas,33.34,11.763785345515519,c,Never,NA,NA,NA,0
KS,1979,13473,141115,5643,17312,615662,1097,438927,216559,1187670,297812,NA,Kansas,33.34,11.857330439773929,c,Never,NA,NA,NA,0
KS,1980,15634,149517,6240,18832,634819,1100,485578,216430,1269671,336061,NA,Kansas,33.34,11.915165377722698,c,Never,NA,NA,NA,0
KS,1981,17271,150421,7087,20642,668426,1007,565436,219213,1392277,415015,NA,Kansas,33.34,11.921193308410416,c,Never,NA,NA,NA,0
KS,1982,16661,122549,7644,24170,695803,1013,542370,225041,1402736,419821,NA,Kansas,33.34,11.716266228988246,c,Never,NA,NA,NA,0
KS,1983,18578,141347,8976,24232,728372,2339,672004,229877,1565625,530657,NA,Kansas,33.34,11.858973138984231,c,Never,NA,NA,NA,0
KS,1984,19050,136665,9370,24117,798488,116990,704134,279581,1789628,567469,NA,Kansas,33.34,11.82528795481607,c,Never,NA,NA,NA,0
KS,1985,19391,159670,9690,26314,862879,111886,763129,315946,1915199,603459,NA,Kansas,33.34,11.980864464333747,c,Never,NA,NA,NA,0
KS,1986,21229,156344,10305,27291,886507,102108,738502,325789,1911548,582158,NA,Kansas,33.34,11.959813986709912,c,Never,NA,NA,NA,0
KS,1987,21045,137061,10650,30426,1062238,63601,771540,335260,2085635,634479,NA,Kansas,33.34,11.82818136118791,c,Never,NA,NA,NA,0
KS,1988,24345,195520,11505,29280,1131923,81812,1021838,356290,2445284,826318,NA,Kansas,33.34,12.183417954965368,c,Never,NA,NA,NA,0
KS,1989,23300,198305,12438,30291,1159738,79723,1042674,353508,2496343,844369,NA,Kansas,33.34,12.197561528511747,c,Never,NA,NA,NA,0
KS,1990,24797,210462,12746,32132,1281639,86620,1067231,409035,2668998,856769,NA,Kansas,33.34,12.257060393243092,c,Never,NA,NA,NA,0
KS,1991,26840,212950,12658,32961,1348119,99619,1093690,429908,2796415,880740,NA,Kansas,33.34,12.26881267535136,c,Never,NA,NA,NA,0
KS,1992,24428,198998,14437,34043,1418591,88789,1032754,460426,2801692,833756,NA,Kansas,33.34,12.201050053404868,c,Never,NA,NA,NA,0
KS,1993,25929,219074,15271,34798,1668240,102685,1259459,476774,3302928,1040385,NA,Kansas,33.34,12.297164851266823,c,Never,NA,NA,NA,0
KS,1994,27667,254892,17307,35759,1810463,105663,1449220,513293,3674816,1194328,NA,Kansas,33.34,12.448595205014886,c,Never,NA,NA,NA,0
KS,1995,29060,261408,17962,38038,1894932,82464,1494397,515862,3765488,1232989,NA,Kansas,33.34,12.473837684141596,c,Never,NA,NA,NA,0
KS,1996,29041,254873,19603,40362,1930900,73571,1632126,529877,3978761,1377253,NA,Kansas,33.34,12.448520660862153,c,Never,NA,NA,NA,0
KS,1997,32258,291080,21303,43804,2010195,87185,1803896,534370,4232864,1512816,NA,Kansas,33.34,12.581353422461023,c,Never,NA,NA,NA,0
KS,1998,30707,305914,23702,46080,2190421,72962,2049897,571175,4661846,1743983,NA,Kansas,33.34,12.631059295682125,c,Never,NA,NA,NA,0
KS,1999,30107,253840,24819,47352,2238812,49276,1950115,552242,4589475,1696275,NA,Kansas,33.34,12.444459426257078,c,Never,NA,NA,NA,0
KS,2000,28857,272432,27048,48601,2303867,62048,2134042,562650,4848235,1861610,NA,Kansas,33.34,12.515144320660426,c,Never,NA,NA,NA,0
KS,2001,21582,236723,27782,52148,2327129,113968,2225183,582106,4986955,1988460,NA,Kansas,33.34,12.374645960194192,c,Never,NA,NA,NA,0
KS,2002,21495,121931,28576,54576,2432146,66810,1976779,632661,4808361,1854848,NA,Kansas,33.34,11.711210589947727,c,Never,NA,NA,NA,0
KS,2003,22190,124519,41619,54030,2664383,85271,1901403,775840,5008411,1776884,NA,Kansas,33.34,11.732213593684877,c,Never,NA,NA,NA,0
KS,2004,22510,166609,47170,57554,2723152,98148,2082139,790225,5283676,1915530,NA,Kansas,33.34,12.023405028864408,c,Never,NA,NA,NA,0
KS,2005,22768,248085,50898,60572,2791121,117424,2327867,785933,5637807,2079782,NA,Kansas,33.34,12.421526708360004,c,Never,NA,NA,NA,0
KS,2006,20033,381259,52910,65220,2934408,149676,2782387,806811,6275075,2401128,NA,Kansas,33.34,12.851234213182504,c,Never,NA,NA,NA,0
KS,2007,25309,527427,56152,73383,3057029,132281,3272361,815004,6893359,2744934,NA,Kansas,33.34,13.175765746130176,c,Never,NA,NA,NA,0
KS,2008,27180,528011,54786,79026,3091221,168696,3472862,826474,7159748,2944851,NA,Kansas,33.34,13.176872395804722,c,Never,NA,NA,NA,0
KS,2009,29038,370889,50352,80137,3044904,142658,3102448,817721,6694630,2731559,NA,Kansas,33.34,12.82365810544824,c,Never,NA,NA,NA,0
KS,2010,28850,352419,45343,74745,2962674,102878,3039961,812404,6492996,2687542,NA,Kansas,33.34,12.772576087595287,c,Never,NA,NA,NA,0
KS,2011,46048,246518,42352,71876,3332967,122152,2936361,845468,6797501,2689843,NA,Kansas,33.34,12.415190292111255,c,Never,NA,NA,NA,0
KS,2012,52267,317578,21180,74413,3685595,132907,3209321,859715,7418341,2891743,NA,Kansas,33.34,12.668478736434462,c,Never,NA,NA,NA,0
KS,2013,55457,384553,0,79475,3742916,73806,3341141,845883,7620282,2956588,NA,Kansas,33.34,12.859836899780996,c,Never,NA,NA,NA,0
KS,2014,65516,330181,63582,81267,3890900,124883,2841841,907236,7334481,2511660,NA,Kansas,33.34,12.707396267928312,c,Never,NA,NA,NA,0
KS,2015,74704,458306,22556,658758,3977806,148077,2721257,924820,7884091,2262951,NA,Kansas,33.34,13.035292362272743,c,Never,NA,NA,NA,0
KS,2016,81617,391877,27173,663841,4324953,49727,2623779,1084599,8058949,2231902,NA,Kansas,33.34,12.878703294024561,c,Never,NA,NA,NA,0
KS,2017,95358,386966,19732,683827,4301759,52731,2714618,1092253,8174015,2327652,NA,Kansas,33.34,12.86609211285526,c,Never,NA,NA,NA,0
KS,2018,98132,437967,28187,714895,4494809,52213,3851644,1190718,9546790,3413677,NA,Kansas,33.34,12.989898844054444,c,Never,NA,NA,NA,0
KS,2019,95497,486421,27635,752820,4523724,55460,4264874,1189079,10030158,3778453,NA,Kansas,33.34,13.094829783044215,c,Never,NA,NA,NA,0
KY,1976,10351,134785,8521,37299,757091,91496,427331,347898,1403735,292546,NA,Kentucky,33.34,11.811436195304323,t,Step-wise,2018,2018,0,0
KY,1977,11534,131254,8803,43413,838101,113005,469414,374260,1560385,338160,NA,Kentucky,33.34,11.784889656179956,t,Step-wise,2018,2018,0,0
KY,1978,12979,138597,10398,147366,930911,128160,528509,399722,1842145,389912,NA,Kentucky,33.34,11.839325720482037,t,Step-wise,2018,2018,0,0
KY,1979,14202,163368,11352,161305,1025878,154017,619656,426582,2075732,456288,NA,Kentucky,33.34,12.003760603795897,t,Step-wise,2018,2018,0,0
KY,1980,14509,158846,12394,176759,1007078,177244,664678,399474,2144941,505832,NA,Kentucky,33.34,11.975690458392261,t,Step-wise,2018,2018,0,0
KY,1981,18083,154786,13322,180111,1045782,194441,727877,415310,2276170,573091,NA,Kentucky,33.34,11.9497987967714,t,Step-wise,2018,2018,0,0
KY,1982,19477,166815,14657,196167,1134335,256838,767638,451903,2491052,600823,NA,Kentucky,33.34,12.024640692921052,t,Step-wise,2018,2018,0,0
KY,1983,17220,172120,20291,203340,1187337,221445,819290,486930,2601949,647170,NA,Kentucky,33.34,12.055947186952537,t,Step-wise,2018,2018,0,0
KY,1984,20951,198261,19850,229616,1259443,210704,908735,505123,2798662,710474,NA,Kentucky,33.34,12.197339623455939,t,Step-wise,2018,2018,0,0
KY,1985,21003,211284,20202,234713,1352422,227995,987853,531940,3012713,776569,NA,Kentucky,33.34,12.260958479014445,t,Step-wise,2018,2018,0,0
KY,1986,24396,233524,42592,254518,1434204,229296,1053417,552930,3216343,819893,NA,Kentucky,50,12.361040134535115,t,Step-wise,2018,2018,0,0
KY,1987,20994,267378,64685,251308,1569080,203142,1188346,677038,3521861,920968,NA,Kentucky,50,12.496418666518114,t,Step-wise,2018,2018,0,0
KY,1988,19045,255760,61618,269912,1684790,210046,1262752,733034,3663591,1006992,NA,Kentucky,50,12.451994783733722,t,Step-wise,2018,2018,0,0
KY,1989,22901,310803,69352,281890,1872719,195065,1422510,827518,4072935,1111707,NA,Kentucky,50,12.646914549938696,t,Step-wise,2018,2018,0,0
KY,1990,25237,279483,75407,303332,1911186,213893,1489768,823604,4260691,1210285,NA,Kentucky,50,12.540696746829472,t,Step-wise,2018,2018,0,0
KY,1991,25698,319351,81936,323373,2150471,212596,2012690,850806,5043183,1693339,NA,Kentucky,50,12.674046090345408,t,Step-wise,2018,2018,0,0
KY,1992,27186,271027,82087,338548,2227986,203329,1949553,861114,5080971,1678526,NA,Kentucky,50,12.50997372589531,t,Step-wise,2018,2018,0,0
KY,1993,33725,254775,87157,354996,2394854,199995,1988190,929220,5331520,1733415,NA,Kentucky,50,12.448136081696894,t,Step-wise,2018,2018,0,0
KY,1994,47991,269067,82226,370782,2720527,199261,1998249,1160436,5692730,1729182,NA,Kentucky,50,12.502715698203007,t,Step-wise,2018,2018,0,0
KY,1995,78278,340912,97666,398618,2926921,196686,2305755,1246396,6284623,1964843,NA,Kentucky,50,12.739379658445147,t,Step-wise,2018,2018,0,0
KY,1996,85573,284733,91200,411635,3065661,186125,2359305,1281630,6489256,2074572,NA,Kentucky,50,12.559307178034686,t,Step-wise,2018,2018,0,0
KY,1997,90041,292753,148378,414857,3194113,186642,2497776,1311431,6818992,2205023,NA,Kentucky,50,12.587084529059037,t,Step-wise,2018,2018,0,0
KY,1998,89623,333666,149152,364019,3257523,186058,2751810,1276233,7115147,2418144,NA,Kentucky,50,12.717895771625255,t,Step-wise,2018,2018,0,0
KY,1999,91402,312067,173473,371378,3394273,174778,2844072,1308373,7356834,2532005,NA,Kentucky,50,12.650973187327258,t,Step-wise,2018,2018,0,0
KY,2000,107345,306450,192560,388727,3512227,170476,3008066,1340618,7694610,2701616,NA,Kentucky,50,12.632809888913878,t,Step-wise,2018,2018,0,0
KY,2001,117368,361390,204474,412535,3612047,174995,3011208,1352923,7850908,2649818,NA,Kentucky,50,12.797712986585884,t,Step-wise,2018,2018,0,0
KY,2002,115584,302129,180805,437804,3741084,187416,2980459,1428860,7974690,2678330,NA,Kentucky,50,12.618609357471307,t,Step-wise,2018,2018,0,0
KY,2003,82205,369572,217600,441311,3883845,172202,3183519,1496639,8318707,2813947,NA,Kentucky,50,12.820100858304158,t,Step-wise,2018,2018,0,0
KY,2004,85419,381538,198245,455460,4006307,187109,3200931,1540274,8463400,2819393,NA,Kentucky,50,12.851965731561423,t,Step-wise,2018,2018,0,0
KY,2005,106673,478505,198600,475494,4251789,228848,3514736,1656813,9090882,3036231,NA,Kentucky,50,13.078421939141347,t,Step-wise,2018,2018,0,0
KY,2006,124802,1001619,104173,505248,4463094,281581,3920155,1714451,9713808,2918536,NA,Kentucky,50,13.817128248796612,t,Step-wise,2018,2018,0,0
