"","State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","sales","Log_CORPINCTX","group","type","year_pass_intro","year_effective","Post","treatment","rel_year","Log_INCTAX","Log_SALESTAX","Log_TOTLTAX","Diff_Log_CIT"
"954","NE",1984,13980,66909,"4708","2623","596517","4539",371227,221976,1068742,"304318","NA",21,33.34,11.1110887662161,"t","Direct",1987,1988,"0",0,"-3","12.625828486288125","NA","13.881992813824974",0.259133750110562
"955","NE",1985,16568,48959,"4507","4094","566078","4607",367807,224649,1040064,"318848","NA",21,33.34,10.798738492141,"t","Direct",1987,1988,"0",0,"-2","12.672469779181798","NA","13.85479280768568",-0.312350274075051
"956","NE",1986,18335,54559,"4499","4145","605090","4037",406387,255206,1119382,"351828","NA",21,33.34,10.9070379639036,"t","Direct",1987,1988,"0",0,"-1","12.770897698794945","NA","13.928287305267231",0.108299471762612
"957","NE",1987,22334,67423,"4419","3574","663649","2396",427226,273103,1203344,"359803","NA",21,33.34,11.1187414849799,"t","Direct",1987,1988,"1",1,"0","12.793311938429346","NA","14.000614905867595",0.211703521076299
"958","NE",1988,20538,73783,"4520","3884","726593","2571",505818,278803,1342868,"432035","NA",21,46.67,11.2088836317499,"t","Direct",1987,1988,"1",1,"1","12.976261882462943","NA","14.110318183258618",0.0901421467699475
"959","NE",1989,21302,80624,"4640","4118","781194","2284",554724,290382,1449994,"474100","NA",21,60,11.2975516509204,"t","Direct",1987,1988,"1",1,"2","13.069173548890209","NA","14.187069976457162",0.0886680191705054
"960","NE",1990,22284,71948,"4660","1932","827358","2729",567515,319311,1512928,"495567","NA",21,73.33,11.1836989148479,"t","Direct",1987,1988,"1",1,"3","13.113457840563765","NA","14.229557404063813",-0.11385273607252
"961","NE",1991,26102,81948,"4856","2142","959270","3201",685060,335011,1767368,"603112","NA",21,86.67,11.3138401787491,"t","Direct",1987,1988,"1",1,"4","13.309858196438944","NA","14.385001992210155",0.13014126390123
"962","NE",1992,31427,103617,"10077","207","998913","2631",756255,335754,1889877,"652638","NA",21,100,11.5484566880099,"t","Direct",1987,1988,"1",1,"5","13.388777890070102","NA","14.452022305552992",0.234616509260794
"963","NE",1993,37834,102755,"6976","2723","1041064","2344",787821,346184,1981288,"685066","NA",21,100,11.540102792975,"t","Direct",1987,1988,"1",1,"6","13.437270462967927","NA","14.499257696234523",-0.00835389503486361
"964","NE",1994,44775,113142,"6617","3407","1148823","1628",828732,401848,2143628,"715590","NA",21,100,11.636398945955,"t","Direct",1987,1988,"1",1,"7","13.480862656231748","NA","14.578010278655983",0.0962961529799582
"965","NE",1995,48491,123924,"5398","3471","1187409","1573",864826,406310,2219725,"740902","NA",21,100,11.7274237534594,"t","Direct",1987,1988,"1",1,"8","13.51562364182073","NA","14.612893872301587",0.0910248075044251
"966","NE",1996,48457,126801,"5517","4114","1224525","1492",967011,409777,2369462,"840210","NA",21,100,11.7503742073895,"t","Direct",1987,1988,"1",1,"9","13.641407139574703","NA","14.678173483122547",0.0229504539300933
"967","NE",1997,50982,137338,"5614","4923","1281350","1806",1074635,415642,2548174,"937297","NA",21,100,11.8302003196688,"t","Direct",1987,1988,"1",1,"10","13.750755480046642","NA","14.750887582196617",0.079826112279255
"968","NE",1998,54190,142150,"6050","4967","1317506","1334",1116055,397756,2633216,"973905","NA",21,100,11.8646381170791,"t","Direct",1987,1988,"1",1,"11","13.789069041933441","NA","14.783716470814424",0.0344377974103942
"969","NE",1999,49806,135034,"5937","4739","1251741","764",1206910,396332,2662103,"1071876","NA",21,100,11.8132818775631,"t","Direct",1987,1988,"1",1,"12","13.884920942280614","NA","14.794626969900897",-0.0513562395160818
"970","NE",2000,59327,140022,"6304","4363","1445168","1658",1313940,417228,2981047,"1173918","NA",21,100,11.8495548321029,"t","Direct",1987,1988,"1",1,"13","13.975857430252763","NA","14.90778513905722",0.0362729545398768
"971","NE",2001,57915,138040,"6190","5439","1447379","2041",1365132,415198,3037408,"1227092","NA",21,100,11.8352987772119,"t","Direct",1987,1988,"1",1,"14","14.020157700507319","NA","14.926515078106405",-0.0142560548910016
"972","NE",2002,61414,107628,"6419","6383","1505266","1221",1261072,436081,2992522,"1153444","NA",21,100,11.586436115906,"t","Direct",1987,1988,"1",1,"15","13.958262807519755","NA","14.911627068099856",-0.248862661305935
"973","NE",2003,62898,111597,"6385","2183","1886726","1782",1234490,459812,3347700,"1122893","NA",21,100,11.6226494468476,"t","Direct",1987,1988,"1",1,"16","13.93141894868244","NA","15.023784100841903",0.0362133309415942
"974","NE",2004,63980,167429,"6731","2336","1988078","1806",1410032,463487,3639811,"1242603","NA",21,100,12.0283146597875,"t","Direct",1987,1988,"1",1,"17","14.032718930901428","NA","15.107442315187951",0.405665212939869
"975","NE",2005,63900,198380,"6752","2400","1973117","2560",1592277,456412,3796551,"1393897","NA",21,100,12.1979396623,"t","Direct",1987,1988,"1",1,"18","14.147613979480925","NA","15.149603580970721",0.169625002512516
"976","NE",2006,64125,262296,"6985","2473","1858788","2820",1807320,449773,3961093,"1545024","NA",21,100,12.4772289160246,"t","Direct",1987,1988,"1",1,"19","14.250550002173915","NA","15.192030555247893",0.279289253724636
"977","NE",2007,63250,213027,"7081","2395","2003650","2499",1863922,519480,4122427,"1650895","NA",21,100,12.2691741972215,"t","Direct",1987,1988,"1",1,"20","14.316828123060334","NA","15.23195262555747",-0.208054718803121
"978","NE",2008,62755,232852,"7157","2264","2035441","4968",1958997,501307,4228800,"1726145","NA",21,100,12.3581583375942,"t","Direct",1987,1988,"1",1,"21","14.361401156366918","NA","15.257428822832162",0.0889841403726646
"979","NE",2009,47309,198442,"2269","1964","2015283","4718",1800533,511109,4000939,"1602091","NA",21,100,12.1982521449774,"t","Direct",1987,1988,"1",1,"22","14.286820208992163","NA","15.202039641534695",-0.159906192616784
"980","NE",2010,74505,154332,"14989","1168","1953532","3473",1669163,510581,3864897,"1514831","NA",21,100,11.9468614050541,"t","Direct",1987,1988,"1",1,"23","14.230814439548197","NA","15.167445590230704",-0.251390739923293
"981","NE",2011,13613,154945,"3213","119","2093842","4440",1876493,551222,4145889,"1721548","NA",21,100,11.9508254942216,"t","Direct",1987,1988,"1",1,"24","14.358734444032471","NA","15.237627798826411",0.00396408916746793
"982","NE",2012,11658,234296,"26330","78","2093773","5355",2072640,523323,4366617,"1838344","NA",21,100,12.3643405522204,"t","Direct",1987,1988,"1",1,"25","14.424375724342005","NA","15.289499125392783",0.413515057998854
"983","NE",2013,10805,275563,"3055","148","2197988","4064",2377257,528608,4718944,"2101694","NA",21,100,12.526571556569,"t","Direct",1987,1988,"1",1,"26","14.558254244179626","NA","15.367095603717154",0.162231004348641
"984","NE",2014,9619,306591,"12475","143","2303952","6762",2430755,540257,4887753,"2124164","NA",21,100,12.6332698907816,"t","Direct",1987,1988,"1",1,"27","14.568888871169237","NA","15.402243246641895",0.106698334212522
"985","NE",2015,36832,344477,"5849","119","2315830","5282",2584059,527950,5086759,"2239582","NA",21,100,12.7497826037818,"t","Direct",1987,1988,"1",1,"28","14.621799799275086","NA","15.442151447019183",0.116512713000249
"986","NE",2016,35843,307672,"16213","123","2362718","2527",2552391,579220,5117133,"2244719","NA",21,100,12.6367895594445,"t","Direct",1987,1988,"1",1,"29","14.624090904286582","NA","15.448104879241514",-0.112993044337289
"987","NE",2017,36916,264440,"6260","123","2407514","3289",2492926,572477,5103105,"2228486","NA",21,100,12.4853696614475,"t","Direct",1987,1988,"1",1,"30","14.616832989096379","NA","15.44535973596611",-0.151419897997018
"988","NE",2018,36475,313690,"16086","129","2502020","3236",2674286,601983,5393093,"2360596","NA",21,100,12.6561605160806,"t","Direct",1987,1988,"1",1,"31","14.674424687491216","NA","15.50062961874698",0.170790854633102
"989","NE",2019,35540,423738,"6195","127","2579592","3382",2969418,613234,5754834,"2545680","NA",21,100,12.9568706186917,"t","Direct",1987,1988,"1",1,"32","14.749908362847462","NA","15.565550755239052",0.300710102611133
"990","NH",1977,4255,32563,"2201","6164","113986","144",39629,113986,200231,"7066","NA",22,33.34,10.3909319534642,"c","Step-wise",2020,2022,"0",0,"inf","8.8630498279190899","NA","12.207226979030828",0.299057939571876
"991","NH",1978,5826,52453,"2358","6671","125750","174",61538,125750,240390,"9085","NA",22,33.34,10.8676728095195,"c","Step-wise",2020,2022,"0",0,"inf","9.114379980830272","NA","12.390017883440226",0.476740856055322
"992","NH",1979,6351,64018,"2540","7518","133811","207",73225,133811,264107,"9207","NA",22,33.34,11.0669195727984,"c","Step-wise",2020,2022,"0",0,"inf","9.127719343287845","NA","12.484109603045669",0.199246763278913
"993","NH",1980,8015,62786,"2773","8218","133372","311",73260,133372,267495,"10474","NA",22,33.34,11.0474873976674,"c","Step-wise",2020,2022,"0",0,"inf","9.256651274839433","NA","12.496856153554724",-0.0194321751310298
"994","NH",1981,9034,57339,"2966","8068","134193","52",69957,134193,268752,"12618","NA",22,33.34,10.9567362994527,"c","Step-wise",2020,2022,"0",0,"inf","9.442879644930755","NA","12.501544300256784",-0.0907510982147048
"995","NH",1982,12025,79808,"2278","7415","152676","45",94884,152676,325515,"15076","NA",22,33.34,11.2873790290397,"c","Step-wise",2020,2022,"0",0,"inf","9.620859354387026","NA","12.693163822518283",0.330642729587
"996","NH",1983,13023,73960,"3247","5545","158975","83",90687,158975,329458,"16727","NA",22,33.34,11.2112796855011,"c","Step-wise",2020,2022,"0",0,"inf","9.724779459312009","NA","12.705204158942877",-0.0760993435386474
"997","NH",1984,9423,95664,"3750","16238","195994","56",117908,195994,423465,"22244","NA",22,33.34,11.4685973311207,"c","Step-wise",2020,2022,"0",0,"inf","10.009827588307454","NA","12.956226145030891",0.257317645619624
"998","NH",1985,10020,95421,"3648","10154","200416","104",119901,200416,434048,"24480","NA",22,33.34,11.4660539589984,"c","Step-wise",2020,2022,"0",0,"inf","10.105611736626262","NA","12.980910406045256",-0.00254337212226829
"999","NH",1986,20244,99063,"4178","10058","219495","485",123916,219495,484478,"24853","NA",22,33.34,11.5035112903596,"c","Step-wise",2020,2022,"0",0,"inf","10.120733748584254","NA","13.09082730164526",0.0374573313611961
"1000","NH",1987,13194,159747,"4508","8552","243189","85",186573,243189,578488,"26826","NA",22,33.34,11.9813465927207,"c","Step-wise",2020,2022,"0",0,"inf","10.197126845462035","NA","13.26817308209908",0.477835302361113
"1001","NH",1988,14794,145680,"4748","9894","256878","0",175524,256878,583168,"29844","NA",22,33.34,11.8891677144015,"c","Step-wise",2020,2022,"0",0,"inf","10.303739093591405","NA","13.27623058848669",-0.0921788783192348
"1002","NH",1989,16265,152005,"4864","9857","268582","147",188260,268582,613232,"36255","NA",22,33.34,11.9316686940242,"c","Step-wise",2020,2022,"0",0,"inf","10.498332581805693","NA","13.326498609875857",0.042500979622746
"1003","NH",1990,16943,126589,"5607","6273","271158","159",167980,271158,595299,"41391","NA",22,33.34,11.7487008970815,"c","Step-wise",2020,2022,"0",0,"inf","10.630818744876143","NA","13.296819079314773",-0.182967796942691
"1004","NH",1991,19843,122205,"7424","335","312063","127",159154,312063,624627,"36949","NA",22,33.34,11.7134552414129,"c","Step-wise",2020,2022,"0",0,"inf","10.517293862410662","NA","13.344909950562533",-0.0352456556686924
"1005","NH",1992,24145,95635,"7713","319","686740","40",130593,686740,985415,"34958","NA",22,50,11.4682941408246,"c","Step-wise",2020,2022,"0",0,"inf","10.461902619895032","NA","13.800818151220916",-0.245161100588218
"1006","NH",1993,24790,126169,"7741","394","673355","26",161953,673355,993285,"35784","NA",22,50,11.745377557076,"c","Step-wise",2020,2022,"0",0,"inf","10.485256145112684","NA","13.808772910911532",0.277083416251367
"1007","NH",1994,27879,144157,"3848","743","484915","0",180137,484915,837002,"35980","NA",22,50,11.8786582624148,"c","Step-wise",2020,2022,"0",0,"inf","10.490718507504525","NA","13.637581738955017",0.133280705338752
"1008","NH",1995,29869,166451,"3909","130","540200","1",204209,540200,917945,"37758","NA",22,50,12.0224562507953,"c","Step-wise",2020,2022,"0",0,"inf","10.538952652754988","NA","13.72989275495375",0.143797988380525
"1009","NH",1996,27639,179652,"4017","424","428740","0",231509,428740,837092,"51857","NA",22,50,12.0987769252378,"c","Step-wise",2020,2022,"0",0,"inf","10.856245209366943","NA","13.637689259799233",0.0763206744425577
"1010","NH",1997,35668,208388,"4181","588","458732","0",261070,458732,914847,"52682","NA",22,50,12.2471570056296,"c","Step-wise",2020,2022,"0",0,"inf","10.872029120208696","NA","13.726512117161233",0.148380080391734
"1011","NH",1998,36986,236193,"4048","583","497958","0",297992,497958,1008518,"61799","NA",22,50,12.3724045464045,"c","Step-wise",2020,2022,"0",0,"inf","11.031642462085092","NA","13.823992484506663",0.1252475407749
"1012","NH",1999,41660,255818,"4142","549","516667","0",318952,516667,1070803,"63134","NA",22,50,12.4522215331258,"c","Step-wise",2020,2022,"0",0,"inf","11.053014730672343","NA","13.88391939226804",0.0798169867213243
"1013","NH",2000,49089,312176,"4214","473711","555501","0",378151,555501,1696085,"65975","NA",22,50,12.6513224103097,"c","Step-wise",2020,2022,"0",0,"inf","11.097031161371525","NA","14.343833212002652",0.199100877183886
"1014","NH",2001,50498,350363,"4347","458170","574153","0",427014,574153,1755620,"76651","NA",22,50,12.7667250388617,"c","Step-wise",2020,2022,"0",0,"inf","11.247017930529275","NA","14.378332628847982",0.11540262855199
"1015","NH",2002,57080,377313,"4350","501703","605386","0",448746,605386,1897021,"71433","NA",22,50,12.8408303606994,"c","Step-wise",2020,2022,"0",0,"inf","11.176515226427094","NA","14.45579531896658",0.0741053218377381
"1016","NH",2003,59239,396162,"4444","504881","632757","0",451280,632757,1959211,"55118","NA",22,50,12.8895784974908,"c","Step-wise",2020,2022,"0",0,"inf","10.917231620558995","NA","14.488052399140878",0.0487481367914278
"1017","NH",2004,61597,407603,"4041","493589","674354","0",462372,674354,2005389,"54769","NA",22,50,12.9180489404606,"c","Step-wise",2020,2022,"0",0,"inf","10.910879619440554","NA","14.51134861486693",0.0284704429698017
"1018","NH",2005,66804,476489,"4322","392265","705116","0",544175,705116,2010775,"67686","NA",22,50,13.0741999168152,"c","Step-wise",2020,2022,"0",0,"inf","11.122634642832976","NA","14.514030777860727",0.156150976354542
"1019","NH",2006,80529,542644,"4767","384241","707927","0",623575,707927,2080573,"80931","NA",22,50,13.2042087669624,"c","Step-wise",2020,2022,"0",0,"inf","11.301352218770754","NA","14.548153894508872",0.130008850147213
"1020","NH",2007,51161,595789,"37382","385268","734894","0",703241,734894,2175057,"107452","NA",22,50,13.2976418565196,"c","Step-wise",2020,2022,"0",0,"inf","11.584799515205946","NA","14.592565429058078",0.0934330895571591
"1021","NH",2008,46844,614794,"39082","387623","792947","0",732730,792947,2251179,"117936","NA",22,50,13.3290425313276,"c","Step-wise",2020,2022,"0",0,"inf","11.67789738342907","NA","14.626964636940544",0.0314006748080953
"1022","NH",2009,53814,493431,"38589","392652","829654","0",591622,829654,2125722,"98191","NA",22,50,13.1091383104511,"c","Step-wise",2020,2022,"0",0,"inf","11.494669840447967","NA","14.56962206733958",-0.219904220876552
"1023","NH",2010,105485,499669,"38850","393796","899397","0",582034,899397,2271936,"82365","NA",22,50,13.1217011581856,"c","Step-wise",2020,2022,"0",0,"inf","11.318915868381083","NA","14.63614288941234",0.0125628477344808
"1024","NH",2011,93371,518405,"37015","399498","894920","0",594069,894920,2251105,"75664","NA",22,50,13.1585120690354,"c","Step-wise",2020,2022,"0",0,"inf","11.234057764883657","NA","14.62693176473612",0.0368109108498391
"1025","NH",2012,96048,521309,"37582","380682","875037","0",602866,875037,2205045,"81557","NA",22,50,13.1640982351381,"c","Step-wise",2020,2022,"0",0,"inf","11.309057441275254","NA","14.606258474818105",0.00558616610273077
"1026","NH",2013,84265,553197,"38128","400369","945290","0",652224,945290,2349692,"99027","NA",22,50,13.2234694557645,"c","Step-wise",2020,2022,"0",0,"inf","11.503147819206132","NA","14.66979481370094",0.0593712206263977
"1027","NH",2014,91654,542847,"50783","383126","880245","NA",635590,880245,2285717,"92743","NA",22,50,13.2045827912562,"c","Step-wise",2020,2022,"0",0,"inf","11.437587505923437","NA","14.642190318648037",-0.0188866645083223
"1028","NH",2015,95760,576679,"54896","404579","970102","NA",672717,970102,2487737,"96038","NA",22,50,13.2650410648604,"c","Step-wise",2020,2022,"0",0,"inf","11.47249922546196","NA","14.726884019858288",0.0604582736041621
"1029","NH",2016,205209,573653,"59010","405186","958052","NA",667611,958052,2620443,"93958","NA",22,50,13.2597799628833,"c","Step-wise",2020,2022,"0",0,"inf","11.450603152892837","NA","14.778853945413662",-0.00526110197711027
"1030","NH",2017,199851,573653,"63123","405186","959384","NA",639120,959384,2592039,"65467","NA",22,50,13.2597799628833,"c","Step-wise",2020,2022,"0",0,"inf","11.089301477871125","NA","14.767955382637405",0
