"X","State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","Region","Number","sales","industry_dum","election_dum","phase_in_dum","rates","log_CIT","log_sales","log_rate","year_effective","group","Post","treatment","rel_year","log_totrev","State_Name","CPI_def","real_totRev","logRealTotRev"
1271,"NH",1977,4255,32563,2201,6164,113986,144,39629,113986,200231,7066,NA,29,NA,NA,33.34,NA,NA,NA,7,10.3909319534642,3.50675787732265,1.94591014905531,2022,"nyt",0,0,-45,12.2072269790308,"New Hampshire",60.6,330414.191419142,12.7081022719437
1272,"NH",1978,5826,52453,2358,6671,125750,174,61538,125750,240390,9085,NA,29,NA,NA,33.34,NA,NA,NA,8,10.8676728095195,3.50675787732265,2.07944154167984,2022,"nyt",0,0,-44,12.3900178834402,"New Hampshire",65.2,368696.319018405,12.8177286004957
1273,"NH",1979,6351,64018,2540,7518,133811,207,73225,133811,264107,9207,NA,29,NA,NA,33.34,NA,NA,NA,8,11.0669195727984,3.50675787732265,2.07944154167984,2022,"nyt",0,0,-43,12.4841096030457,"New Hampshire",72.6,363783.746556474,12.804314867203
1274,"NH",1980,8015,62786,2773,8218,133372,311,73260,133372,267495,10474,NA,29,NA,NA,33.34,NA,NA,NA,8,11.0474873976674,3.50675787732265,2.07944154167984,2022,"nyt",0,0,-42,12.4968561535547,"New Hampshire",82.4,324629.854368932,12.6904409026274
1275,"NH",1981,9034,57339,2966,8068,134193,52,69957,134193,268752,12618,NA,29,NA,NA,33.34,NA,NA,NA,8,10.9567362994527,3.50675787732265,2.07944154167984,2022,"nyt",0,0,-41,12.5015443002568,"New Hampshire",90.9,295656.765676568,12.5969544850614
1276,"NH",1982,12025,79808,2278,7415,152676,45,94884,152676,325515,15076,NA,29,NA,NA,33.34,NA,NA,NA,8,11.2873790290397,3.50675787732265,2.07944154167984,2022,"nyt",0,0,-40,12.6931638225183,"New Hampshire",96.5,337321.243523316,12.7287910001614
1277,"NH",1983,13023,73960,3247,5545,158975,83,90687,158975,329458,16727,NA,29,NA,NA,33.34,NA,NA,NA,8,11.2112796855011,3.50675787732265,2.07944154167984,2022,"nyt",0,0,-39,12.7052041589429,"New Hampshire",99.6,330781.124497992,12.7092121803404
1278,"NH",1984,9423,95664,3750,16238,195994,56,117908,195994,423465,22244,NA,29,NA,NA,33.34,NA,NA,NA,8,11.4685973311207,3.50675787732265,2.07944154167984,2022,"nyt",0,0,-38,12.9562261450309,"New Hampshire",103.9,407569.778633301,12.9179674329138
1279,"NH",1985,10020,95421,3648,10154,200416,104,119901,200416,434048,24480,NA,29,NA,NA,33.34,NA,NA,NA,8.25,11.4660539589984,3.50675787732265,2.11021320034659,2022,"nyt",0,0,-37,12.9809104060453,"New Hampshire",107.6,403390.334572491,12.9076599443057
1280,"NH",1986,20244,99063,4178,10058,219495,485,123916,219495,484478,24853,NA,29,NA,NA,33.34,NA,NA,NA,8.25,11.5035112903596,3.50675787732265,2.11021320034659,2022,"nyt",0,0,-36,13.0908273016453,"New Hampshire",109.6,442041.97080292,12.9991601131194
1281,"NH",1987,13194,159747,4508,8552,243189,85,186573,243189,578488,26826,NA,29,NA,NA,33.34,NA,NA,NA,8,11.9813465927207,3.50675787732265,2.07944154167984,2022,"nyt",0,0,-35,13.2681730820991,"New Hampshire",113.6,509232.394366197,13.1406597618001
1282,"NH",1988,14794,145680,4748,9894,256878,0,175524,256878,583168,29844,NA,29,NA,NA,33.34,NA,NA,NA,8,11.8891677144015,3.50675787732265,2.07944154167984,2022,"nyt",0,0,-34,13.2762305884867,"New Hampshire",118.3,492956.889264582,13.1081770034904
1283,"NH",1989,16265,152005,4864,9857,268582,147,188260,268582,613232,36255,NA,29,NA,NA,33.34,NA,NA,NA,8,11.9316686940242,3.50675787732265,2.07944154167984,2022,"nyt",0,0,-33,13.3264986098759,"New Hampshire",124,494541.935483871,13.1113872302589
1284,"NH",1990,16943,126589,5607,6273,271158,159,167980,271158,595299,41391,NA,29,NA,NA,33.34,NA,NA,NA,8,11.7487008970815,3.50675787732265,2.07944154167984,2022,"nyt",0,0,-32,13.2968190793148,"New Hampshire",130.7,455469.778117827,13.0290846446727
1285,"NH",1991,19843,122205,7424,335,312063,127,159154,312063,624627,36949,NA,29,NA,NA,33.34,NA,NA,NA,8,11.7134552414129,3.50675787732265,2.07944154167984,2022,"nyt",0,0,-31,13.3449099505625,"New Hampshire",136.2,458610.13215859,13.0359557428352
1286,"NH",1992,24145,95635,7713,319,686740,40,130593,686740,985415,34958,NA,29,NA,NA,50,NA,NA,NA,8,11.4682941408246,3.91202300542815,2.07944154167984,2022,"nyt",0,0,-30,13.8008181512209,"New Hampshire",140.3,702362.79401283,13.4622053501006
1287,"NH",1993,24790,126169,7741,394,673355,26,161953,673355,993285,35784,NA,29,NA,NA,50,NA,NA,NA,7.5,11.745377557076,3.91202300542815,2.01490302054226,2022,"nyt",0,0,-29,13.8087729109115,"New Hampshire",144.5,687394.46366782,13.4406635893471
1288,"NH",1994,27879,144157,3848,743,484915,0,180137,484915,837002,35980,NA,29,NA,NA,50,NA,NA,NA,7,11.8786582624148,3.91202300542815,1.94591014905531,2022,"nyt",0,0,-28,13.637581738955,"New Hampshire",148.2,564778.677462888,13.2441892120811
1289,"NH",1995,29869,166451,3909,130,540200,1,204209,540200,917945,37758,NA,29,NA,NA,50,NA,NA,NA,7,12.0224562507953,3.91202300542815,1.94591014905531,2022,"nyt",0,0,-27,13.7298927549538,"New Hampshire",152.4,602326.115485564,13.3085542976893
1290,"NH",1996,27639,179652,4017,424,428740,0,231509,428740,837092,51857,NA,29,NA,NA,50,NA,NA,NA,7,12.0987769252378,3.91202300542815,1.94591014905531,2022,"nyt",0,0,-26,13.6376892597992,"New Hampshire",156.9,533519.439133206,13.1872507860483
1291,"NH",1997,35668,208388,4181,588,458732,0,261070,458732,914847,52682,NA,29,NA,NA,50,NA,NA,NA,7,12.2471570056296,3.91202300542815,1.94591014905531,2022,"nyt",0,0,-25,13.7265121171612,"New Hampshire",160.5,569998.130841121,13.2533883605793
1292,"NH",1998,36986,236193,4048,583,497958,0,297992,497958,1008518,61799,NA,29,NA,NA,50,NA,NA,NA,7,12.3724045464045,3.91202300542815,1.94591014905531,2022,"nyt",0,0,-24,13.8239924845067,"New Hampshire",163,618722.699386503,13.335412469688
1293,"NH",1999,41660,255818,4142,549,516667,0,318952,516667,1070803,63134,NA,29,NA,NA,50,NA,NA,NA,8,12.4522215331258,3.91202300542815,2.07944154167984,2022,"nyt",0,0,-23,13.883919392268,"New Hampshire",166.6,642738.895558223,13.3734938485234
1294,"NH",2000,49089,312176,4214,473711,555501,0,378151,555501,1696085,65975,NA,29,NA,NA,50,NA,NA,NA,8,12.6513224103097,3.91202300542815,2.07944154167984,2022,"nyt",0,0,-22,14.3438332120027,"New Hampshire",172.2,984950.638792102,13.8003468059971
1295,"NH",2001,50498,350363,4347,458170,574153,0,427014,574153,1755620,76651,NA,29,NA,NA,50,NA,NA,NA,8,12.7667250388617,3.91202300542815,2.07944154167984,2022,"nyt",0,0,-21,14.378332628848,"New Hampshire",177.1,991315.640880858,13.8067882700473
1296,"NH",2002,57080,377313,4350,501703,605386,0,448746,605386,1897021,71433,NA,29,NA,NA,50,NA,NA,NA,8.5,12.8408303606994,3.91202300542815,2.14006616349627,2022,"nyt",0,0,-20,14.4557953189666,"New Hampshire",179.9,1054486.38132296,13.8685643639982
1297,"NH",2003,59239,396162,4444,504881,632757,0,451280,632757,1959211,55118,NA,29,NA,NA,50,NA,NA,NA,8.5,12.8895784974908,3.91202300542815,2.14006616349627,2022,"nyt",0,0,-19,14.4880523991409,"New Hampshire",184,1064788.58695652,13.87828682752
1298,"NH",2004,61597,407603,4041,493589,674354,0,462372,674354,2005389,54769,NA,29,NA,NA,50,NA,NA,NA,9.25,12.9180489404606,3.91202300542815,2.22462355152433,2022,"nyt",0,0,-18,14.5113486148669,"New Hampshire",188.9,1061614.08152462,13.8753010263476
1299,"NH",2005,66804,476489,4322,392265,705116,0,544175,705116,2010775,67686,NA,29,NA,NA,50,NA,NA,NA,9.25,13.0741999168152,3.91202300542815,2.22462355152433,2022,"nyt",0,0,-17,14.5140307778607,"New Hampshire",195.3,1029582.69329237,13.8446641259662
1300,"NH",2006,80529,542644,4767,384241,707927,0,623575,707927,2080573,80931,NA,29,NA,NA,50,NA,NA,NA,9.25,13.2042087669624,3.91202300542815,2.22462355152433,2022,"nyt",0,0,-16,14.5481538945089,"New Hampshire",201.6,1032030.25793651,13.8470385442998
1301,"NH",2007,51161,595789,37382,385268,734894,0,703241,734894,2175057,107452,NA,29,NA,NA,50,NA,NA,NA,9.25,13.2976418565196,3.91202300542815,2.22462355152433,2022,"nyt",0,0,-15,14.5925654290581,"New Hampshire",207.342,1049019.01206702,13.8633660112056
1302,"NH",2008,46844,614794,39082,387623,792947,0,732730,792947,2251179,117936,NA,29,NA,NA,50,NA,NA,NA,9.25,13.3290425313276,3.91202300542815,2.22462355152433,2022,"nyt",0,0,-14,14.6269646369405,"New Hampshire",215.303,1045586.45258078,13.8600884846099
1303,"NH",2009,53814,493431,38589,392652,829654,0,591622,829654,2125722,98191,NA,29,NA,NA,50,NA,NA,NA,8.5,13.1091383104511,3.91202300542815,2.14006616349627,2022,"nyt",0,0,-13,14.5696220673396,"New Hampshire",214.537,990841.672998131,13.8063100356625
1304,"NH",2010,105485,499669,38850,393796,899397,0,582034,899397,2271936,82365,NA,29,NA,NA,50,NA,NA,NA,8.5,13.1217011581856,3.91202300542815,2.14006616349627,2022,"nyt",0,0,-12,14.6361428894123,"New Hampshire",218.056,1041904.83178633,13.8565611648656
1305,"NH",2011,93371,518405,37015,399498,894920,0,594069,894920,2251105,75664,NA,29,NA,NA,50,NA,NA,NA,8.5,13.1585120690354,3.91202300542815,2.14006616349627,2022,"nyt",0,0,-11,14.6269317647361,"New Hampshire",224.939,1000762.42892518,13.8162726963882
1306,"NH",2012,96048,521309,37582,380682,875037,0,602866,875037,2205045,81557,NA,29,NA,NA,50,NA,NA,NA,8.5,13.1640982351381,3.91202300542815,2.14006616349627,2022,"nyt",0,0,-10,14.6062584748181,"New Hampshire",229.594,960410.550798366,13.7751161291064
1307,"NH",2013,84265,553197,38128,400369,945290,0,652224,945290,2349692,99027,NA,29,NA,NA,50,NA,NA,NA,8.5,13.2234694557645,3.91202300542815,2.14006616349627,2022,"nyt",0,0,-9,14.6697948137009,"New Hampshire",232.957,1008637.64557408,13.8241111125109
1308,"NH",2014,91654,542847,50783,383126,880245,NA,635590,880245,2285717,92743,NA,29,NA,NA,50,NA,NA,NA,8.5,13.2045827912562,3.91202300542815,2.14006616349627,2022,"nyt",0,0,-8,14.642190318648,"New Hampshire",236.736,965513.060962422,13.7804149084261
1309,"NH",2015,95760,576679,54896,404579,970102,NA,672717,970102,2487737,96038,NA,29,NA,NA,50,NA,NA,NA,8.5,13.2650410648604,3.91202300542815,2.14006616349627,2022,"nyt",0,0,-7,14.7268840198583,"New Hampshire",237.017,1049602.77110925,13.8639223373259
1310,"NH",2016,205209,573653,59010,405186,958052,NA,667611,958052,2620443,93958,NA,29,NA,NA,50,NA,NA,NA,8.5,13.2597799628833,3.91202300542815,2.14006616349627,2022,"nyt",0,0,-6,14.7788539454137,"New Hampshire",240.007,1091819.40526735,13.9033560418184
1311,"NH",2017,199851,573653,63123,405186,959384,NA,639120,959384,2592039,65467,NA,29,NA,NA,50,NA,NA,NA,8.5,13.2597799628833,3.91202300542815,2.14006616349627,2022,"nyt",0,0,-5,14.7679553826374,"New Hampshire",245.12,1057457.16383812,13.8713776820733
1312,"NH",2018,216120,790011,67236,408769,1025902,NA,895770,1025902,2920888,105759,NA,29,NA,NA,50,NA,NA,NA,8.2,13.5798021483969,3.91202300542815,2.10413415427021,2022,"nyt",0,0,-4,14.8873982376016,"New Hampshire",251.107,1163204.53033966,13.966689280475
1313,"NH",2019,240924,831765,71789,408499,961594,NA,954387,961594,2934358,122622,NA,29,NA,NA,50,NA,NA,NA,7.7,13.6313052279832,3.91202300542815,2.04122032885964,2022,"nyt",0,0,-3,14.8919992479648,"New Hampshire",255.657,1147771.4281244,13.9533327316165
1314,"NH",2020,192402,780672,75975,408937,922118,NA,903303,922118,2807111,122631,NA,29,NA,NA,50,NA,NA,NA,7.7,13.5679103662161,3.91202300542815,2.04122032885964,2022,"nyt",0,0,-2,14.8476663985593,"New Hampshire",258.811,1084618.11901349,13.89673851896
1315,"NH",2021,223787,1009975,80162,401407,1043942,NA,1136978,1043942,3317286,127003,NA,29,NA,NA,50,NA,NA,NA,7.7,13.8254361360358,3.91202300542815,2.04122032885964,2022,"nyt",0,0,-1,15.0146575367024,"New Hampshire",270.97,1224226.29811418,14.0178196090457
1316,"NH",2022,250192,1213000,84348,406541,943410,NA,1366620,943410,3497660,153620,NA,29,NA,NA,100,NA,NA,NA,7.6,14.0086071879262,4.60517018598809,2.02814824729229,2022,"nyt",1,0,0,15.0676047314375,"New Hampshire",292.655,1195147.8703593,13.9937804765789
1317,"NJ",1976,14625,228966,83495,71221,1498334,NA,330166,662177,2292438,101200,NA,30,NA,NA,33.34,NA,NA,NA,7.5,12.3413287998977,3.50675787732265,2.01490302054226,2012,"t",0,0,-36,14.645126438036,"New Jersey",56.9,4028889.27943761,15.2090012828918
1318,"NJ",1977,15399,332775,74666,80491,1576619,NA,1042428,663519,3103725,709653,NA,30,NA,NA,33.34,NA,NA,NA,7.5,12.7152218649152,3.50675787732265,2.01490302054226,2012,"t",0,0,-35,14.9481135609996,"New Jersey",60.6,5121658.41584158,15.4489888539124
1319,"NJ",1978,15853,398227,124053,81176,1687300,NA,1176732,683825,3439860,778505,NA,30,NA,NA,33.34,NA,NA,NA,7.5,12.8947774734366,3.50675787732265,2.01490302054226,2012,"t",0,0,-34,15.050941330847,"New Jersey",65.2,5275858.89570552,15.4786520479025
1320,"NJ",1979,17797,429861,132739,82000,1813249,NA,1298007,715125,3729258,868146,NA,30,NA,NA,33.34,NA,NA,NA,7.5,12.9712171795974,3.50675787732265,2.01490302054226,2012,"t",0,0,-33,15.1317198442173,"New Jersey",72.6,5136719.00826446,15.4519251083747
1321,"NJ",1980,18797,497205,151817,73932,2091599,NA,1501986,911332,4265830,1004781,NA,30,NA,NA,33.34,NA,NA,NA,7.5,13.1167576948835,3.50675787732265,2.01490302054226,2012,"t",0,0,-32,15.2661473272428,"New Jersey",82.4,5176978.15533981,15.4597320763155
1322,"NJ",1981,17272,574920,201249,67566,2563504,NA,1722754,1299854,5029356,1147834,NA,30,NA,NA,33.34,NA,NA,NA,9,13.2619861796652,3.50675787732265,2.19722457733622,2012,"t",0,0,-31,15.43080250207,"New Jersey",90.9,5532844.88448845,15.5262126868747
1323,"NJ",1982,20486,724869,144409,58643,2813603,NA,2030436,1434397,5526136,1305567,NA,30,NA,NA,33.34,NA,NA,NA,9,13.4937462278553,3.50675787732265,2.19722457733622,2012,"t",0,0,-30,15.5249993950928,"New Jersey",96.5,5726565.80310881,15.560626572736
1324,"NJ",1983,25162,664415,127025,68224,3309264,NA,2104598,1648980,6128035,1440183,NA,30,NA,NA,33.34,NA,NA,NA,9,13.4066622332274,3.50675787732265,2.19722457733622,2012,"t",0,0,-29,15.6283847018745,"New Jersey",99.6,6152645.58232932,15.632392723272
1325,"NJ",1984,28421,830106,108428,42870,3789820,NA,2597790,1735761,7137452,1767684,NA,30,NA,NA,33.34,NA,NA,NA,9,13.6293086824618,3.50675787732265,2.19722457733622,2012,"t",0,0,-28,15.78086640788,"New Jersey",103.9,6869539.94225216,15.7426076957629
1326,"NJ",1985,32029,923166,107252,37744,4056410,NA,2860173,1795583,7718790,1937007,NA,30,NA,NA,33.34,NA,NA,NA,9,13.7355643456349,3.50675787732265,2.19722457733622,2012,"t",0,0,-27,15.8591681739653,"New Jersey",107.6,7173596.65427509,15.7859177122257
1327,"NJ",1986,31492,954885,111356,33288,4565571,NA,3007477,1951199,8360193,2052592,NA,30,NA,NA,33.34,NA,NA,NA,9,13.7693461933638,3.50675787732265,2.19722457733622,2012,"t",0,0,-26,15.9389920709188,"New Jersey",109.6,7627913.32116788,15.847324882393
1328,"NJ",1987,36375,1088311,127002,29827,4911270,NA,3691645,1999490,9491417,2603334,NA,30,NA,NA,33.34,NA,NA,NA,9,13.9001375111402,3.50675787732265,2.19722457733622,2012,"t",0,0,-25,16.0658984745082,"New Jersey",113.6,8355120.59859155,15.9383851542093
1329,"NJ",1988,38631,1181849,137789,27073,5152735,NA,3739543,2015934,9762360,2557694,NA,30,NA,NA,33.34,NA,NA,NA,9,13.9825907192105,3.50675787732265,2.19722457733622,2012,"t",0,0,-24,16.0940447324383,"New Jersey",118.3,8252206.25528318,15.925991147442
1330,"NJ",1989,46608,1309625,152615,24926,5330708,NA,4205891,2174753,10501352,2896266,NA,30,NA,NA,33.34,NA,NA,NA,9,14.0852513946553,3.50675787732265,2.19722457733622,2012,"t",0,0,-23,16.1670145687434,"New Jersey",124,8468832.25806452,15.9519031891265
1331,"NJ",1990,52774,1123096,131236,16762,5443974,NA,4075142,2152615,10433910,2952046,NA,30,NA,NA,33.34,NA,NA,NA,9,13.9315997153741,3.50675787732265,2.19722457733622,2012,"t",0,0,-22,16.1605716368804,"New Jersey",130.7,7983098.6993114,15.8928372022383
1332,"NJ",1991,53622,1030620,120507,16722,6363602,NA,4421646,2320797,11644652,3391026,NA,30,NA,NA,33.34,NA,NA,NA,9,13.8456711208591,3.50675787732265,2.19722457733622,2012,"t",0,0,-21,16.2703575767836,"New Jersey",136.2,8549671.07195301,15.9614033690563
1333,"NJ",1992,60539,845823,98451,14158,7007550,NA,4947718,2958268,12802662,4101895,NA,30,NA,NA,33.34,NA,NA,NA,9,13.6480653968407,3.50675787732265,2.19722457733622,2012,"t",0,0,-20,16.3651636760173,"New Jersey",140.3,9125204.5616536,16.026550874897
1334,"NJ",1993,73432,946641,109878,11145,6774514,NA,5297126,3123391,13021982,4350485,NA,30,NA,NA,33.34,NA,NA,NA,9,13.7606752084257,3.50675787732265,2.19722457733622,2012,"t",0,0,-19,16.3821494105018,"New Jersey",144.5,9011752.24913495,16.0140400889374
1335,"NJ",1994,76951,1085055,124061,11332,6941845,NA,5560134,3163418,13494043,4475079,NA,30,NA,NA,33.34,NA,NA,NA,9,13.8971412349162,3.50675787732265,2.19722457733622,2012,"t",0,0,-18,16.4177588867659,"New Jersey",148.2,9105292.17273954,16.024366359892
1336,"NJ",1995,94516,1028947,120496,5606,6975312,NA,5569029,2842034,13606950,4540082,NA,30,NA,NA,33.34,NA,NA,NA,9,13.8440465071729,3.50675787732265,2.19722457733622,2012,"t",0,0,-17,16.426091249587,"New Jersey",152.4,8928444.88188976,16.0047527923225
1337,"NJ",1996,123395,1155270,129468,2770,7363746,NA,5889056,3045373,14384897,4733786,NA,30,NA,NA,50,NA,NA,NA,9,13.9598446408527,3.91202300542815,2.19722457733622,2012,"t",0,0,-16,16.4816893947058,"New Jersey",156.9,9168194.39133206,16.0312509209549
1338,"NJ",1997,110903,1263979,129743,2540,7192382,NA,6089390,2776954,14414778,4825411,NA,30,NA,NA,50,NA,NA,NA,9,14.0497752396269,3.91202300542815,2.19722457733622,2012,"t",0,0,-15,16.4837644883117,"New Jersey",160.5,8981170.09345794,16.0106407317297
1339,"NJ",1998,107095,1178053,131993,2524,7650366,NA,6768632,2884171,15604971,5590579,NA,30,NA,NA,50,NA,NA,NA,9,13.9793736336926,3.91202300542815,2.19722457733622,2012,"t",0,0,-14,16.5631000753066,"New Jersey",163,9573601.8404908,16.0745200604879
1340,"NJ",1999,135078,1333955,149431,1100,7982854,NA,7657848,2928416,16926417,6323893,NA,30,NA,NA,50,NA,NA,NA,9,14.1036587717553,3.91202300542815,2.19722457733622,2012,"t",0,0,-13,16.6443860955624,"New Jersey",166.6,10159914.1656663,16.1339605518177
1341,"NJ",2000,176183,1347336,151046,3039,8199639,NA,8552596,2691593,18147604,7205260,NA,30,NA,NA,50,NA,NA,NA,9,14.1136398674938,3.91202300542815,2.19722457733622,2012,"t",0,0,-12,16.7140490989416,"New Jersey",172.2,10538678.2810685,16.1705626929361
1342,"NJ",2001,184229,1300785,145753,3146,8506482,NA,9290007,2747812,19253297,7989222,NA,30,NA,NA,50,NA,NA,NA,9,14.0784784863439,3.91202300542815,2.19722457733622,2012,"t",0,0,-11,16.7731928767598,"New Jersey",177.1,10871426.8774704,16.2016485179591
1343,"NJ",2002,344491,1101296,122367,3303,8777435,NA,7938288,2780596,18328814,6836992,NA,30,NA,NA,50,NA,NA,NA,9,13.9119982260753,3.91202300542815,2.19722457733622,2012,"t",0,0,-10,16.7239849150494,"New Jersey",179.9,10188334.6303502,16.136753960081
1344,"NJ",2003,365388,2397043,266339,3135,9021440,NA,9132325,3085383,19936266,6735282,NA,30,NA,NA,50,NA,NA,NA,9,14.6897464523461,3.91202300542815,2.19722457733622,2012,"t",0,0,-9,16.8080510431769,"New Jersey",184,10834927.173913,16.198285471556
1345,"NJ",2004,407712,1896998,249969,3660,9740284,NA,9297731,3478584,20986204,7400733,NA,30,NA,NA,50,NA,NA,NA,9,14.4557831946203,3.91202300542815,2.19722457733622,2012,"t",0,0,-8,16.859375827419,"New Jersey",188.9,11109689.7829539,16.2233282388996
1346,"NJ",2005,491088,2224633,247182,3484,10171999,NA,11762572,3619799,24247648,9537939,NA,30,NA,NA,50,NA,NA,NA,9,14.6151025161575,3.91202300542815,2.19722457733622,2012,"t",0,0,-7,17.0038301809532,"New Jersey",195.3,12415590.3737839,16.3344635290587
1347,"NJ",2006,594768,2508428,316169,3479,10493283,NA,13014993,3639865,26266187,10506565,NA,30,NA,NA,50,NA,NA,NA,9,14.7351668200827,3.91202300542815,2.19722457733622,2012,"t",0,0,-6,17.0837930045719,"New Jersey",201.6,13028862.5992063,16.3826776543628
1348,"NJ",2007,587255,2887137,320793,3796,12180803,NA,14614329,3571164,29487862,11727192,NA,30,NA,NA,50,NA,NA,NA,9,14.8757759116238,3.91202300542815,2.19722457733622,2012,"t",0,0,-5,17.199489279011,"New Jersey",207.342,14221846.9967493,16.4702898611586
1349,"NJ",2008,567840,2819906,313322,2998,12519601,NA,15425451,3604086,30616510,12605545,NA,30,NA,NA,50,NA,NA,NA,9,14.8522141090254,3.91202300542815,2.19722457733622,2012,"t",0,0,-4,17.2370499639056,"New Jersey",215.303,14220196.6530889,16.4701738115749
1350,"NJ",2009,512812,2397471,263405,2405,11726016,NA,13061337,3537026,27186553,10663866,NA,30,NA,NA,50,NA,NA,NA,9,14.6899249897333,3.91202300542815,2.19722457733622,2012,"t",0,0,-3,17.1182330340226,"New Jersey",214.537,12672197.80271,16.3549210023455
1351,"NJ",2010,434587,2047474,227497,3908,11307452,NA,12370417,3409287,25927891,10322943,NA,30,NA,NA,50,NA,NA,NA,9,14.532117396216,3.91202300542815,2.19722457733622,2012,"t",0,0,-2,17.0708298198453,"New Jersey",218.056,11890473.5480794,16.2912480952985
1352,"NJ",2011,517040,2216438,246270,4228,11921825,NA,12833472,3777428,27182753,10617034,NA,30,NA,NA,50,NA,NA,NA,9,14.611411960748,3.91202300542815,2.19722457733622,2012,"t",0,0,-1,17.1180932492696,"New Jersey",224.939,12084499.7977229,16.3074341809216
1353,"NJ",2012,472006,1929133,214348,5650,12009552,NA,13057551,3910003,27456175,11128418,NA,30,NA,NA,70,NA,NA,NA,9,14.4725812371524,4.24849524204936,2.19722457733622,2012,"t",1,1,0,17.128101655084,"New Jersey",229.594,11958576.8791867,16.2969593093723
