"State","Year","Revenue","GDPDEF","RealRev"
"OR",1978,125474,35.76175,350860.905856117
"OR",1979,166034,38.7415,428568.847360066
"OR",1980,177425,42.247,419970.648803465
"OR",1981,155503,46.244,336266.326442349
"OR",1982,124171,49.1005,252891.518416309
"OR",1983,125110,51.012,245256.018191798
"OR",1984,144065,52.85775,272552.274737385
"OR",1985,153822,54.5315,282079.165253111
"OR",1986,161728,55.6325,290707.769738912
"OR",1987,136376,57.00375,239240.400850821
"OR",1988,167047,59.01325,283066.938357064
"OR",1989,157816,61.33125,257317.436054214
"OR",1990,147784,63.6315,232249.750516647
"OR",1991,149074,65.7795,226626.836628433
"OR",1992,152161,67.27675,226171.745811146
"OR",1993,205031,68.87275,297695.387508122
"OR",1994,263682,70.3425,374854.462096172
"OR",1995,312001,71.81975,434422.286348811
"OR",1996,300459,73.133,410839.156058141
"OR",1997,384073,74.39475,516263.580427382
"OR",1998,279197,75.23225,371113.452010275
"OR",1999,324386,76.29125,425194.239182082
"OR",2000,407084,78.02075,521763.76156343
"OR",2001,322651,79.782,404415.783008699
"OR",2002,196257,81.02425,242220.076088332
"OR",2003,225501,82.61875,272941.674861941
"OR",2004,320065,84.8365,377272.754062226
"OR",2005,365347,87.4985,417546.586512912
"OR",2006,438255,90.201,485864.901719493
"OR",2007,405857,92.638,438110.710507567
"OR",2008,477113,94.4225,505295.877571553
"OR",2009,243752,95.02275,256519.622932403
"OR",2010,353589,96.1615,367703.290818051
"OR",2011,468606,98.161,477385.112213608
"OR",2012,433126,99.9985,433132.496987455
"OR",2013,459744,101.7475,451847.956952259
"OR",2014,495134,103.6485,477704.935430807
"OR",2015,621727,104.6895,593877.13189957
"OR",2016,633871,105.73675,599480.313136161
"OR",2017,633046,107.743,587551.859517556
"OR",2018,804453,110.33475,729102.118779442
"OR",2019,910929,112.31475,811050.195989396
"OR",2020,892484,113.7685,784473.733942172
"OR",2021,1223523,118.8655,1029333.99514577
"PA",1950,64214,13.079,490970.257664959
"PA",1951,91495,14.013,652929.422678941
"PA",1952,127854,14.255,896906.348649597
"PA",1953,142467,14.4295,987331.508368273
"PA",1954,121797,14.56225,836388.607529743
"PA",1955,97911,14.807,661248.05835078
"PA",1956,137628,15.3125,898795.102040816
"PA",1957,164059,15.82125,1036953.46448606
"PA",1958,137952,16.1795,852634.506628759
"PA",1959,128102,16.4025,780990.702636793
"PA",1960,142086,16.62725,854536.9799576
"PA",1961,154343,16.803,918544.307564126
"PA",1962,148900,17.00825,875457.498566872
"PA",1963,142760,17.20275,829867.317725364
"PA",1964,155457,17.4655,890080.444304486
"PA",1965,184665,17.78375,1038391.79025796
"PA",1966,229088,18.28275,1253028.12760662
"PA",1967,244503,18.81325,1299631.90836246
"PA",1968,270932,19.613,1381389.89445776
"PA",1969,283965,20.577,1380011.6635078
"PA",1970,529770,21.66325,2445477.9407522
"PA",1971,431696,22.75975,1896751.94147563
"PA",1972,481600,23.74125,2028536.82935818
"PA",1973,497212,25.0445,1985314.14082932
"PA",1974,540103,27.30475,1978055.10030306
"PA",1975,601016,29.8215,2015378.16675888
"PA",1976,616872,31.4675,1960346.38913164
"PA",1977,665993,33.4185,1992887.17327229
"PA",1978,786976,35.76175,2200608.19171321
"PA",1979,853715,38.7415,2203618.85833021
"PA",1980,861682,42.247,2039628.84938576
"PA",1981,821962,46.244,1777445.72268835
"PA",1982,869714,49.1005,1771293.57134856
"PA",1983,830108,51.012,1627279.85572022
"PA",1984,865299,52.85775,1637033.35840061
"PA",1985,942971,54.5315,1729222.55943812
"PA",1986,963228,55.6325,1731412.39383454
"PA",1987,1015814,57.00375,1782012.58689121
"PA",1988,1046443,59.01325,1773233.97711531
"PA",1989,1169237,61.33125,1906429.4303475
"PA",1990,1094778,63.6315,1720496.92369345
"PA",1991,1011966,65.7795,1538421.54470618
"PA",1992,1623774,67.27675,2413573.78291906
"PA",1993,1469962,68.87275,2134315.82156949
"PA",1994,1486299,70.3425,2112945.94306429
"PA",1995,1784579,71.81975,2484802.57867787
"PA",1996,1504010,73.133,2056540.82288433
"PA",1997,1575707,74.39475,2118035.21081797
"PA",1998,1562856,75.23225,2077375.06189168
"PA",1999,1537722,76.29125,2015594.18675143
"PA",2000,1696845,78.02075,2174863.73817222
"PA",2001,1389458,79.782,1741568.27354541
"PA",2002,1198438,81.02425,1479110.26637087
"PA",2003,1189314,82.61875,1439520.68991603
"PA",2004,1677998,84.8365,1977919.88118322
"PA",2005,1703295,87.4985,1946656.22839249
"PA",2006,2116954,90.201,2346929.63492644
"PA",2007,2286527,92.638,2468238.735724
"PA",2008,2191420,94.4225,2320866.31893881
"PA",2009,1740532,95.02275,1831700.30334841
"PA",2010,1648956,96.1615,1714777.7436916
"PA",2011,1978061,98.161,2015119.03912959
"PA",2012,1837374,99.9985,1837401.56102342
"PA",2013,2208163,101.7475,2170238.08938795
"PA",2014,2301589,103.6485,2220571.45062398
"PA",2015,2510136,104.6895,2397696.04401588
"PA",2016,2456231,105.73675,2322968.12602998
"PA",2017,2344344,107.743,2175866.64562895
"PA",2018,2486379,110.33475,2253486.77547192
"PA",2019,2962361,112.31475,2637552.94829931
"PA",2020,2510056,113.7685,2206283.81318203
"PA",2021,4045313,118.8655,3403269.24128532
"RI",1950,4382,13.079,33504.0905267987
"RI",1951,6678,14.013,47655.7482337829
"RI",1952,7983,14.255,56001.4030164854
"RI",1953,7683,14.4295,53245.0881873939
"RI",1954,7095,14.56225,48721.8664698106
"RI",1955,6227,14.807,42054.433713784
"RI",1956,7560,15.3125,49371.4285714286
"RI",1957,7880,15.82125,49806.4312238287
"RI",1958,7260,16.1795,44871.5967736951
"RI",1959,7555,16.4025,46060.0518213687
"RI",1960,8419,16.62725,50633.7488159497
"RI",1961,8858,16.803,52716.7767660537
"RI",1962,9483,17.00825,55755.2952243764
"RI",1963,10572,17.20275,61455.2905785412
"RI",1964,10804,17.4655,61859.0936417509
"RI",1965,12292,17.78375,69119.2802417938
"RI",1966,14715,18.28275,80485.7037371293
"RI",1967,17485,18.81325,92939.8163528364
"RI",1968,17192,19.613,87656.146433488
"RI",1969,28134,20.577,136725.470185158
"RI",1970,23090,21.66325,106586.03856762
"RI",1971,27647,22.75975,121473.214776085
"RI",1972,28619,23.74125,120545.464118359
"RI",1973,30941,25.0445,123544.0915171
"RI",1974,34610,27.30475,126754.50242174
"RI",1975,36652,29.8215,122904.615797327
"RI",1976,35780,31.4675,113704.61587352
"RI",1977,40842,33.4185,122213.743884375
"RI",1978,43610,35.76175,121945.933853908
"RI",1979,55903,38.7415,144297.458797414
"RI",1980,53620,42.247,126920.254692641
"RI",1981,50340,46.244,108857.36527982
"RI",1982,52524,49.1005,106972.434089266
"RI",1983,42446,51.012,83207.8726574139
"RI",1984,59274,52.85775,112138.711920201
"RI",1985,70504,54.5315,129290.410129925
"RI",1986,67656,55.6325,121612.366871882
"RI",1987,87675,57.00375,153805.670679561
"RI",1988,79194,59.01325,134196.981186428
"RI",1989,77624,61.33125,126565.168653827
"RI",1990,68828,63.6315,108166.552729387
"RI",1991,45966,65.7795,69878.9136433083
"RI",1992,48502,67.27675,72093.2565856704
"RI",1993,69846,68.87275,101413.113314047
"RI",1994,79320,70.3425,112762.554643352
"RI",1995,82160,71.81975,114397.50207986
"RI",1996,86973,73.133,118924.425362012
"RI",1997,89198,74.39475,119898.245507916
"RI",1998,69714,75.23225,92665.0472370559
"RI",1999,66318,76.29125,86927.3999311848
"RI",2000,74825,78.02075,95903.9742632569
"RI",2001,77998,79.782,97763.9066456093
"RI",2002,28273,81.02425,34894.4914639753
"RI",2003,67118,82.61875,81238.2177169226
"RI",2004,69479,84.8365,81897.5323121534
"RI",2005,113326,87.4985,129517.648873981
"RI",2006,169865,90.201,188318.311326925
"RI",2007,179168,92.638,193406.593406593
"RI",2008,145866,94.4225,154482.247345707
"RI",2009,108497,95.02275,114180.025309728
"RI",2010,121668,96.1615,126524.648637968
"RI",2011,130644,98.161,133091.553672029
"RI",2012,136362,99.9985,136364.045460682
"RI",2013,144310,101.7475,141831.494631318
"RI",2014,137528,103.6485,132686.917803924
"RI",2015,176336,104.6895,168437.140305379
"RI",2016,144269,105.73675,136441.681818289
"RI",2017,129732,107.743,120408.750452466
"RI",2018,118118,110.33475,107054.214560689
"RI",2019,176463,112.31475,157114.715564964
"RI",2020,213303,113.7685,187488.628223102
"RI",2021,257943,118.8655,217004.092861259
"SC",1950,14487,13.079,110765.349032801
"SC",1951,13552,14.013,96710.1976735888
"SC",1952,17520,14.255,122904.244124868
"SC",1953,14717,14.4295,101992.446030701
"SC",1954,14305,14.56225,98233.4460677436
"SC",1955,11941,14.807,80644.2898629027
"SC",1956,16283,15.3125,106337.959183673
"SC",1957,17412,15.82125,110054.515287983
"SC",1958,15856,16.1795,98000.5562594641
"SC",1959,14211,16.4025,86639.231824417
"SC",1960,18797,16.62725,113049.361740516
"SC",1961,21369,16.803,127173.718978754
"SC",1962,18036,17.00825,106042.655769994
"SC",1963,18757,17.20275,109034.892677043
"SC",1964,19021,17.4655,108906.129226189
"SC",1965,24569,17.78375,138154.213818795
"SC",1966,37525,18.28275,205248.116393869
"SC",1967,43395,18.81325,230661.900522238
"SC",1968,33521,19.613,170912.150104523
"SC",1969,40467,20.577,196661.320892258
"SC",1970,42318,21.66325,195344.650502579
"SC",1971,43579,22.75975,191473.983677325
"SC",1972,52312,23.74125,220342.231348391
"SC",1973,63295,25.0445,252730.140350177
"SC",1974,77568,27.30475,284082.439868521
"SC",1975,82682,29.8215,277256.341900977
"SC",1976,79732,31.4675,253378.882974497
"SC",1977,106601,33.4185,318987.985696545
"SC",1978,122924,35.76175,343730.382321894
"SC",1979,140185,38.7415,361847.114851
"SC",1980,153475,42.247,363280.232915947
"SC",1981,152674,46.244,330148.776057435
"SC",1982,131546,49.1005,267911.732059755
"SC",1983,128180,51.012,251274.209989806
"SC",1984,159334,52.85775,301439.240224943
"SC",1985,199771,54.5315,366340.555458772
"SC",1986,188351,55.6325,338562.8903968
"SC",1987,190474,57.00375,334142.929193255
"SC",1988,203959,59.01325,345615.603275536
"SC",1989,220379,61.33125,359325.792316315
"SC",1990,150926,63.6315,237187.556477531
"SC",1991,151433,65.7795,230213.060299941
"SC",1992,141895,67.27675,210912.388009231
"SC",1993,176339,68.87275,256035.950357725
"SC",1994,219052,70.3425,311407.754913459
"SC",1995,250214,71.81975,348391.633220667
"SC",1996,250867,73.133,343028.455006632
"SC",1997,239350,74.39475,321729.691947348
"SC",1998,213622,75.23225,283950.034725799
"SC",1999,257488,76.29125,337506.594792981
"SC",2000,227161,78.02075,291154.596693828
"SC",2001,192070,79.782,240743.526108646
"SC",2002,159837,81.02425,197270.570230517
"SC",2003,173886,82.61875,210467.962780846
"SC",2004,196510,84.8365,231633.789701367
"SC",2005,246935,87.4985,282216.26656457
"SC",2006,296753,90.201,328990.80941453
"SC",2007,311902,92.638,336689.047691012
"SC",2008,312600,94.4225,331065.159257592
"SC",2009,249200,95.02275,262252.986784744
"SC",2010,148500,96.1615,154427.707554479
"SC",2011,216082,98.161,220130.194272675
"SC",2012,252904,99.9985,252907.793616904
"SC",2013,386847,101.7475,380202.953389518
"SC",2014,366263,103.6485,353370.285146432
"SC",2015,377329,104.6895,360426.78587633
"SC",2016,408297,105.73675,386144.836114218
"SC",2017,340327,107.743,315869.244405669
"SC",2018,404164,110.33475,366307.079138712
"SC",2019,396207,112.31475,352764.886179242
"SC",2020,505025,113.7685,443905.826305172
"SC",2021,740197,118.8655,622718.114171059
"SD",1950,143,13.079,1093.35576114382
"SD",1951,150,14.013,1070.43459644616
"SD",1952,161,14.255,1129.42827078218
"SD",1953,151,14.4295,1046.46730655948
"SD",1954,148,14.56225,1016.3264605401
"SD",1955,173,14.807,1168.36631323023
"SD",1956,184,15.3125,1201.63265306122
"SD",1957,188,15.82125,1188.27526270048
"SD",1958,249,16.1795,1538.98451744491
"SD",1959,378,16.4025,2304.52674897119
"SD",1960,395,16.62725,2375.61833736788
"SD",1961,470,16.803,2797.11956198298
"SD",1962,466,17.00825,2739.846839034
"SD",1963,495,17.20275,2877.44691982387
"SD",1964,537,17.4655,3074.63284761387
"SD",1965,562,17.78375,3160.18837421804
"SD",1966,586,18.28275,3205.20709411877
"SD",1967,583,18.81325,3098.87977887925
"SD",1968,586,19.613,2987.81420486412
"SD",1969,606,20.577,2945.03571949264
"SD",1970,780,21.66325,3600.56778184252
"SD",1971,800,22.75975,3514.97709772735
"SD",1972,850,23.74125,3580.26641394198
"SD",1973,900,25.0445,3593.60338597297
"SD",1974,1299,27.30475,4757.41400305808
"SD",1975,1869,29.8215,6267.2903777476
"SD",1976,2047,31.4675,6505.12433463097
"SD",1977,2504,33.4185,7492.85575354968
"SD",1978,2969,35.76175,8302.16642082672
"SD",1979,2908,38.7415,7506.16264212795
"SD",1980,3292,42.247,7792.26927355789
"SD",1981,3680,46.244,7957.78911858836
"SD",1982,1041,49.1005,2120.14134275618
"SD",1983,2565,51.012,5028.22865208186
"SD",1984,17881,52.85775,33828.5303479622
"SD",1985,16938,54.5315,31060.9464254605
"SD",1986,23617,55.6325,42451.8042511122
"SD",1987,24035,57.00375,42163.8927263557
"SD",1988,26357,59.01325,44662.8511393628
"SD",1989,26490,61.33125,43191.6845001529
"SD",1990,30714,63.6315,48268.5462388911
"SD",1991,38578,65.7795,58647.4509535646
"SD",1992,35222,67.27675,52353.896405519
"SD",1993,28142,68.87275,40860.8629683002
"SD",1994,36540,70.3425,51945.8364431176
"SD",1995,39914,71.81975,55575.2421861675
"SD",1996,38099,73.133,52095.4972447459
"SD",1997,36888,74.39475,49584.1440424223
"SD",1998,38269,75.23225,50867.8126734213
"SD",1999,50819,76.29125,66611.8329428342
"SD",2000,45123,78.02075,57834.6145096016
"SD",2001,43387,79.782,54381.9407886491
"SD",2002,40547,81.02425,50043.0426693243
"SD",2003,43976,82.61875,53227.6269006733
"SD",2004,47108,84.8365,55527.9861851915
"SD",2005,49142,87.4985,56163.2485128316
"SD",2006,61865,90.201,68585.7141273378
"SD",2007,76665,92.638,82757.6156652777
"SD",2008,69879,94.4225,74006.7250920067
"SD",2009,48772,95.02275,51326.6559850141
"SD",2010,31157,96.1615,32400.700904208
"SD",2011,15208,98.161,15492.914701358
"SD",2012,59837,99.9985,59837.8975684635
"SD",2013,37172,101.7475,36533.5757635323
"SD",2014,24819,103.6485,23945.3537677825
"SD",2015,4334,104.6895,4139.86120862169
"SD",2016,33736,105.73675,31905.6524812802
"SD",2017,30728,107.743,28519.7182183529
"SD",2018,32376,110.33475,29343.429880432
"SD",2019,46295,112.31475,41218.98503981
"SD",2020,37459,113.7685,32925.6340727003
"SD",2021,53960,118.8655,45395.8465660768
"TN",1950,10443,13.079,79845.5539414328
"TN",1951,12201,14.013,87069.1500749304
"TN",1952,16791,14.255,117790.249035426
"TN",1953,16275,14.4295,112789.770955335
"TN",1954,16266,14.56225,111699.7716699
"TN",1955,14390,14.807,97183.7644357399
"TN",1956,13819,15.3125,90246.5306122449
"TN",1957,19647,15.82125,124181.0855653
"TN",1958,19285,16.1795,119194.041843073
"TN",1959,16482,16.4025,100484.682213077
"TN",1960,21392,16.62725,128656.272083477
"TN",1961,21093,16.803,125531.155150866
"TN",1962,21516,17.00825,126503.31456793
"TN",1963,22881,17.20275,133007.803984828
"TN",1964,28392,17.4655,162560.476367696
"TN",1965,31059,17.78375,174648.204118929
"TN",1966,38032,18.28275,208021.222190316
"TN",1967,43278,18.81325,230039.998405379
"TN",1968,49957,19.613,254713.710294193
"TN",1969,61633,20.577,299523.740098168
"TN",1970,59633,21.66325,275272.639146942
"TN",1971,59499,22.75975,261422.027922099
"TN",1972,77804,23.74125,327716.527141578
"TN",1973,102978,25.0445,411180.099423027
"TN",1974,112974,27.30475,413752.185974968
"TN",1975,126715,29.8215,424911.557098067
"TN",1976,128621,31.4675,408742.353221578
"TN",1977,156042,33.4185,466932.986220207
"TN",1978,170848,35.76175,477739.484225464
"TN",1979,186088,38.7415,480332.460023489
"TN",1980,198222,42.247,469197.812862452
"TN",1981,195065,46.244,421816.884352565
"TN",1982,206835,49.1005,421248.256127738
"TN",1983,203858,51.012,399627.538618364
"TN",1984,226242,52.85775,428020.488953843
"TN",1985,259198,54.5315,475317.935505167
"TN",1986,268618,55.6325,482843.661528783
"TN",1987,298644,57.00375,523902.37484376
"TN",1988,352120,59.01325,596679.559251524
"TN",1989,371545,61.33125,605800.468765923
"TN",1990,332036,63.6315,521810.738392149
"TN",1991,345542,65.7795,525303.476006963
"TN",1992,295266,67.27675,438882.674921128
"TN",1993,365323,68.87275,530431.847138382
"TN",1994,421960,70.3425,599864.94651171
"TN",1995,493072,71.81975,686540.958441097
"TN",1996,533862,73.133,729987.830391205
"TN",1997,479660,74.39475,644749.797532756
"TN",1998,607418,75.23225,807390.447580659
"TN",1999,571428,76.29125,749008.56913473
"TN",2000,613924,78.02075,786872.72296152
"TN",2001,673465,79.782,844131.508360282
"TN",2002,502977,81.02425,620773.410429594
"TN",2003,612943,82.61875,741893.335350632
"TN",2004,694798,84.8365,818984.753024936
"TN",2005,805601,87.4985,920702.640616696
"TN",2006,928349,90.201,1029200.34145963
"TN",2007,1120422,92.638,1209462.63952158
"TN",2008,1005880,94.4225,1065296.93664116
"TN",2009,816261,95.02275,859016.393442623
"TN",2010,901617,96.1615,937607.0464791
"TN",2011,1068573,98.161,1088592.2107558
"TN",2012,1115383,99.9985,1115399.73099596
"TN",2013,1256173,101.7475,1234598.39308091
"TN",2014,1176971,103.6485,1135540.7941263
"TN",2015,1400973,104.6895,1338217.2997292
"TN",2016,1538649,105.73675,1455169.56025223
"TN",2017,1726223,107.743,1602167.19415646
"TN",2018,1644159,110.33475,1490155.18682917
"TN",2019,1697469,112.31475,1511350.02303794
"TN",2020,1504881,113.7685,1322757.17795348
"TN",2021,2564458,118.8655,2157445.17963581
"TX",1950,0,13.079,0
"TX",1951,0,14.013,0
"TX",1952,0,14.255,0
"TX",1953,0,14.4295,0
"TX",1954,0,14.56225,0
"TX",1955,0,14.807,0
"TX",1956,0,15.3125,0
"TX",1957,0,15.82125,0
"TX",1958,0,16.1795,0
"TX",1959,0,16.4025,0
"TX",1960,0,16.62725,0
"TX",1961,0,16.803,0
"TX",1962,0,17.00825,0
"TX",1963,0,17.20275,0
"TX",1964,0,17.4655,0
"TX",1965,0,17.78375,0
"TX",1966,0,18.28275,0
"TX",1967,0,18.81325,0
"TX",1968,0,19.613,0
"TX",1969,0,20.577,0
"TX",1970,0,21.66325,0
"TX",1971,0,22.75975,0
"TX",1972,0,23.74125,0
"TX",1973,0,25.0445,0
"TX",1974,0,27.30475,0
"TX",1975,0,29.8215,0
"TX",1976,0,31.4675,0
"TX",1977,0,33.4185,0
"TX",1978,0,35.76175,0
"TX",1979,0,38.7415,0
"TX",1980,0,42.247,0
"TX",1981,0,46.244,0
"TX",1982,0,49.1005,0
"TX",1983,0,51.012,0
"TX",1984,0,52.85775,0
"TX",1985,0,54.5315,0
"TX",1986,0,55.6325,0
"TX",1987,0,57.00375,0
"TX",1988,0,59.01325,0
"TX",1989,0,61.33125,0
"TX",1990,0,63.6315,0
"TX",1991,0,65.7795,0
"TX",1992,0,67.27675,0
"TX",1993,0,68.87275,0
"TX",1994,0,70.3425,0
"TX",1995,0,71.81975,0
"TX",1996,0,73.133,0
"TX",1997,0,74.39475,0
"TX",1998,0,75.23225,0
"TX",1999,0,76.29125,0
"TX",2000,0,78.02075,0
"TX",2001,0,79.782,0
"TX",2002,0,81.02425,0
"TX",2003,0,82.61875,0
"TX",2004,0,84.8365,0
"TX",2005,0,87.4985,0
"TX",2006,0,90.201,0
"TX",2007,0,92.638,0
"TX",2008,0,94.4225,0
"TX",2009,0,95.02275,0
"TX",2010,0,96.1615,0
"TX",2011,0,98.161,0
"TX",2012,0,99.9985,0
"TX",2013,0,101.7475,0
"TX",2014,0,103.6485,0
"TX",2015,0,104.6895,0
"TX",2016,0,105.73675,0
"TX",2017,0,107.743,0
"TX",2018,0,110.33475,0
"TX",2019,0,112.31475,0
"TX",2020,0,113.7685,0
"TX",2021,0,118.8655,0
"UT",1950,2584,13.079,19756.862145424
"UT",1951,2485,14.013,17733.5331477913
"UT",1952,3227,14.255,22637.6709926342
"UT",1953,2997,14.4295,20769.9504487335
"UT",1954,3982,14.56225,27344.675445072
"UT",1955,2415,14.807,16309.8534476937
"UT",1956,3657,15.3125,23882.4489795918
"UT",1957,8224,15.82125,51980.7221300466
"UT",1958,5974,16.1795,36923.2670972527
"UT",1959,5312,16.4025,32385.3071178174
"UT",1960,5671,16.62725,34106.662256236
"UT",1961,6305,16.803,37523.0613580908
"UT",1962,7143,17.00825,41997.2660326606
"UT",1963,6395,17.20275,37174.2889944922
"UT",1964,6696,17.4655,38338.4386361685
"UT",1965,6648,17.78375,37382.4418359457
"UT",1966,8008,18.28275,43800.8505285036
"UT",1967,11000,18.81325,58469.4297901745
"UT",1968,9701,19.613,49462.0914699434
"UT",1969,10706,20.577,52028.9643777033
"UT",1970,11790,21.66325,54423.966856312
"UT",1971,11085,22.75975,48704.4014103846
"UT",1972,12636,23.74125,53223.819301848
"UT",1973,29575,25.0445,118089.800155723
"UT",1974,20173,27.30475,73880.918155266
"UT",1975,18002,29.8215,60365.8434351055
"UT",1976,24501,31.4675,77861.2854532454
"UT",1977,24866,33.4185,74407.887846552
"UT",1978,29448,35.76175,82344.9635434508
"UT",1979,32874,38.7415,84854.7423305757
"UT",1980,40377,42.247,95573.6502000142
"UT",1981,40667,46.244,87940.0570884872
"UT",1982,40894,49.1005,83286.320913229
"UT",1983,31592,51.012,61930.5261507096
"UT",1984,45035,52.85775,85200.3726984217
"UT",1985,52191,54.5315,95707.9852929041
"UT",1986,66450,55.6325,119444.569271559
"UT",1987,60891,57.00375,106819.288204723
"UT",1988,71663,59.01325,121435.440346024
"UT",1989,92207,61.33125,150342.606746153
"UT",1990,94167,63.6315,147988.024799038
"UT",1991,82463,65.7795,125362.764995173
"UT",1992,76375,67.27675,113523.616999929
"UT",1993,83936,68.87275,121871.131906305
"UT",1994,125191,70.3425,177973.486867825
"UT",1995,147374,71.81975,205199.823168418
"UT",1996,176781,73.133,241725.349705331
"UT",1997,195800,74.39475,263190.614929145
"UT",1998,184584,75.23225,245352.225940338
"UT",1999,180141,76.29125,236122.753264627
"UT",2000,173799,78.02075,222759.970905176
"UT",2001,162754,79.782,203998.395628087
"UT",2002,110989,81.02425,136982.446613205
"UT",2003,148218,82.61875,179399.954610788
"UT",2004,145005,84.8365,170922.892858616
"UT",2005,188845,87.4985,215826.557026692
"UT",2006,348129,90.201,385948.049356437
"UT",2007,398894,92.638,430594.356527559
"UT",2008,394638,94.4225,417949.111705367
"UT",2009,245880,95.02275,258759.086639778
"UT",2010,245980,96.1615,255798.838412462
"UT",2011,247661,98.161,252300.811931419
"UT",2012,258578,99.9985,258581.878728181
"UT",2013,330684,101.7475,325004.54556623
"UT",2014,307910,103.6485,297071.351732056
"UT",2015,368681,104.6895,352166.167571724
"UT",2016,333358,105.73675,315271.653422296
"UT",2017,326592,107.743,303121.316466035
"UT",2018,460657,110.33475,417508.536521812
"UT",2019,522382,112.31475,465105.429162243
"UT",2020,360203,113.7685,316610.485327661
"UT",2021,745673,118.8655,627325.001787735
"VA",1950,18458,13.079,141126.997476871
"VA",1951,25466,14.013,181731.249553986
"VA",1952,22425,14.255,157313.223430375
"VA",1953,20634,14.4295,142998.717904293
"VA",1954,21958,14.56225,150787.137976618
"VA",1955,20916,14.807,141257.513338286
"VA",1956,27876,15.3125,182047.346938776
"VA",1957,27453,15.82125,173519.791419768
"VA",1958,27130,16.1795,167681.325133657
"VA",1959,24262,16.4025,147916.476146929
"VA",1960,31715,16.62725,190741.102707904
"VA",1961,28736,16.803,171017.080283283
"VA",1962,30287,17.00825,178072.406038246
"VA",1963,31909,17.20275,185487.785383151
"VA",1964,34233,17.4655,196003.549855429
"VA",1965,39794,17.78375,223766.078582976
"VA",1966,47864,18.28275,261798.690022015
"VA",1967,49340,18.81325,262261.969622474
"VA",1968,48837,19.613,249003.212155203
"VA",1969,67482,20.577,327948.68056568
"VA",1970,67369,21.66325,310982.885762755
"VA",1971,64705,22.75975,284295.74138556
"VA",1972,77642,23.74125,327034.170483862
"VA",1973,96618,25.0445,385785.302162151
"VA",1974,106406,27.30475,389697.763209698
"VA",1975,117065,29.8215,392552.353168016
"VA",1976,130417,31.4675,414449.829188846
"VA",1977,159152,33.4185,476239.208821461
"VA",1978,164790,35.76175,460799.597335142
"VA",1979,196220,38.7415,506485.293548262
"VA",1980,193847,42.247,458842.047956068
"VA",1981,182301,46.244,394215.465790157
"VA",1982,176965,49.1005,360413.845072861
"VA",1983,183215,51.012,359160.589665177
"VA",1984,242706,52.85775,459168.239283738
"VA",1985,287747,54.5315,527671.162539083
"VA",1986,280768,55.6325,504683.413472341
"VA",1987,320598,57.00375,562415.630550622
"VA",1988,334382,59.01325,566621.90270829
"VA",1989,347447,61.33125,566508.916743096
"VA",1990,306170,63.6315,481161.060166741
"VA",1991,285106,65.7795,433426.82750705
"VA",1992,273258,67.27675,406170.036453901
"VA",1993,365340,68.87275,530456.530340374
"VA",1994,306667,70.3425,435962.611507979
"VA",1995,367832,71.81975,512159.956000961
"VA",1996,362830,73.133,496123.501018692
"VA",1997,425154,74.39475,571483.874870203
"VA",1998,445659,75.23225,592377.604019553
"VA",1999,414388,76.29125,543165.828322383
"VA",2000,565909,78.02075,725331.402223126
"VA",2001,363757,79.782,455938.682910932
"VA",2002,308554,81.02425,380816.854213399
"VA",2003,328444,82.61875,397541.720251154
"VA",2004,422119,84.8365,497567.674291136
"VA",2005,605959,87.4985,692536.443481888
"VA",2006,863320,90.201,957106.905688407
"VA",2007,879575,92.638,949475.377274984
"VA",2008,787229,94.4225,833730.307924488
"VA",2009,633490,95.02275,666671.928564475
"VA",2010,789655,96.1615,821175.834403581
"VA",2011,798404,98.161,813361.722068846
"VA",2012,838790,99.9985,838802.58203873
"VA",2013,772001,101.7475,758741.983832527
"VA",2014,740511,103.6485,714444.492684409
"VA",2015,817851,104.6895,781215.881248836
"VA",2016,752689,105.73675,711851.839592195
"VA",2017,826961,107.743,767531.069303806
"VA",2018,1165610,110.33475,1056430.54432081
"VA",2019,1247128,112.31475,1110386.65892058
"VA",2020,1362172,113.7685,1197319.11733037
"VA",2021,1579303,118.8655,1328647.08430958
"VT",1950,1172,13.079,8960.9297346892
"VT",1951,1360,14.013,9705.27367444516
"VT",1952,2912,14.255,20427.9200280603
"VT",1953,2321,14.4295,16085.1034339374
"VT",1954,2142,14.56225,14709.2653951141
"VT",1955,1594,14.807,10765.1786317282
"VT",1956,1907,15.3125,12453.8775510204
"VT",1957,2283,15.82125,14429.9597060915
"VT",1958,2115,16.1795,13072.0974072128
"VT",1959,2002,16.4025,12205.4564852919
"VT",1960,2219,16.62725,13345.5622547324
"VT",1961,2274,16.803,13533.297625424
"VT",1962,2502,17.00825,14710.5081357576
"VT",1963,2552,17.20275,14834.8374533141
"VT",1964,2568,17.4655,14703.2721651255
"VT",1965,3270,17.78375,18387.5729247206
"VT",1966,4116,18.28275,22513.0245723428
"VT",1967,4902,18.81325,26056.104075585
"VT",1968,5159,19.613,26303.9820527201
"VT",1969,5553,20.577,26986.4411721825
"VT",1970,5819,21.66325,26861.1588750534
"VT",1971,6006,22.75975,26388.6905611881
"VT",1972,6593,23.74125,27770.2311377876
"VT",1973,7922,25.0445,31631.6955818643
"VT",1974,8024,27.30475,29386.8282991055
"VT",1975,9921,29.8215,33267.944268397
"VT",1976,13290,31.4675,42234.0510050052
"VT",1977,16900,33.4185,50570.791627392
"VT",1978,18700,35.76175,52290.5059176355
